,,,,,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,-additional
374,Brandon Rush,SF,26,GSW,65,1717,,31%,63%,6%,,-2.6,2.3,36,20,38,7,35,3,214,8,26,rushbr01
375,Walker Russell,PG,29,DET,28,357,100%,,,,,-11.0,-6.1,20,6,19,1,8,2,128,3,5,russewa02
376,John Salmons,SF,32,SAC,46,1250,,2%,90%,8%,,-8.3,-3.7,26,14,52,0,19,4,211,3,19,salmojo01
377,Samardo Samuels,C,23,CLE,54,825,,,,8%,93%,-5.7,2.4,12,14,44,17,56,7,44,11,26,samuesa01
378,Larry Sanders,PF,23,MIL,52,643,,,,22%,79%,8.4,10.3,13,10,74,7,17,4,73,4,13,sandela01
379,Brian Scalabrine,PF,33,CHI,28,122,,,1%,66%,33%,10.7,1.1,4,1,5,2,2,0,32,0,2,scalabr01
380,Luis Scola,PF,31,HOU,66,2067,,,,72%,28%,1.4,2.9,50,53,76,27,80,10,332,12,69,scolalu01
381,Thabo Sefolosha,SG,27,OKC,42,914,,78%,19%,2%,,7.5,1.0,16,9,40,9,22,2,105,5,13,sefolth01
382,Josh Selby,PG,20,MEM,28,237,99%,1%,,,,-7.8,-10.9,14,9,8,2,6,1,66,2,9,selbyjo01
383,Kevin Séraphin,C,22,WAS,57,1176,,,,5%,95%,-1.5,7.2,18,23,79,16,35,2,73,6,36,serapke01
384,Ramon Sessions,PG,25,TOT,64,1707,93%,7%,,,,-0.7,4.6,90,31,29,12,106,12,802,22,40,sessira01
384,Ramon Sessions,PG,25,CLE,41,1006,100%,,,,,-2.1,7.8,52,16,14,8,66,8,488,16,24,sessira01
384,Ramon Sessions,PG,25,LAL,23,701,83%,17%,,,,1.5,0.0,38,15,15,4,40,4,314,6,16,sessira01
385,Iman Shumpert,PG,21,NYK,59,1705,34%,65%,2%,,,4.0,1.4,47,31,63,19,43,15,391,15,31,shumpim01
386,Xavier Silas,SG,24,PHI,2,39,38%,54%,8%,,,-20.9,-26.0,2,0,2,0,2,0,8,1,1,silasxa01
387,Bobby Simmons,SF,31,LAC,28,418,,,86%,14%,,-1.1,-4.6,1,2,17,5,2,1,26,1,6,simmobo01
388,Chris Singleton,SF,22,WAS,66,1431,,,93%,7%,,-4.8,2.3,13,9,92,11,16,10,105,4,13,singlch01
389,James Singleton,PF,30,WAS,12,262,,,,100%,,8.1,15.4,2,2,12,3,7,2,36,1,3,singlja01
390,Brian Skinner,C,35,MEM,1,4,,,,,100%,-77.8,-80.2,0,0,1,0,0,0,0,0,0,skinnbr01
391,Donald Sloan,PG,24,TOT,33,669,78%,22%,,,,-18.6,-14.7,28,16,25,1,11,1,243,2,15,sloando01
391,Donald Sloan,PG,24,ATL,5,20,100%,,,,,46.8,43.3,2,0,0,0,0,0,13,0,1,sloando01
391,Donald Sloan,PG,24,NOH,3,41,100%,,,,,4.1,8.5,2,3,0,0,1,0,18,0,2,sloando01
391,Donald Sloan,PG,24,CLE,25,608,76%,24%,,,,-22.3,-18.2,24,13,25,1,10,1,212,2,12,sloando01
392,Craig Smith,PF,28,POR,47,464,,,,94%,6%,-8.5,-8.7,4,6,36,4,25,1,42,5,13,smithcr01
393,Greg Smith,C,21,HOU,8,69,,,,6%,94%,-1.7,-2.1,0,0,8,1,0,0,3,0,2,smithgr02
394,Ish Smith,PG,23,TOT,26,234,100%,,,,,-7.9,-8.2,8,5,4,0,3,2,93,0,4,smithis01
394,Ish Smith,PG,23,GSW,6,63,100%,,,,,4.8,8.6,0,1,0,0,0,1,19,0,1,smithis01
394,Ish Smith,PG,23,ORL,20,171,100%,,,,,-12.6,-14.4,8,4,4,0,3,1,74,0,3,smithis01
395,J.R. Smith,SG,26,NYK,35,967,1%,60%,39%,,,5.2,2.6,24,13,49,5,24,8,213,5,10,smithjr01
396,Jason Smith,PF,25,NOH,40,947,,,,58%,42%,-1.2,4.4,11,11,39,9,22,4,74,5,22,smithja02
397,Jerry Smith,PG,24,NJN,5,46,97%,3%,,,,-10.8,-4.1,0,0,2,0,0,1,10,0,0,smithje01
398,Josh Smith,PF,26,ATL,66,2329,,,,76%,24%,6.2,8.6,97,45,99,12,163,6,597,50,44,smithjo03
399,Nolan Smith,PG,23,POR,44,541,79%,21%,,,,-14.4,-15.9,23,10,28,5,9,4,149,1,15,smithno01
400,Marreese Speights,PF,24,MEM,60,1345,,,,69%,31%,-2.1,-7.5,27,25,78,8,55,8,103,11,32,speigma01
401,Tiago Splitter,C,27,SAS,59,1121,,,,12%,88%,10.0,3.3,28,28,66,20,93,5,161,23,34,splitti01
402,Jerry Stackhouse,SF,37,ATL,30,273,1%,43%,56%,1%,,1.3,-2.8,6,6,7,0,3,0,33,0,8,stackje01
403,Lance Stephenson,SG,21,IND,42,442,5%,94%,1%,,,-3.9,-8.3,18,7,8,5,10,2,101,1,9,stephla01
404,DeShawn Stevenson,SF,30,NJN,51,960,,12%,83%,5%,,-6.0,1.1,9,5,32,4,6,10,105,1,4,stevede01
405,Greg Stiemsma,C,26,BOS,55,766,,,,1%,100%,-2.9,-7.7,13,7,87,13,14,0,61,1,14,stiemgr01
406,Julyan Stone,SG,23,DEN,22,179,40%,43%,16%,1%,,8.1,5.1,4,5,8,2,5,0,81,1,4,stoneju01
407,Amar'e Stoudemire,PF,29,NYK,47,1543,,,1%,84%,15%,-2.1,-10.5,25,47,63,22,128,6,126,34,59,stoudam01
408,Rodney Stuckey,SG,25,DET,55,1644,2%,93%,5%,,,-1.4,8.7,49,27,61,23,147,4,467,36,48,stuckro01
409,DaJuan Summers,SF,24,NOH,15,209,,13%,87%,,,-8.2,-4.3,1,2,16,3,5,0,23,1,4,summeda01
410,Jeff Teague,PG,23,ATL,66,2183,98%,2%,,,,5.3,4.7,58,49,69,17,74,12,734,12,60,teaguje01
411,Sebastian Telfair,PG,26,PHO,60,895,100%,,,,,-7.0,-9.2,40,16,47,7,34,5,325,9,23,telfase01
412,Jason Terry,SG,34,DAL,63,2000,9%,87%,4%,,,0.2,-2.8,78,35,30,7,38,4,512,8,32,terryja01
413,Hasheem Thabeet,C,24,TOT,20,139,,,,,100%,-34.8,-34.9,1,5,7,1,6,1,0,0,1,thabeha01
413,Hasheem Thabeet,C,24,HOU,5,23,,,,,100%,-38.6,-39.2,0,0,3,0,0,0,0,0,0,thabeha01
413,Hasheem Thabeet,C,24,POR,15,116,,,,,100%,-34.0,-34.1,1,5,4,1,6,1,0,0,1,thabeha01
414,Isaiah Thomas,PG,22,SAC,65,1656,100%,,,,,-2.3,7.7,56,36,43,3,55,17,587,11,34,thomais02
415,Kurt Thomas,C,39,POR,53,803,,,,3%,97%,-0.7,0.6,13,1,69,13,7,5,107,0,13,thomaku01
416,Lance Thomas,PF,23,NOH,42,630,,,6%,91%,3%,-7.1,-3.5,3,9,37,6,26,6,25,4,18,thomala01
417,Malcolm Thomas,PF,23,SAS,3,15,,,,100%,,-13.3,-21.3,0,0,0,0,0,1,2,0,2,thomama01
418,Tyrus Thomas,PF,25,CHA,54,1013,,,38%,62%,,-15.6,0.1,23,14,83,8,41,18,73,6,26,thomaty01
419,Trey Thompkins,C,21,LAC,24,119,,,,4%,96%,-25.4,-29.5,3,2,7,0,3,0,6,1,4,thomptr02
420,Jason Thompson,PF,25,SAC,64,1657,,,,83%,17%,-3.1,6.1,16,22,59,17,92,6,177,22,49,thompja02
421,Klay Thompson,SG,21,GSW,66,1608,7%,83%,10%,,,-4.9,-2.6,46,24,71,17,34,3,298,6,34,thompkl01
422,Mychel Thompson,SG,23,CLE,5,95,,100%,,,,-1.8,5.9,3,2,2,0,0,1,14,0,1,thompmy02
423,Tristan Thompson,PF,20,CLE,60,1424,,,,36%,64%,-11.2,-6.6,11,32,61,21,93,4,60,16,70,thomptr01
424,Marcus Thornton,SG,24,SAC,51,1780,34%,65%,1%,,,-5.4,1.5,39,24,40,18,75,1,215,14,33,thornma01
425,Jamaal Tinsley,PG,33,UTA,37,507,88%,12%,,,,-3.0,-4.2,40,10,17,1,7,1,256,3,8,tinslja01
426,Anthony Tolliver,SF,26,MIN,51,882,,,78%,22%,,-1.5,0.8,15,12,48,4,23,6,47,5,8,tollian01
427,Ronny Turiaf,C,29,TOT,17,279,,,,,100%,1.6,-2.8,6,6,26,2,8,5,23,0,5,turiaro01
427,Ronny Turiaf,C,29,WAS,4,58,,,,,100%,11.7,18.0,3,1,2,2,0,2,11,0,0,turiaro01
427,Ronny Turiaf,C,29,MIA,13,221,,,,,100%,-1.0,-8.3,3,5,24,0,8,3,12,0,5,turiaro01
428,Hedo Türkoğlu,SF,32,ORL,53,1653,,,93%,7%,,4.2,6.7,97,21,71,10,39,4,562,7,10,turkohe01
429,Evan Turner,SF,23,PHI,65,1713,1%,3%,90%,6%,,2.5,-5.1,33,48,55,11,48,6,398,16,35,turneev01
430,Jeremy Tyler,C,20,GSW,42,568,,,,2%,98%,-10.3,-8.1,5,16,49,5,30,2,38,12,24,tylerje01
431,Edwin Ubiles,SF,25,WAS,4,52,,,99%,1%,,-20.8,-15.0,0,1,0,0,2,0,2,1,1,ubileed01
432,Ekpe Udoh,C,24,TOT,61,1290,,,,12%,88%,8.3,13.8,15,13,97,13,53,5,127,9,26,udohek01
432,Ekpe Udoh,C,24,GSW,38,827,,,,12%,88%,9.7,17.9,8,9,66,8,28,2,69,6,15,udohek01
432,Ekpe Udoh,C,24,MIL,23,463,,,,11%,89%,5.7,6.4,7,4,31,5,25,3,58,3,11,udohek01
433,Beno Udrih,SG,29,MIL,59,1080,56%,44%,1%,,,10.8,16.0,44,25,34,3,19,11,516,5,12,udrihbe01
434,Ben Uzoh,PG,23,TOT,18,370,100%,1%,,,,1.3,5.8,9,6,13,2,9,2,142,1,14,uzohbe01
434,Ben Uzoh,PG,23,CLE,2,13,87%,13%,,,,-5.5,2.0,0,0,0,0,0,0,4,0,0,uzohbe01
434,Ben Uzoh,PG,23,TOR,16,357,100%,,,,,1.5,5.9,9,6,13,2,9,2,138,1,14,uzohbe01
435,Anderson Varejão,C,29,CLE,25,785,,,,,100%,-1.1,8.5,19,17,31,5,30,8,95,10,22,varejan01
436,Greivis Vásquez,PG,25,NOH,66,1706,21%,71%,9%,,,-0.3,8.6,78,37,47,22,43,13,762,12,34,vasqugr01
437,Jan Veselý,PF,21,WAS,57,1078,,,,68%,32%,-4.8,1.9,26,15,83,15,32,6,104,10,17,veselja01
438,Charlie Villanueva,PF,27,DET,13,180,,,1%,75%,24%,-14.7,-9.7,3,3,14,1,2,1,12,1,2,villach01
439,Nikola Vučević,C,21,PHI,51,812,,,,3%,97%,1.5,-4.4,14,6,73,4,11,0,72,2,9,vucevni01
440,Dwyane Wade*,SG,30,MIA,49,1625,7%,92%,1%,,,10.8,8.5,53,50,58,16,138,7,497,22,28,wadedw01
441,Von Wafer,SG,26,ORL,33,469,,70%,31%,,,-6.1,-8.2,8,18,12,3,20,1,63,4,8,wafervo01
442,Henry Walker,SG,24,NYK,32,620,,67%,32%,1%,,0.3,-3.8,17,4,40,6,9,3,82,2,11,walkebi01
443,Kemba Walker,PG,21,CHA,66,1792,100%,,,,,-15.3,0.7,72,35,41,6,90,20,605,18,47,walkeke02
444,John Wall,PG,21,WAS,66,2386,98%,2%,,,,-6.8,-3.2,134,66,60,27,189,12,1200,49,67,walljo01
445,Ben Wallace*,C,37,DET,62,980,,,,23%,77%,-4.8,1.2,21,5,33,3,9,7,97,1,5,wallabe01
446,Gerald Wallace,SF,29,TOT,58,2076,,13%,68%,19%,,2.3,9.1,48,28,69,22,94,21,376,21,58,wallage01
446,Gerald Wallace,SF,29,POR,42,1503,,18%,75%,7%,,4.9,11.5,32,21,52,18,67,17,264,15,41,wallage01
446,Gerald Wallace,SF,29,NJN,16,573,,,51%,49%,,-4.4,2.8,16,7,17,4,27,4,112,6,17,wallage01
447,Luke Walton,PF-SF,31,TOT,30,364,,,5%,95%,1%,-7.1,-1.4,22,2,26,1,0,2,78,0,0,waltolu01
447,Luke Walton,SF,31,LAL,9,65,,,,97%,3%,9.0,7.7,2,0,2,0,0,0,11,0,0,waltolu01
447,Luke Walton,PF,31,CLE,21,299,,,6%,94%,,-10.6,-3.4,20,2,24,1,0,2,67,0,0,waltolu01
448,Hakim Warrick,PF,29,PHO,35,503,,,25%,74%,1%,-13.9,-16.1,13,12,13,8,45,2,65,5,10,warriha01
449,Darryl Watkins,C,27,NOH,5,98,,,,,100%,-19.0,-15.2,1,2,8,4,7,0,7,2,1,watkida01
450,C.J. Watson,PG,27,CHI,49,1159,97%,4%,,,,1.8,-12.2,51,25,45,12,44,10,441,3,20,watsocj01
451,Earl Watson,PG,32,UTA,50,1033,100%,,,,,-0.8,-2.0,69,10,45,3,16,9,455,3,6,watsoea01
452,Martell Webster,SF,25,MIN,47,1140,,31%,69%,,,-3.0,-1.5,17,14,42,9,30,9,93,5,17,webstma02
453,David West,PF,31,IND,66,1925,,,,97%,3%,5.4,5.4,31,30,66,18,76,6,326,13,34,westda01
454,Delonte West,PG,28,DAL,44,1060,91%,9%,,,,-0.7,-2.9,44,23,30,6,29,3,309,7,18,westde01
455,Russell Westbrook,PG,23,OKC,66,2331,94%,6%,,,,7.4,2.4,106,81,36,32,187,8,829,35,82,westbru01
456,D.J. White,PF,25,CHA,58,1098,,,1%,70%,29%,-16.7,-1.6,19,16,67,4,30,5,105,3,27,whitedj01
457,Hassan Whiteside,C,22,SAC,18,109,,,,,100%,3.3,9.6,2,2,9,0,4,0,0,0,7,whiteha01
458,Chris Wilcox,C,29,BOS,28,481,,,,46%,54%,-3.7,-7.9,17,7,37,3,20,2,28,3,6,wilcoch01
459,Damien Wilkins,SF,32,DET,60,922,,34%,66%,,,-1.9,5.3,13,7,41,2,27,4,102,6,8,wilkida02
460,Deron Williams,PG,27,NJN,55,1999,80%,20%,,,,-5.7,2.8,140,56,47,16,119,11,1114,27,50,willide01
461,Derrick Williams,PF,20,MIN,66,1418,,,5%,89%,6%,-3.3,-2.3,19,30,53,17,104,4,94,23,46,willide02
462,Elliot Williams,SG,22,POR,24,149,,92%,8%,,,-7.1,-6.3,3,0,7,1,10,0,13,4,4,williel01
463,Jordan Williams,C,21,NJN,43,635,,,,29%,71%,1.9,10.9,2,8,40,8,27,2,27,2,19,willijo03
464,Lou Williams,PG,25,PHI,64,1682,100%,,,,,6.5,3.8,38,16,43,10,133,9,478,26,41,willilo02
465,Marvin Williams,SF,25,ATL,57,1500,,1%,78%,21%,,2.9,-1.7,16,12,48,4,52,2,171,9,40,willima02
466,Mo Williams,SG,29,LAC,52,1472,30%,68%,2%,,,-1.2,-7.6,42,24,43,6,24,8,361,7,31,willima01
467,Reggie Williams,SF,25,CHA,33,747,,75%,25%,,,-19.4,-4.9,18,10,17,3,21,0,130,8,11,willire02
468,Sean Williams,C,25,TOT,11,107,,,,3%,98%,13.1,11.3,1,4,6,5,6,1,10,0,0,willise01
468,Sean Williams,C,25,DAL,8,65,,,,,100%,3.9,2.7,1,3,5,3,3,1,4,0,0,willise01
468,Sean Williams,C,25,BOS,3,42,,,,6%,94%,27.2,24.6,0,1,1,2,3,0,6,0,0,willise01
469,Shawne Williams,SF,25,NJN,25,514,,,43%,57%,,-10.1,-4.0,3,4,21,4,7,2,42,2,7,willish03
470,Shelden Williams,C,28,NJN,58,1276,,,,25%,75%,-8.7,-3.3,18,23,85,9,45,7,85,8,24,willish02
471,Terrence Williams,SG,24,TOT,30,550,,35%,62%,3%,,-10.9,-7.5,27,13,24,0,21,0,156,4,4,willite01
471,Terrence Williams,SG,24,HOU,12,181,,25%,71%,4%,,-15.8,-17.0,5,4,10,0,7,0,23,2,0,willite01
471,Terrence Williams,SG,24,SAC,18,369,,40%,58%,2%,,-8.5,-2.8,22,9,14,0,14,0,133,2,4,willite01
472,Metta World Peace,SF,32,LAL,64,1720,,,97%,3%,,1.7,0.4,32,18,50,11,52,2,309,12,28,artesro01
473,Brandan Wright,C,24,DAL,49,791,,,,6%,95%,1.2,-0.1,4,11,35,1,40,0,33,10,17,wrighbr03
474,Chris Wright,SF,23,GSW,24,186,7%,11%,49%,31%,2%,-4.6,-1.1,1,4,15,2,13,1,8,3,7,wrighch01
475,Dorell Wright,SF,26,GSW,61,1650,,5%,75%,20%,,-5.7,-4.3,26,14,56,2,37,5,218,4,22,wrighdo01
476,Nick Young,SG,26,TOT,62,1729,,57%,42%,1%,,-7.4,-6.2,21,30,63,17,72,7,125,13,36,youngni01
476,Nick Young,SG,26,WAS,40,1211,,65%,35%,,,-10.6,-7.5,15,23,39,12,54,4,101,11,26,youngni01
476,Nick Young,SG,26,LAC,22,518,,39%,60%,1%,,0.3,-3.1,6,7,24,5,18,3,24,2,10,youngni01
477,Sam Young,SF,26,TOT,35,375,2%,28%,68%,2%,1%,-8.8,-12.7,4,8,6,3,13,1,32,0,16,youngsa01
477,Sam Young,SF,26,MEM,21,240,,19%,80%,1%,,-3.2,-6.0,2,5,3,1,6,1,20,0,8,youngsa01
477,Sam Young,SF,26,PHI,14,135,5%,45%,46%,2%,1%,-18.7,-24.5,2,3,3,2,7,0,12,0,8,youngsa01
478,Thaddeus Young,PF,23,PHI,63,1755,,,,97%,3%,8.4,8.0,17,20,63,10,72,12,163,14,49,youngth01
