,,,,,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,-additional
313,Boban Marjanović,C,32,DAL,33,271,,,,,100%,3.6,1.4,3,7,16,1,19,0,21,4,15,marjabo01
314,Lauri Markkanen,PF,23,CHI,51,1317,,,2%,47%,51%,-2.4,-2.5,26,16,45,8,45,6,110,15,26,markkla01
315,Naji Marshall,SF,23,NOP,32,700,,14%,78%,7%,,-2.5,-2.5,23,7,37,1,36,3,199,7,14,marshna01
316,Caleb Martin,SF,25,CHO,53,818,1%,39%,56%,4%,,-4.9,-3.6,18,7,32,3,31,17,164,8,15,martica02
317,Cody Martin,SF,25,CHO,52,849,,21%,76%,3%,,1.1,4.3,20,11,23,4,25,11,207,7,16,martico01
318,Jeremiah Martin,PG,24,CLE,9,75,100%,,,,,-21.7,-13.6,3,2,0,0,2,1,10,0,5,martije02
319,Kelan Martin,SF,25,IND,35,322,,7%,52%,39%,2%,13.9,15.3,5,7,12,3,5,0,40,2,8,martike03
320,KJ Martin,SF,20,HOU,45,1068,,3%,40%,48%,9%,-11.9,-5.5,11,15,55,8,44,2,125,8,25,martike04
321,Frank Mason III,PG,26,ORL,4,79,100%,,,,,-10.1,-1.1,4,0,3,1,4,0,25,1,5,masonfr01
322,Garrison Mathews,SG,24,WAS,64,1038,2%,20%,73%,4%,,-5.5,-5.2,5,4,54,1,32,43,65,5,9,mathega01
323,Dakota Mathias,SG,25,PHI,8,123,,48%,52%,,,-12.7,-19.0,0,0,3,0,1,1,29,1,0,mathida01
324,Wesley Matthews,SG,34,LAL,58,1130,8%,63%,29%,1%,,2.0,-0.9,20,4,42,1,14,23,129,2,3,matthwe02
325,Tyrese Maxey,SG,20,PHI,61,935,42%,47%,11%,,,-2.1,-10.6,22,11,47,2,37,2,291,13,25,maxeyty01
326,Skylar Mays,SG,23,ATL,33,269,33%,64%,3%,,,2.4,-0.2,6,1,10,2,11,1,72,1,8,mayssk01
327,Patrick McCaw,SF,25,TOR,5,33,,,83%,17%,,-28.1,-27.6,0,0,2,0,2,0,10,1,0,mccawpa01
328,CJ McCollum,SG,29,POR,47,1600,19%,79%,2%,,,5.5,6.7,40,16,39,4,66,5,562,25,30,mccolcj01
329,T.J. McConnell,PG,28,IND,69,1796,55%,45%,,,,2.1,4.5,84,31,41,2,18,22,1093,8,31,mccontj01
330,Jaden McDaniels,PF,20,MIN,63,1511,,,22%,76%,2%,-3.3,3.6,24,12,102,5,18,6,178,4,13,mcdanja02
331,Jalen McDaniels,SF,23,CHO,47,904,,,65%,35%,,-9.0,-9.2,17,10,44,7,33,6,135,9,23,mcdanja01
332,Doug McDermott,PF,29,IND,66,1619,,,23%,70%,8%,-2.4,-4.5,25,13,54,8,51,5,201,18,49,mcderdo01
333,Sean McDermott,SF,24,MEM,18,158,,30%,63%,7%,,-17.5,-19.8,3,0,0,0,3,0,10,0,2,mcderse01
334,JaVale McGee,C,33,TOT,46,678,,,,,100%,-4.5,0.4,27,10,59,16,29,2,89,5,13,mcgeeja01
334,JaVale McGee,C,33,CLE,33,503,,,,,100%,-9.2,-0.9,22,5,38,11,24,2,77,5,10,mcgeeja01
334,JaVale McGee,C,33,DEN,13,175,,,,,100%,8.7,4.1,5,5,21,5,5,0,12,0,3,mcgeeja01
335,Rodney McGruder,SG,29,DET,16,194,30%,68%,2%,,,-2.3,2.3,1,3,7,1,4,2,38,2,1,mcgruro01
336,Alfonzo McKinnie,SF,28,LAL,39,258,,12%,68%,20%,,2.7,0.1,2,2,12,0,8,6,15,1,7,mckinal01
337,Jordan McLaughlin,PG,24,MIN,51,938,100%,,,,,-6.4,-1.4,34,13,23,2,6,13,461,1,24,mclaujo01
338,Ben McLemore,SG,27,TOT,53,905,53%,43%,4%,,,-5.1,-1.6,23,12,47,6,19,2,93,4,16,mclembe01
338,Ben McLemore,SG,27,HOU,32,537,65%,33%,2%,,,-8.2,-0.2,17,7,26,4,13,1,69,3,9,mclembe01
338,Ben McLemore,SG,27,LAL,21,368,35%,58%,7%,,,-0.6,-3.6,6,5,21,2,6,1,24,1,7,mclembe01
339,Nicolò Melli,PF,30,TOT,45,566,,,,83%,17%,2.6,1.6,4,3,36,2,8,1,112,2,7,mellini01
339,Nicolò Melli,PF,30,NOP,22,241,,,,72%,28%,4.7,5.6,3,2,18,1,2,0,65,0,6,mellini01
339,Nicolò Melli,PF,30,DAL,23,325,,,1%,91%,9%,1.0,-1.4,1,1,18,1,6,1,47,2,1,mellini01
340,De'Anthony Melton,PG,22,MEM,52,1045,12%,87%,1%,,,6.0,6.7,35,21,46,6,24,0,307,6,23,meltode01
341,Sam Merrill,SG,24,MIL,30,233,36%,56%,8%,,,-6.9,-13.4,6,2,7,0,1,2,52,0,6,merrisa01
342,Chimezie Metu,C,23,SAC,36,488,,,,38%,62%,-6.0,-2.8,11,7,35,9,19,2,68,2,11,metuch01
343,Khris Middleton,SF,29,MIL,68,2269,,3%,72%,25%,,5.4,-0.5,91,54,73,14,94,9,873,26,52,middlkh01
344,Darius Miller,SF,30,OKC,18,197,28%,49%,24%,,,8.2,20.2,2,3,5,0,6,0,51,2,0,milleda01
345,Patty Mills,PG,32,SAS,68,1685,100%,,,,,1.5,6.3,37,17,31,3,20,23,373,4,18,millspa02
346,Paul Millsap,PF,35,DEN,56,1162,,,2%,78%,20%,4.4,-0.6,24,16,66,7,45,10,240,13,26,millspa01
347,Shake Milton,SG,24,PHI,63,1461,3%,40%,50%,7%,,4.2,-2.5,51,28,59,10,77,12,478,20,48,miltosh01
348,Donovan Mitchell,PG,24,UTA,53,1771,59%,41%,,,,8.0,-3.2,84,48,47,7,124,10,699,29,47,mitchdo01
349,Adam Mokoka,SG,22,CHI,14,56,11%,65%,25%,,,-4.5,-3.7,4,1,2,0,1,0,12,1,1,mokokad01
350,Malik Monk,SG,22,CHO,42,878,5%,66%,29%,,,0.5,3.5,37,9,24,6,31,3,207,9,19,monkma01
351,E'Twaun Moore,SG,31,PHO,27,389,26%,58%,16%,1%,,-0.4,-7.3,11,4,12,4,5,1,93,0,11,mooreet01
352,Ja Morant,PG,21,MEM,63,2053,96%,4%,,,,2.7,3.4,133,44,41,8,155,12,1106,26,68,moranja01
353,Juwan Morgan,PF,23,UTA,29,147,,,,29%,71%,-31.4,-42.8,2,0,15,2,2,0,23,1,2,morgaju01
354,Marcus Morris,PF,31,LAC,57,1502,,,,85%,15%,5.1,-2.6,24,19,67,9,33,9,146,8,11,morrima03
355,Markieff Morris,PF,31,LAL,61,1200,,,,93%,7%,0.1,-3.9,26,14,48,9,22,10,179,5,7,morrima02
356,Monte Morris,PG,25,DEN,47,1196,69%,31%,,,,5.9,1.6,22,8,25,2,27,2,376,6,23,morrimo01
357,Mychal Mulder,PG,26,GSW,60,766,33%,67%,,,,3.1,3.0,6,6,30,1,10,6,65,1,5,muldemy01
358,Dejounte Murray,PG,24,SAS,67,2139,63%,38%,,,,1.7,8.9,68,32,47,7,61,8,847,19,56,murrade01
359,Jamal Murray,PG,23,DEN,48,1704,51%,41%,7%,1%,,7.6,5.3,53,37,42,9,52,19,553,10,26,murraja01
360,Mike Muscala,C,29,OKC,35,645,,,,,100%,-1.0,12.1,10,6,37,2,14,3,67,6,6,muscami01
361,Svi Mykhailiuk,SF,23,TOT,66,1324,5%,51%,44%,1%,,-8.2,-0.5,38,29,22,8,17,9,268,3,28,mykhasv01
361,Svi Mykhailiuk,SF,23,DET,36,634,,29%,70%,1%,,-2.1,3.0,17,9,8,4,8,6,139,1,8,mykhasv01
361,Svi Mykhailiuk,SF,23,OKC,30,690,9%,71%,20%,,,-13.8,-3.7,21,20,14,4,9,3,129,2,20,mykhasv01
362,Abdel Nader,SF,27,PHO,24,355,,21%,67%,12%,,3.7,-2.8,4,4,16,7,19,4,44,4,7,naderab01
363,Larry Nance Jr.,PF,28,CLE,35,1091,,1%,13%,84%,2%,-6.5,2.8,29,14,34,7,17,5,256,1,12,nancela02
364,Aaron Nesmith,SF,21,BOS,46,669,,21%,61%,18%,,-0.3,-1.5,10,7,48,1,9,6,54,1,12,nesmiaa01
365,Raul Neto,PG,28,WAS,64,1403,87%,13%,,,,-0.6,2.1,28,14,65,4,34,37,345,4,31,netora01
366,Georges Niang,PF,27,UTA,72,1154,,,6%,94%,,14.9,8.0,25,11,49,9,10,3,139,1,10,niangge01
367,Zeke Nnaji,PF,20,DEN,42,397,,,4%,71%,25%,-7.9,-14.3,3,1,21,1,6,1,23,1,8,nnajize01
368,Nerlens Noel,C,26,NYK,64,1547,,,,,100%,0.7,-3.2,23,23,84,13,30,12,106,5,12,noelne01
369,Jaylen Nowell,SG,21,MIN,42,759,23%,63%,14%,,,-6.3,-1.1,14,9,42,0,24,5,154,5,16,nowelja01
370,Frank Ntilikina,PG,22,NYK,33,322,46%,53%,1%,,,-1.5,-4.4,8,3,18,0,5,4,48,1,3,ntilila01
371,Kendrick Nunn,PG,25,MIA,56,1650,100%,,,,,0.1,0.2,47,19,66,7,23,3,344,6,35,nunnke01
372,James Nunnally,SF,30,NOP,9,48,,49%,51%,,,-7.4,-6.9,2,0,1,0,0,0,7,0,0,nunnaja01
373,Jusuf Nurkić,C,26,POR,37,880,,,,,100%,7.3,7.3,34,14,56,19,57,7,302,15,30,nurkiju01
374,David Nwaba,SF,28,HOU,30,679,,9%,44%,40%,7%,-1.3,8.4,5,9,27,1,37,13,79,12,26,nwabada01
375,Jordan Nwora,SF,22,MIL,30,274,,,24%,73%,3%,1.0,-5.0,10,7,11,1,8,1,15,1,14,nworajo01
376,Royce O'Neale,SF,27,UTA,71,2241,4%,37%,58%,,,10.9,3.7,49,10,87,8,14,22,475,2,9,onealro01
377,Semi Ojeleye,PF,26,BOS,56,950,,,3%,94%,3%,0.3,-0.9,8,2,34,4,15,11,86,4,10,ojelese01
378,Jahlil Okafor,C,25,DET,27,347,,,,,100%,-10.3,-6.4,8,4,29,4,13,3,30,2,14,okafoja01
379,Chuma Okeke,PF,22,ORL,45,1133,,2%,21%,77%,,-6.4,3.8,24,8,31,0,19,5,243,5,15,okekech01
380,Josh Okogie,SG,22,MIN,59,1197,,49%,46%,4%,,-5.9,-0.7,25,8,59,2,48,28,149,10,22,okogijo01
381,Onyeka Okongwu,C,20,ATL,50,601,,,,10%,90%,-5.7,-10.0,6,7,63,14,28,2,47,7,15,okongon01
382,Isaac Okoro,SG,20,CLE,67,2173,3%,45%,51%,2%,,-8.9,-1.2,41,27,96,8,83,14,318,21,53,okorois01
383,KZ Okpala,PF,21,MIA,37,447,,,23%,78%,,-7.5,-8.6,6,3,24,4,9,2,48,3,9,okpalkz01
384,Victor Oladipo,SG,28,TOT,33,1080,10%,65%,24%,,,-3.6,1.8,41,27,32,8,58,21,373,14,39,oladivi01
384,Victor Oladipo,SG,28,IND,9,300,,60%,41%,,,4.4,4.8,9,6,8,2,15,8,89,4,11,oladivi01
384,Victor Oladipo,SG,28,HOU,20,669,8%,75%,16%,1%,,-6.3,2.1,24,18,19,5,36,10,248,9,25,oladivi01
384,Victor Oladipo,SG,28,MIA,4,111,50%,20%,30%,,,-8.2,-8.5,8,3,5,1,7,3,36,1,3,oladivi01
385,Cameron Oliver,SF,24,HOU,4,87,,,,5%,95%,-7.9,0.2,0,1,8,2,1,0,13,1,2,oliveca01
386,Kelly Olynyk,C-PF,29,TOT,70,1997,,,,22%,78%,-3.2,0.4,59,21,92,27,76,22,486,18,31,olynyke01
386,Kelly Olynyk,C,29,MIA,43,1157,,,,,100%,1.7,2.5,23,6,52,17,17,10,219,4,10,olynyke01
386,Kelly Olynyk,PF,29,HOU,27,840,,,,52%,48%,-10.0,-2.5,36,15,40,10,59,12,267,14,21,olynyke01
387,Miye Oni,SG,23,UTA,54,519,9%,49%,41%,,,9.0,-0.6,10,3,24,1,2,2,79,0,3,onimi01
388,Cedi Osman,SF,25,CLE,59,1510,1%,13%,75%,12%,,-10.5,-3.8,52,19,54,3,41,14,415,10,33,osmande01
389,Daniel Oturu,C,21,LAC,30,161,,,,18%,82%,2.2,-4.6,4,0,16,2,6,2,23,0,13,oturuda01
390,Kelly Oubre Jr.,SF,25,GSW,55,1687,,33%,40%,25%,2%,-5.3,-12.1,26,23,60,11,92,23,173,24,53,oubreke01
391,Jabari Parker,PF,25,TOT,13,165,,,,54%,46%,-6.4,-6.7,4,3,6,1,7,2,26,1,0,parkeja01
391,Jabari Parker,PF,25,SAC,3,27,,,,82%,18%,-38.5,-35.1,1,1,2,0,0,1,2,0,0,parkeja01
391,Jabari Parker,PF,25,BOS,10,138,,,,48%,52%,-0.1,-1.1,3,2,4,1,7,1,24,1,0,parkeja01
392,Eric Paschall,PF,24,GSW,40,695,,,2%,33%,65%,-6.7,-9.4,9,17,33,13,51,3,139,16,25,pascher01
393,Anžejs Pasečņiks,C,25,WAS,1,6,,,,,100%,-100.0,-98.3,2,1,0,2,0,0,2,0,0,pasecan01
394,Patrick Patterson,PF,31,LAC,38,582,,,3%,53%,45%,1.6,-6.0,4,2,22,3,7,3,74,1,6,pattepa01
395,Justin Patton,C,23,HOU,13,247,,,,,100%,-15.7,-8.3,4,0,27,0,2,0,36,0,4,pattoju01
396,Chris Paul,PG,35,PHO,70,2199,100%,,,,,6.9,2.1,106,31,60,10,34,12,1484,7,10,paulch01
397,Cameron Payne,PG,26,PHO,60,1079,92%,8%,,,,8.7,3.7,37,11,43,3,23,22,534,3,15,payneca01
398,Elfrid Payton,PG,26,NYK,63,1484,97%,3%,,,,-2.8,-9.4,57,24,44,8,54,5,486,17,78,paytoel01
399,Gary Payton II,PG,28,GSW,10,40,2%,41%,57%,,,8.7,7.9,1,0,4,0,2,0,3,2,0,paytoga02
400,Norvel Pelle,C,27,TOT,13,84,,,,,100%,12.5,9.6,1,0,8,2,1,0,4,0,3,pelleno01
400,Norvel Pelle,C,27,BRK,3,28,,,,,100%,-18.9,-24.0,1,0,5,2,0,0,0,0,1,pelleno01
400,Norvel Pelle,C,27,SAC,1,4,,,,,100%,11.1,14.8,0,0,1,0,0,0,2,0,1,pelleno01
400,Norvel Pelle,C,27,NYK,9,52,,,,,100%,29.5,27.4,0,0,2,0,1,0,2,0,1,pelleno01
401,Reggie Perry,PF,20,BRK,26,211,,,5%,23%,72%,-4.9,-10.5,7,4,25,3,6,1,32,2,11,perryre01
402,Theo Pinson,SG,25,NYK,17,34,3%,48%,49%,,,-11.9,-14.6,0,1,1,0,0,0,3,0,0,pinsoth01
403,Mason Plumlee,C,30,DET,56,1499,,,,,100%,-5.3,-1.4,50,30,101,15,72,5,500,15,35,plumlma01
404,Jakob Poeltl,C,25,SAS,69,1845,,,,,100%,3.2,10.3,33,15,113,26,53,4,304,23,29,poeltja01
405,Vincent Poirier,C,27,PHI,10,39,,,,,100%,-19.8,-25.7,1,2,7,0,1,0,5,0,2,poirivi01
406,Aleksej Pokusevski,PF,19,OKC,45,1090,,,1%,82%,17%,-17.3,-9.6,48,29,45,4,18,1,232,2,10,pokusal01
407,Jordan Poole,SG,21,GSW,51,988,28%,55%,14%,3%,,-0.1,-1.4,20,18,41,3,53,6,241,12,17,poolejo01
408,Jontay Porter,PF,21,MEM,11,54,,,,81%,19%,2.7,1.4,5,1,7,1,2,0,2,0,0,portejo01
409,Kevin Porter Jr.,SG,20,HOU,26,835,30%,59%,11%,,,-13.0,-6.5,51,31,22,5,41,3,386,7,26,porteke02
410,Michael Porter Jr.,SF,22,DEN,61,1912,,2%,74%,24%,,8.2,7.4,25,28,73,10,66,2,168,17,24,portemi01
411,Otto Porter Jr.,SF-PF,27,TOT,28,606,,3%,45%,53%,,-2.8,-1.7,15,5,20,3,14,1,129,5,5,porteot01
411,Otto Porter Jr.,SF,27,CHI,25,540,,3%,48%,49%,,-4.5,-4.3,15,5,18,3,12,1,116,4,4,porteot01
411,Otto Porter Jr.,PF,27,ORL,3,66,,,17%,83%,,10.5,19.8,0,0,2,0,2,0,13,1,1,porteot01
412,Bobby Portis,C,25,MIL,66,1372,,,,19%,81%,5.3,-0.5,15,17,75,10,33,3,183,9,42,portibo01
413,Kristaps Porziņģis,C,25,DAL,43,1327,,,,,100%,-0.7,-4.9,20,14,77,7,68,5,172,16,32,porzikr01
414,Dwight Powell,C,29,DAL,58,966,,,,14%,87%,4.0,2.4,9,10,72,16,51,14,152,9,16,poweldw01
415,Norman Powell,SG-SF,27,TOT,69,2205,2%,42%,56%,,,1.7,1.7,49,42,59,13,113,11,325,23,69,powelno01
415,Norman Powell,SG,27,TOR,42,1277,3%,53%,44%,,,-1.4,-1.0,25,31,30,10,68,7,200,17,45,powelno01
415,Norman Powell,SF,27,POR,27,928,,28%,72%,,,5.9,5.4,24,11,29,3,45,4,125,6,24,powelno01
416,Taurean Prince,PF,26,TOT,41,905,,1%,46%,53%,,-5.3,0.1,27,10,37,5,30,10,173,7,15,princta02
416,Taurean Prince,PF,26,BRK,12,218,,,71%,29%,,-2.8,-8.3,7,2,7,2,10,2,17,2,3,princta02
416,Taurean Prince,PF,26,CLE,29,687,,1%,39%,60%,,-6.1,2.8,20,8,30,3,20,8,156,5,12,princta02
417,Payton Pritchard,SG,23,BOS,66,1268,42%,54%,5%,,,0.3,-1.0,25,10,48,3,21,6,286,3,21,pritcpa01
418,Immanuel Quickley,PG,21,NYK,64,1243,61%,39%,,,,6.8,6.6,27,14,42,6,58,4,310,14,25,quickim01
419,Jahmi'us Ramsey,SG,19,SAC,13,94,29%,70%,1%,,,-0.6,3.1,3,0,3,0,2,0,15,1,1,ramseja01
420,Chasson Randle,PG,27,ORL,41,837,94%,6%,,,,-14.2,-6.9,29,9,38,3,22,5,175,4,13,randlch01
421,Julius Randle,PF,26,NYK,71,2667,,,,96%,4%,2.6,0.2,100,71,73,43,180,7,1092,49,70,randlju01
422,Cam Reddish,SF,21,ATL,26,750,,27%,72%,1%,,-3.0,-7.1,12,14,34,4,39,4,83,4,22,reddica01
423,JJ Redick,SG,36,TOT,44,723,14%,82%,3%,,,-1.4,-1.9,17,8,29,6,19,14,113,7,8,redicjj01
423,JJ Redick,SG,36,NOP,31,576,18%,81%,1%,,,-4.1,-4.2,9,8,23,6,17,11,88,7,7,redicjj01
423,JJ Redick,SG,36,DAL,13,147,,88%,12%,,,8.9,6.9,8,0,6,0,2,3,25,0,1,redicjj01
424,Paul Reed,PF,21,PHI,26,177,,,8%,54%,38%,9.7,4.3,3,5,14,1,4,0,29,2,11,reedpa01
425,Naz Reid,C,21,MIN,70,1347,,,,12%,88%,-10.7,-8.7,22,27,116,12,89,15,177,24,31,reidna01
426,Cameron Reynolds,SF,25,TOT,5,40,,,27%,73%,,-31.7,-24.8,0,0,2,0,0,0,6,0,0,reynoca01
426,Cameron Reynolds,SF,25,SAS,3,6,,,100%,,,-38.5,-36.8,0,0,0,0,0,0,0,0,0,reynoca01
426,Cameron Reynolds,SF,25,HOU,2,34,,,14%,86%,,-30.6,-22.7,0,0,2,0,0,0,6,0,0,reynoca01
427,Nick Richards,PF,23,CHO,18,63,,,,48%,52%,-14.0,-12.1,0,2,2,0,4,1,4,0,1,richani01
428,Josh Richardson,SG,27,DAL,59,1790,,80%,19%,,,0.0,-4.7,38,24,64,4,39,15,391,10,22,richajo01
429,Grant Riller,PG,23,CHO,7,27,100%,,,,,-15.9,-13.8,0,1,0,0,0,1,7,0,0,rillegr01
430,Austin Rivers,SG,28,TOT,36,845,20%,79%,1%,,,0.9,-3.1,15,9,26,6,12,9,197,1,14,riverau01
430,Austin Rivers,SG,28,NYK,21,442,8%,92%,,,,-3.8,-7.2,7,5,12,5,6,8,107,0,6,riverau01
430,Austin Rivers,SG,28,DEN,15,403,33%,65%,2%,,,6.1,1.4,8,4,14,1,6,1,90,1,8,riverau01
431,Andre Roberson,SG,29,BRK,5,63,,,38%,62%,,-12.7,-18.0,0,1,0,1,1,0,9,0,2,roberan03
432,Duncan Robinson,SF,26,MIA,72,2262,,45%,34%,21%,,1.9,5.1,37,11,90,18,25,17,294,10,19,robindu01
433,Glenn Robinson III,SF,27,SAC,23,369,,1%,60%,39%,,-16.1,-14.0,3,6,12,0,9,1,50,1,8,robingl02
434,Jerome Robinson,SG,23,WAS,17,305,13%,78%,9%,,,-15.6,-15.1,13,3,19,1,10,9,59,3,5,robinje01
435,Justin Robinson,PG,23,OKC,9,88,100%,,,,,-27.2,-16.8,1,1,6,0,2,2,22,1,0,robinju01
436,Mitchell Robinson,C,22,NYK,31,853,,,,,100%,-1.7,-5.5,1,10,52,13,28,2,38,5,13,robinmi01
437,Isaiah Roby,PF,22,OKC,61,1425,,,24%,46%,30%,-14.5,-6.1,44,39,89,18,53,8,253,10,38,robyis01
438,Rajon Rondo,PG,34,TOT,45,770,91%,9%,,,,1.2,-3.7,56,15,12,4,6,6,496,1,17,rondora01
438,Rajon Rondo,PG,34,ATL,27,402,86%,14%,,,,-5.1,-8.7,30,5,6,3,1,3,243,0,8,rondora01
438,Rajon Rondo,PG,34,LAC,18,368,97%,3%,,,,8.0,1.7,26,10,6,1,5,3,253,1,9,rondora01
439,Derrick Rose,PG,32,TOT,50,1279,100%,,,,,5.2,6.6,45,25,30,3,62,10,520,10,31,rosede01
439,Derrick Rose,PG,32,DET,15,342,100%,,,,,-10.6,-6.8,8,14,7,3,24,2,156,3,10,rosede01
439,Derrick Rose,PG,32,NYK,35,937,100%,,,,,11.0,11.5,37,11,23,0,38,8,364,7,21,rosede01
440,Terrence Ross,SG,29,ORL,46,1347,15%,65%,20%,1%,,-8.4,0.8,38,19,37,9,55,3,259,13,28,rosste01
441,Terry Rozier,SG,26,CHO,69,2383,16%,76%,8%,,,-2.1,0.1,67,32,52,17,74,25,720,23,37,roziete01
442,Ricky Rubio,PG,30,MIN,68,1772,99%,1%,,,,-5.2,0.5,84,17,37,4,51,19,1031,7,32,rubiori01
443,D'Angelo Russell,PG,24,MIN,42,1196,51%,49%,,,,-7.4,-3.0,75,27,27,6,58,10,586,11,18,russeda01
444,Domantas Sabonis,PF,24,IND,62,2231,,,,51%,50%,-2.0,-5.3,80,66,87,41,152,9,1008,45,54,sabondo01
445,Luka Šamanić,PF,21,SAS,33,308,,,,90%,10%,-5.6,-4.3,6,5,27,4,14,2,32,4,8,samanlu01
446,JaKarr Sampson,PF,27,IND,29,316,,,17%,47%,35%,0.4,0.5,4,4,27,1,16,3,9,4,7,sampsja02
447,Dario Šarić,C,26,PHO,50,871,,,,19%,82%,11.4,7.1,23,17,59,9,44,9,156,7,30,saricda01
448,Tomáš Satoranský,SG,29,CHI,58,1307,3%,44%,45%,8%,,0.3,1.7,70,17,46,5,37,13,642,14,15,satorto01
449,Dennis Schröder,SG,27,LAL,61,1956,42%,54%,4%,,,2.5,-0.4,97,41,54,12,96,28,855,13,74,schrode01
450,Mike Scott,PF,32,PHI,51,852,,,3%,90%,7%,-0.3,-7.8,9,5,37,3,5,5,100,1,8,scottmi01
451,Jay Scrubb,SG,20,LAC,4,84,,11%,75%,13%,,1.2,-5.5,3,1,2,0,2,2,2,1,4,scrubja01
452,Collin Sexton,SG,22,CLE,60,2115,42%,57%,,,,-9.2,-1.9,64,59,58,22,163,22,623,39,97,sextoco01
453,Landry Shamet,SG,23,BRK,61,1403,10%,43%,42%,6%,,2.4,-4.2,27,9,49,5,30,12,240,4,23,shamela01
454,Iman Shumpert,SG,30,BRK,2,11,,,100%,,,-0.2,-5.2,1,0,0,0,0,0,0,0,0,shumpim01
455,Pascal Siakam,PF,26,TOR,56,2006,,,3%,79%,18%,2.9,8.6,56,31,59,26,148,10,647,37,63,siakapa01
456,Chris Silva,PF,24,TOT,15,92,,,,49%,51%,0.3,0.6,3,2,14,3,6,1,14,0,3,silvach01
456,Chris Silva,PF,24,MIA,11,83,,,,51%,49%,0.1,0.0,2,2,11,3,6,1,14,0,2,silvach01
456,Chris Silva,PF,24,SAC,4,9,,,,32%,68%,2.3,5.9,1,0,3,0,0,0,0,0,1,silvach01
457,Ben Simmons,PG,24,PHI,58,1877,98%,2%,,,,8.5,6.2,86,43,64,34,126,19,1010,25,45,simmobe01
458,Anfernee Simons,SG,21,POR,64,1104,62%,38%,,,,0.4,-2.2,21,14,52,3,25,3,232,3,17,simonan01
459,Deividas Sirvydis,SG,20,DET,20,133,,45%,56%,,,-11.6,-7.4,1,1,5,1,2,0,14,0,2,sirvyde01
460,Alen Smailagić,PF,20,GSW,15,84,,,,20%,80%,-15.4,-16.7,4,1,7,0,1,0,9,0,2,smailal01
461,Marcus Smart,PG,26,BOS,48,1581,45%,55%,,,,2.7,3.3,60,20,56,7,64,31,658,8,10,smartma01
462,Dennis Smith Jr.,PG,23,TOT,23,420,96%,4%,,,,-2.1,2.4,14,8,16,2,6,1,182,1,12,smithde03
462,Dennis Smith Jr.,PG,23,NYK,3,28,87%,14%,,,,-17.5,-20.2,0,0,1,0,2,0,7,0,1,smithde03
462,Dennis Smith Jr.,PG,23,DET,20,392,97%,3%,,,,-1.0,4.0,14,8,15,2,4,1,175,1,11,smithde03
463,Ish Smith,PG,32,WAS,44,924,100%,,,,,2.4,5.7,24,12,33,2,15,20,416,3,10,smithis01
464,Jalen Smith,PF,20,PHO,27,156,,,,73%,28%,-3.5,-10.1,2,2,10,2,3,0,10,1,1,smithja04
465,Tony Snell,SG,29,ATL,47,992,,45%,54%,1%,,3.7,1.5,13,3,41,2,6,1,147,2,8,snellto01
466,Ray Spalding,C,23,HOU,2,19,,,,,100%,-23.7,-15.8,2,1,2,0,1,0,0,0,0,spaldra01
467,Cassius Stanley,SG,21,IND,24,93,4%,69%,19%,8%,,9.0,9.3,1,0,9,0,4,0,3,0,9,stanlca01
468,Lamar Stevens,PF,23,CLE,40,499,,9%,39%,50%,2%,-8.4,0.0,12,8,38,0,22,2,63,3,12,stevela01
469,Isaiah Stewart,C,19,DET,68,1455,,,,,100%,-1.5,5.2,13,23,84,20,37,7,142,11,28,stewais01
470,Max Strus,SF,24,MIA,39,507,3%,46%,50%,1%,,-4.9,-5.8,1,3,22,1,10,8,58,3,1,strusma01
471,Edmond Sumner,SG,25,IND,53,861,17%,54%,29%,,,-1.4,-1.9,29,11,40,4,47,4,123,12,16,sumneed01
472,Jae'Sean Tate,SF,25,HOU,70,2043,,12%,65%,22%,,-4.5,8.6,37,33,103,12,64,32,460,13,46,tateja01
473,Jayson Tatum,SF,22,BOS,64,2290,,3%,59%,37%,,2.8,5.3,86,41,42,25,139,4,696,31,62,tatumja01
474,Jeff Teague,PG,32,TOT,55,950,91%,9%,,,,2.1,-0.4,41,19,28,2,50,2,311,9,17,teaguje01
474,Jeff Teague,PG,32,BOS,34,616,86%,14%,,,,2.8,2.2,24,12,20,1,28,2,165,4,10,teaguje01
474,Jeff Teague,PG,32,MIL,21,334,100%,,,,,1.0,-5.1,17,7,8,1,22,0,146,5,7,teaguje01
475,Garrett Temple,SG,34,CHI,56,1528,27%,71%,2%,,,1.6,4.4,32,12,62,3,21,15,292,9,12,templga01
476,Tyrell Terry,PG,20,DAL,11,56,100%,,,,,-1.6,-3.9,2,0,2,0,0,1,13,0,0,terryty01
477,Daniel Theis,C,28,TOT,65,1601,,,,20%,80%,-1.4,-1.9,29,12,90,19,48,9,257,12,26,theisda01
477,Daniel Theis,C,28,BOS,42,1027,,,,,100%,1.9,1.4,18,7,65,13,25,7,162,5,14,theisda01
477,Daniel Theis,C,28,CHI,23,574,,,,55%,45%,-7.3,-7.7,11,5,25,6,23,2,95,7,12,theisda01
478,Brodric Thomas,SG,24,TOT,32,399,23%,68%,9%,,,-5.3,3.2,9,9,23,3,19,2,70,2,7,thomabr01
