,,,,,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,-additional
319,Travis Outlaw,SF,25,POR,11,231,,,19%,81%,,7.3,3.6,1,5,3,1,7,1,19,0,7,outlatr01
319,Travis Outlaw,SF,25,LAC,23,499,,2%,91%,8%,,-9.7,-3.1,8,8,20,1,19,1,64,4,4,outlatr01
320,Zaza Pachulia,C,25,ATL,78,1089,,,,1%,99%,0.4,-6.4,11,18,92,17,65,6,95,10,29,pachuza01
321,Jannero Pargo,PG,30,CHI,63,829,100%,,,,,-4.9,-4.2,26,11,31,2,16,6,198,4,13,pargoja01
322,Anthony Parker,SG,34,CLE,81,2289,1%,82%,17%,,,9.0,3.8,36,16,67,5,37,33,349,10,11,parkean01
323,Tony Parker*,PG,27,SAS,56,1728,100%,,,,,6.2,0.9,73,50,37,11,116,8,741,29,65,parketo01
324,Chris Paul,PG,24,NOH,45,1712,100%,,,,,0.3,5.7,63,26,39,13,59,24,1092,20,19,paulch01
325,Sasha Pavlović,SF,26,MIN,71,877,,5%,89%,6%,,-15.2,-6.6,34,11,58,4,11,3,122,2,12,pavloal01
326,Oleksiy Pecherov,C,24,MIN,44,447,,,,60%,40%,-4.0,6.8,8,10,31,4,13,1,22,3,15,pecheol01
327,Kendrick Perkins,C,25,BOS,78,2154,,,,,100%,7.0,6.5,49,33,98,45,121,3,180,26,66,perkike01
328,Morris Peterson,SG,32,NOH,46,973,,64%,36%,,,-6.8,-5.1,10,5,46,8,23,13,89,5,9,petermo01
329,Johan Petro,C,24,DEN,36,436,,,,,100%,0.8,-3.8,7,7,46,4,10,2,31,3,4,petrojo01
330,Paul Pierce*,SF,32,BOS,71,2411,,,97%,3%,,4.9,2.3,59,52,101,30,187,27,471,35,50,piercpa01
331,Mickaël Piétrus,SF,27,ORL,75,1687,,9%,91%,1%,,4.4,-6.8,25,12,62,9,51,16,122,14,14,pietrmi01
332,James Posey,SF,33,NOH,77,1731,,22%,75%,3%,,-2.5,0.7,30,7,107,8,21,29,261,6,11,poseyja01
333,Leon Powe,SF,26,CLE,20,236,,2%,49%,49%,,-2.0,-9.9,0,4,16,3,31,6,0,3,8,powele01
334,Josh Powell,PF,27,LAL,63,581,,,5%,88%,7%,-5.8,-12.8,12,6,31,6,14,3,79,3,18,poweljo01
335,A.J. Price,PG,23,IND,56,865,94%,6%,,,,2.4,7.1,37,17,28,2,35,14,257,15,19,priceaj01
336,Ronnie Price,PG,26,UTA,60,806,92%,8%,,,,2.5,-3.9,35,10,53,6,24,17,268,2,19,pricero01
337,Tayshaun Prince,SF,29,DET,49,1664,,4%,87%,9%,,-4.7,1.9,22,27,35,4,44,5,361,12,19,princta01
338,Joel Przybilla,C,30,POR,30,681,,,,,100%,3.4,-0.6,7,8,43,12,19,13,19,3,12,przybjo01
339,Chris Quinn,PG,26,NJN,25,223,100%,,,,,-10.4,-0.2,6,1,8,0,2,5,63,1,2,quinnch01
340,Vladimir Radmanović,PF,29,TOT,41,891,,,2%,78%,20%,-7.0,-4.8,24,11,56,4,12,4,102,1,18,radmavl01
340,Vladimir Radmanović,PF,29,CHA,8,133,,,,49%,51%,-6.6,-8.4,3,1,9,0,3,0,15,0,3,radmavl01
340,Vladimir Radmanović,PF,29,GSW,33,758,,,2%,84%,14%,-7.1,-4.1,21,10,47,4,9,4,87,1,15,radmavl01
341,Anthony Randolph,C,20,GSW,33,749,,,,25%,75%,-5.8,-2.5,9,19,38,12,64,10,90,11,28,randoan01
342,Shavlik Randolph,PF,26,TOT,6,53,,,,97%,3%,12.3,9.4,0,2,6,0,1,3,2,0,5,randosh01
342,Shavlik Randolph,PF,26,MIA,3,47,,,,100%,,11.0,8.2,0,1,6,0,0,3,0,0,5,randosh01
342,Shavlik Randolph,PF,26,POR,3,6,,,,73%,27%,23.1,19.2,0,1,0,0,1,0,2,0,0,randosh01
343,Zach Randolph,PF,28,MEM,81,3051,,,,87%,13%,-0.5,4.9,52,52,96,31,207,5,341,64,121,randoza01
344,Theo Ratliff,C,36,TOT,49,807,,,,4%,97%,-0.3,-2.8,6,14,42,11,24,4,53,2,12,ratlith01
344,Theo Ratliff,C,36,SAS,21,183,,,,13%,87%,-12.8,-19.4,0,6,12,6,1,0,20,0,4,ratlith01
344,Theo Ratliff,C,36,CHA,28,624,,,,1%,99%,3.4,2.1,6,8,30,5,23,4,33,2,8,ratlith01
345,Michael Redd,SG,30,MIL,18,492,,61%,39%,1%,,-10.7,-14.5,7,5,9,2,28,2,90,7,21,reddmi01
346,JJ Redick,SG,25,ORL,82,1808,,99%,1%,,,5.1,-5.9,30,15,57,7,80,26,392,13,15,redicjj01
347,Chris Richard,PF,25,CHI,18,224,,,,9%,91%,-7.1,-5.9,3,6,28,5,6,1,17,1,4,richach01
348,Jason Richardson,SG,29,PHO,79,2485,1%,95%,4%,,,6.5,2.9,40,30,74,13,83,14,330,16,36,richaja01
349,Quentin Richardson,SF,29,MIA,76,2082,,10%,90%,,,5.4,5.2,36,13,88,3,30,24,202,5,20,richaqu01
350,Luke Ridnour,PG,28,MIL,82,1759,70%,30%,,,,0.1,-3.3,65,24,110,7,32,14,746,7,21,ridnolu01
351,Nate Robinson,PG,25,TOT,56,1115,100%,,,,,-3.0,-1.8,38,18,45,5,31,15,374,11,17,robinna01
351,Nate Robinson,PG,25,NYK,30,733,100%,,,,,-0.9,3.6,29,13,27,3,27,12,261,11,12,robinna01
351,Nate Robinson,PG,25,BOS,26,382,100%,,,,,-7.0,-12.3,9,5,18,2,4,3,113,0,5,robinna01
352,Sergio Rodríguez,PG,23,TOT,66,1048,98%,2%,,,,-2.2,2.3,70,20,26,7,39,7,488,9,33,rodrise01
352,Sergio Rodríguez,PG,23,SAC,39,517,100%,,,,,9.4,16.1,41,8,11,5,25,2,282,4,20,rodrise01
352,Sergio Rodríguez,PG,23,NYK,27,531,96%,4%,,,,-13.5,-11.2,29,12,15,2,14,5,206,5,13,rodrise01
353,Rajon Rondo,PG,23,BOS,81,2963,89%,11%,,,,4.7,2.4,172,35,62,14,118,12,1773,28,66,rondora01
354,Derrick Rose,PG,21,CHI,78,2871,90%,10%,,,,-0.3,4.4,102,77,37,20,150,8,1043,31,93,rosede01
355,Quinton Ross,SF-SG,28,TOT,52,562,,51%,47%,1%,,-4.7,-4.0,1,5,32,1,7,8,25,4,7,rossqu01
355,Quinton Ross,SF,28,DAL,27,301,,15%,82%,2%,,-4.1,-7.6,0,1,18,0,5,6,15,2,3,rossqu01
355,Quinton Ross,SG,28,WAS,25,261,1%,93%,6%,,,-5.3,0.2,1,4,14,1,2,2,10,2,4,rossqu01
356,Brandon Roy,SG,25,POR,65,2419,,55%,44%,1%,,5.2,3.3,53,40,57,14,184,17,706,39,45,roybr01
357,Brandon Rush,SG,24,IND,82,2491,,79%,20%,,,-4.1,-2.6,44,36,104,7,42,14,269,11,31,rushbr01
358,Kareem Rush,SG,29,LAC,7,58,,100%,,,,-6.3,0.7,2,1,5,0,1,1,8,0,1,rushka01
359,John Salmons,SG,30,TOT,81,2824,,63%,36%,1%,,2.9,4.4,59,33,90,13,132,7,510,30,68,salmojo01
359,John Salmons,SG,30,CHI,51,1695,,69%,32%,,,-0.9,1.1,33,19,59,6,63,4,272,14,35,salmojo01
359,John Salmons,SG,30,MIL,30,1129,,55%,43%,2%,,8.8,9.4,26,14,31,7,69,3,238,16,33,salmojo01
360,Brian Scalabrine,PF,31,BOS,52,472,,,41%,59%,,-7.2,-12.8,8,4,26,2,2,8,63,0,1,scalabr01
361,Luis Scola,PF,29,HOU,82,2671,,,,88%,12%,-1.8,-3.8,54,53,89,28,113,41,415,25,75,scolalu01
362,Thabo Sefolosha,SG,25,OKC,82,2348,,83%,16%,1%,,2.3,-4.8,44,28,84,5,38,8,314,9,25,sefolth01
363,Ramon Sessions,PG,23,MIN,82,1732,93%,7%,,,,-6.5,6.3,79,37,44,14,103,18,582,25,40,sessira01
364,Bobby Simmons,PF,29,NJN,23,395,,,28%,72%,,-7.0,3.5,6,6,30,2,5,2,31,1,4,simmobo01
365,James Singleton,PF-SF,28,TOT,57,977,,,4%,91%,5%,-8.1,-5.3,18,13,68,9,21,9,70,1,18,singlja01
365,James Singleton,SF,28,DAL,25,211,,,19%,74%,7%,0.9,-2.1,5,0,16,3,3,4,22,0,2,singlja01
365,James Singleton,PF,28,WAS,32,766,,,,96%,5%,-10.5,-6.2,13,13,52,6,18,5,48,1,16,singlja01
366,Brian Skinner,PF,33,LAC,16,123,,,,52%,48%,-15.2,-8.5,1,1,11,4,4,1,0,0,1,skinnbr01
367,Craig Smith,PF,26,LAC,75,1232,,,,93%,7%,-4.6,3.4,16,30,101,26,103,16,196,17,45,smithcr01
368,J.R. Smith,SG,24,DEN,75,2082,,56%,43%,1%,,6.4,4.6,73,39,87,19,72,15,403,23,31,smithjr01
369,Jason Smith,PF,23,PHI,56,658,,,,48%,52%,-5.2,-0.6,13,11,55,10,21,7,76,4,20,smithja02
370,Joe Smith,PF,34,ATL,64,592,,,1%,95%,4%,-0.3,-6.3,12,6,63,3,22,8,47,2,10,smithjo02
371,Josh Smith,PF,24,ATL,81,2871,,,1%,99%,1%,7.1,7.3,104,55,144,22,219,26,792,66,63,smithjo03
372,Darius Songaila,C,31,NOH,75,1410,,,,34%,66%,-3.0,-0.1,42,19,95,5,32,9,160,8,24,songada01
373,Marreese Speights,C,22,PHI,62,1016,,,,5%,95%,-10.2,-7.3,15,17,86,9,72,22,81,12,21,speigma01
374,Jerry Stackhouse,SG,35,MIL,42,855,,70%,30%,,,3.1,1.5,32,13,21,10,30,8,159,1,12,stackje01
375,DeShawn Stevenson,SG,28,TOT,64,883,,81%,19%,,,-3.4,-0.2,15,9,41,3,16,10,126,1,4,stevede01
375,DeShawn Stevenson,SG,28,WAS,40,616,,96%,4%,,,-2.5,3.6,10,9,29,3,11,7,96,1,1,stevede01
375,DeShawn Stevenson,SG,28,DAL,24,267,,47%,53%,,,-5.4,-8.9,5,0,12,0,5,3,30,0,3,stevede01
376,Peja Stojaković,SF,32,NOH,62,1947,,,86%,14%,,-2.0,1.8,28,21,41,4,31,4,202,2,22,stojape01
377,Amar'e Stoudemire,PF,27,PHO,82,2838,,,,83%,17%,5.1,-1.5,39,82,140,42,313,18,201,81,103,stoudam01
378,Rodney Stuckey,PG,23,DET,73,2499,61%,39%,,,,-2.7,8.5,65,44,86,34,176,15,767,43,101,stuckro01
379,DaJuan Summers,SF,22,DET,44,405,,53%,45%,2%,,-13.7,-8.8,6,6,24,2,17,1,37,2,11,summeda01
380,Jermaine Taylor,SG,23,HOU,31,303,18%,77%,5%,,,-19.7,-20.9,9,4,8,0,19,3,33,6,20,tayloje02
381,Jeff Teague,PG,21,ATL,71,719,97%,3%,,,,-1.0,-7.5,25,13,39,4,25,7,271,7,22,teaguje01
382,Sebastian Telfair,PG,24,TOT,43,659,100%,,,,,-8.5,-3.4,32,8,37,7,13,4,278,1,6,telfase01
382,Sebastian Telfair,PG,24,LAC,39,582,100%,,,,,-8.6,-1.9,29,5,35,7,12,4,252,1,6,telfase01
382,Sebastian Telfair,PG,24,CLE,4,77,100%,,,,,-7.5,-15.2,3,3,2,0,1,0,26,0,0,telfase01
383,Garrett Temple,SG,23,TOT,27,334,53%,45%,2%,,,0.1,-2.7,14,8,24,4,17,4,48,4,2,templga01
383,Garrett Temple,SG,23,HOU,9,118,54%,46%,,,,-15.5,-15.5,9,3,8,2,6,2,17,2,1,templga01
383,Garrett Temple,SG,23,SAC,5,23,94%,6%,,,,0.1,4.7,1,1,1,0,3,0,5,1,0,templga01
383,Garrett Temple,SG,23,SAS,13,193,48%,49%,3%,,,9.7,4.2,4,4,15,2,8,2,26,1,1,templga01
384,Jason Terry,SG,32,DAL,77,2540,,89%,12%,,,3.1,0.7,60,24,61,8,95,13,672,17,41,terryja01
385,Hasheem Thabeet,C,22,MEM,68,883,,,,,100%,-3.6,-2.5,7,15,94,10,37,6,24,7,16,thabeha01
386,Etan Thomas,C,31,OKC,23,321,,,,40%,60%,-3.3,-8.2,2,6,20,4,13,7,3,4,10,thomaet01
387,Kenny Thomas,PF,32,SAC,26,313,,,,81%,19%,2.5,7.7,4,5,26,2,6,1,32,0,2,thomake01
388,Kurt Thomas,C,37,MIL,70,1049,,,,5%,95%,-4.1,-8.2,17,6,91,18,4,19,112,1,16,thomaku01
389,Tim Thomas,SF,32,DAL,18,285,,,27%,68%,5%,-3.5,-6.9,4,5,18,1,11,1,31,2,2,thomati01
390,Tyrus Thomas,PF-C,23,TOT,54,1220,,,17%,64%,19%,-1.1,-0.9,36,20,63,21,82,14,120,17,35,thomaty01
390,Tyrus Thomas,PF,23,CHI,29,678,,,30%,69%,1%,1.5,3.7,19,14,28,10,43,9,69,10,19,thomaty01
390,Tyrus Thomas,C,23,CHA,25,542,,,,58%,42%,-4.3,-6.8,17,6,35,11,39,5,51,7,16,thomaty01
391,Jason Thompson,C,23,SAC,75,2357,,,,36%,64%,-5.1,-1.1,47,40,117,39,133,8,281,32,68,thompja02
392,Al Thornton,SF,26,TOT,75,2079,,1%,87%,13%,,-8.1,-1.9,31,23,92,27,89,14,209,22,46,thornal01
392,Al Thornton,SF,26,LAC,51,1405,,1%,85%,14%,,-7.0,0.1,21,11,65,17,58,8,143,18,33,thornal01
392,Al Thornton,SF,26,WAS,24,674,,,91%,9%,,-10.5,-6.0,10,12,27,10,31,6,66,4,13,thornal01
393,Marcus Thornton,SG,22,NOH,73,1872,9%,86%,5%,,,-2.7,0.6,26,31,57,14,83,7,247,21,46,thornma01
394,Jamaal Tinsley,PG,31,MEM,38,589,91%,9%,,,,0.4,2.4,44,11,32,4,9,7,230,3,10,tinslja01
395,Anthony Tolliver,PF,24,TOT,46,1427,,,1%,69%,31%,-0.4,5.3,29,8,81,5,63,15,201,12,18,tollian01
395,Anthony Tolliver,PF,24,POR,2,4,,,,100%,,-73.3,-77.4,0,0,0,0,0,0,0,0,0,tollian01
395,Anthony Tolliver,PF,24,GSW,44,1423,,,1%,69%,31%,-0.2,5.5,29,8,81,5,63,15,201,12,18,tollian01
396,Alando Tucker,SF,25,TOT,15,96,,76%,24%,,,-20.5,-22.2,3,1,2,1,9,0,8,1,3,tuckeal02
396,Alando Tucker,SF,25,PHO,11,71,,95%,5%,,,-7.7,-13.5,2,1,1,1,9,0,6,1,2,tuckeal02
396,Alando Tucker,SF,25,MIN,4,25,,23%,77%,,,-56.8,-47.1,1,0,1,0,0,0,2,0,1,tuckeal02
397,Ronny Turiaf,C,27,GSW,42,872,,,,9%,91%,-0.9,3.6,24,13,58,7,31,12,204,8,7,turiaro01
398,Hedo Türkoğlu,SF,30,TOR,74,2272,,,92%,8%,,-4.0,-4.3,61,31,112,20,100,3,696,18,24,turkohe01
399,Ime Udoka,SG,32,SAC,69,944,24%,66%,10%,,,-0.7,5.2,26,10,38,1,23,5,127,4,18,udokaim01
400,Beno Udrih,PG,27,SAC,79,2477,92%,8%,,,,-4.9,-0.7,88,36,88,4,44,14,824,15,25,udrihbe01
401,Roko Ukić,PG,25,MIL,13,97,15%,72%,13%,,,7.4,5.6,1,5,4,0,5,0,28,3,1,ukicro01
402,Anderson Varejão,PF,27,CLE,76,2166,,,,61%,39%,13.3,12.9,23,19,107,12,79,28,199,25,36,varejan01
403,Charlie Villanueva,PF,25,DET,78,1848,,,1%,85%,14%,-9.3,-6.4,21,24,122,16,58,11,116,11,27,villach01
404,Sasha Vujačić,SG,25,LAL,67,575,1%,46%,52%,1%,,-1.5,-7.8,7,5,25,5,10,7,95,3,0,vujacsa01
405,Dwyane Wade*,SG,28,MIA,77,2792,7%,93%,,,,6.7,13.5,134,75,72,28,320,12,1148,74,64,wadedw01
406,Henry Walker,SG-SF,22,TOT,35,768,6%,47%,45%,2%,,-0.3,4.1,8,7,51,5,24,7,95,4,8,walkebi01
406,Henry Walker,SF,22,BOS,8,29,,,58%,42%,,-11.9,-16.0,0,1,2,0,1,0,6,0,0,walkebi01
406,Henry Walker,SG,22,NYK,27,739,7%,49%,44%,1%,,0.2,4.9,8,6,49,5,23,7,89,4,8,walkebi01
407,Ben Wallace*,C,35,DET,69,1975,,,,2%,99%,-1.0,9.6,32,17,68,7,59,30,224,12,18,wallabe01
408,Gerald Wallace,SF,27,CHA,76,3119,,,76%,24%,,2.0,1.8,64,55,86,32,251,44,363,49,106,wallage01
409,Rasheed Wallace,C,35,BOS,79,1780,,,,18%,82%,1.3,-5.0,29,18,140,14,49,5,178,12,19,wallara01
410,Luke Walton,SF,29,LAL,29,272,,3%,70%,27%,,-8.9,-15.0,10,1,12,0,2,2,86,0,3,waltolu01
411,Hakim Warrick,PF,27,TOT,76,1557,,,11%,86%,4%,-5.2,-7.8,24,28,57,15,129,19,123,24,28,warriha01
411,Hakim Warrick,PF,27,MIL,48,1024,,,,95%,5%,-4.9,-9.3,19,16,34,13,82,11,84,16,20,warriha01
411,Hakim Warrick,PF,27,CHI,28,533,,,32%,67%,1%,-5.9,-5.0,5,12,23,2,47,8,39,8,8,warriha01
412,C.J. Watson,PG,25,GSW,65,1788,100%,,,,,0.0,6.8,34,17,56,8,70,16,423,21,22,watsocj01
413,Earl Watson,PG,30,IND,79,2322,82%,18%,,,,-2.5,1.5,103,30,82,11,71,32,949,10,31,watsoea01
414,Kyle Weaver,SG,23,OKC,12,144,12%,72%,16%,,,-0.9,-5.4,1,1,8,1,3,1,24,0,0,weaveky01
415,Martell Webster,SF,23,POR,82,2005,,,92%,8%,,3.0,-1.9,22,16,70,6,65,10,143,7,32,webstma02
416,Sonny Weems,SG,23,TOR,69,1368,,77%,23%,1%,,0.6,4.0,29,20,62,9,25,7,226,5,25,weemsso01
417,David West,PF,29,NOH,81,2949,,,,92%,8%,-3.4,-1.6,66,51,130,29,142,2,562,37,71,westda01
418,Delonte West,SG,26,CLE,60,1500,25%,60%,15%,,,8.1,1.1,48,22,40,11,61,4,429,12,38,westde01
419,Mario West,SG,25,ATL,39,142,3%,73%,24%,,,4.2,-0.9,1,1,15,2,5,0,18,2,3,westma02
420,Russell Westbrook,PG,21,OKC,82,2813,95%,5%,,,,5.1,3.2,121,85,65,41,191,11,1442,45,99,westbru01
421,D.J. White,PF,23,OKC,12,102,,,2%,93%,5%,4.5,0.3,2,0,8,0,2,0,9,0,1,whitedj01
422,Chris Wilcox,PF,27,DET,34,441,,,36%,63%,1%,-17.2,-12.8,15,11,25,6,22,2,27,5,5,wilcoch01
423,Damien Wilkins,SF,30,MIN,80,1585,,13%,86%,1%,,-8.2,3.0,34,14,63,10,50,7,302,15,18,wilkida02
424,Mike Wilks,PG,30,OKC,4,59,100%,,,,,-29.6,-34.3,2,1,3,0,2,0,9,0,1,wilksmi01
425,Deron Williams,PG,25,UTA,76,2802,93%,7%,,,,7.7,7.3,146,60,94,22,169,27,1750,41,64,willide01
426,Jason Williams,PG,34,ORL,82,1703,100%,,,,,7.5,-1.4,60,17,27,4,11,4,719,2,8,willija02
427,Jawad Williams,PG,26,CLE,54,742,38%,61%,,,,-0.7,-10.0,4,8,41,4,19,5,82,4,14,willija04
428,Lou Williams,PG,23,PHI,64,1912,100%,,,,,-3.2,2.9,60,25,40,9,109,15,595,27,44,willilo02
429,Marcus Williams,PG,24,MEM,62,872,87%,13%,,,,-7.6,-7.7,48,19,20,2,20,4,334,7,11,willima03
430,Marvin Williams,SF,23,ATL,81,2468,,,89%,11%,,6.0,2.6,20,31,85,14,85,10,207,14,40,willima02
431,Mo Williams,PG,27,CLE,69,2359,100%,,,,,5.1,-5.6,111,34,80,10,56,10,799,10,23,willima01
432,Reggie Williams,SF,23,GSW,24,782,,17%,77%,7%,,-3.3,0.5,11,10,25,4,27,7,158,12,10,willire02
433,Sean Williams,PF,23,NJN,20,227,,,,53%,47%,-4.4,6.2,4,7,24,4,5,6,2,1,0,willise01
434,Shelden Williams,PF,26,BOS,54,597,,,,86%,14%,5.2,1.4,6,9,47,12,39,2,49,2,11,willish02
435,Terrence Williams,SF,22,NJN,78,1764,,19%,72%,9%,,-8.4,3.3,61,41,77,10,63,5,514,14,40,willite01
436,Metta World Peace,SF,30,LAL,77,2605,,,97%,3%,,7.2,5.9,49,25,56,28,81,16,515,22,44,artesro01
437,Antoine Wright,SF,25,TOR,67,1392,,22%,75%,3%,,0.9,4.7,28,14,73,10,36,11,156,7,21,wrighan01
438,Dorell Wright,SF,24,MIA,72,1496,,14%,83%,3%,,2.2,-1.1,31,19,67,0,24,4,194,7,10,wrighdo01
439,Julian Wright,SF,22,NOH,68,871,,4%,63%,34%,,-1.5,1.8,20,15,31,2,17,4,87,3,12,wrighju01
440,Nick Young,SG,24,WAS,74,1421,,85%,14%,1%,,-3.0,3.9,19,17,70,8,57,15,103,7,20,youngni01
441,Sam Young,SF,24,MEM,80,1321,,48%,51%,1%,,-7.8,-9.1,32,29,46,13,90,16,113,23,53,youngsa01
442,Thaddeus Young,PF,21,PHI,67,2145,,,31%,69%,,-4.1,1.5,42,38,63,10,73,18,226,17,52,youngth01
