,,,,,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,-additional
342,Kostas Papanikolaou,SF,25,DEN,26,294,,,59%,39%,2%,-1.1,2.2,15,4,12,1,4,2,38,0,8,papanko01
343,Jabari Parker,PF,20,MIL,76,2408,,,9%,90%,1%,-4.0,0.0,56,32,73,9,117,5,285,21,77,parkeja01
344,Tony Parker*,PG,33,SAS,72,1980,92%,8%,,,,10.8,-1.3,72,37,47,4,65,7,841,11,39,parketo01
345,Chandler Parsons,SF,27,DAL,61,1799,,,66%,34%,,0.7,1.6,51,30,55,8,64,13,410,12,42,parsoch01
346,Lamar Patterson,SG,24,ATL,35,395,1%,78%,19%,2%,,4.4,0.8,11,8,24,0,10,2,91,2,5,pattela01
347,Patrick Patterson,PF,26,TOR,79,2020,,,2%,95%,3%,10.3,11.0,28,17,58,11,16,8,224,5,10,pattepa01
348,Chris Paul,PG,30,LAC,74,2420,100%,,,,,10.6,16.2,130,36,54,14,68,15,1707,13,29,paulch01
349,Adreian Payne,PF,24,MIN,52,486,,,,87%,14%,-11.7,-9.5,14,10,35,7,8,1,65,0,9,paynead01
350,Cameron Payne,PG,21,OKC,57,698,95%,5%,,,,-1.4,-10.4,25,8,37,2,12,4,251,4,11,payneca01
351,Elfrid Payton,PG,21,ORL,73,2145,93%,7%,,,,-1.5,0.4,102,40,55,12,83,7,1051,28,87,paytoel01
352,Nikola Peković,C,30,MIN,12,156,,,,,100%,-20.6,-18.0,1,3,5,4,10,0,27,0,2,pekovni01
353,Kendrick Perkins,C,31,NOP,37,542,,,,8%,92%,-6.0,-2.5,11,10,26,12,8,1,70,1,7,perkike01
354,Paul Pierce*,SF,38,LAC,68,1231,,,60%,40%,,0.7,-5.3,33,13,69,7,29,5,167,3,17,piercpa01
355,Tibor Pleiß,C,26,UTA,12,82,,,,,100%,-4.9,-6.9,1,2,11,3,1,0,5,0,4,pleisti01
356,Mason Plumlee,C,25,POR,82,2084,,,,2%,98%,1.8,2.1,73,43,126,29,146,8,543,28,63,plumlma01
357,Miles Plumlee,C,27,MIL,61,870,,,,,100%,-5.2,-1.5,14,9,39,8,23,1,34,3,14,plumlmi01
358,Otto Porter Jr.,SF,22,WAS,75,2276,,,81%,18%,1%,0.8,3.1,28,21,81,9,59,12,267,14,27,porteot01
359,Bobby Portis,PF,20,CHI,62,1102,,,,49%,51%,-7.9,-8.6,21,17,48,8,29,3,128,5,22,portibo01
360,Kristaps Porziņģis,PF,20,NYK,72,2047,,,,70%,30%,-0.1,5.7,45,47,115,20,94,6,221,13,26,porzikr01
361,Dwight Powell,PF,24,DAL,69,992,,,4%,82%,13%,-1.9,-2.3,13,14,52,9,59,9,108,15,20,poweldw01
362,Norman Powell,SG,22,TOR,49,725,,91%,9%,,,6.2,1.7,10,8,24,3,25,2,117,4,24,powelno01
363,Phil Pressey,PG,24,TOT,23,283,100%,,,,,-8.1,1.4,26,4,10,1,11,1,182,3,9,pressph01
363,Phil Pressey,PG,24,PHI,14,170,100%,,,,,-4.2,6.8,15,1,2,1,8,0,113,2,8,pressph01
363,Phil Pressey,PG,24,PHO,9,113,100%,,,,,-13.9,-6.8,11,3,8,0,3,1,69,1,1,pressph01
364,Ronnie Price,PG,32,PHO,62,1211,99%,2%,,,,-2.7,6.6,45,20,57,2,14,14,341,2,12,pricero01
365,Pablo Prigioni,PG,38,LAC,59,823,98%,2%,,,,-3.4,-9.8,37,8,20,3,2,7,305,1,5,prigipa01
366,Tayshaun Prince,SF,35,MIN,77,1462,,,84%,16%,,-2.7,0.9,15,7,38,2,8,10,163,1,4,princta01
367,Julius Randle,PF,21,LAL,81,2286,,,2%,71%,27%,-15.3,-11.8,54,48,101,27,136,4,359,34,81,randlju01
368,Zach Randolph,PF,34,MEM,68,2016,,,,63%,37%,-1.3,2.2,46,33,56,10,83,5,338,9,72,randoza01
369,JJ Redick,SG,31,LAC,75,2097,4%,95%,,,,10.8,13.7,44,22,64,3,68,19,249,14,21,redicjj01
370,Willie Reed,C,25,BRK,39,426,,,,29%,71%,-8.2,-0.7,4,8,26,3,28,4,23,5,8,reedwi02
371,Josh Richardson,SG,22,MIA,52,1107,43%,55%,2%,,,2.4,0.5,17,7,56,2,25,5,166,4,20,richajo01
372,Austin Rivers,SG,23,LAC,67,1464,42%,51%,7%,,,-3.2,-12.1,30,21,50,1,48,6,245,10,32,riverau01
373,Andre Roberson,SG,24,OKC,70,1553,,66%,32%,2%,,9.6,3.9,16,12,77,0,25,6,111,4,18,roberan03
374,Brian Roberts,PG,30,TOT,51,470,100%,,,,,-7.4,-10.3,17,4,23,2,21,5,129,9,7,roberbr01
374,Brian Roberts,PG,30,CHO,30,333,100%,,,,,-2.7,-6.1,12,3,16,1,17,4,94,5,4,roberbr01
374,Brian Roberts,PG,30,POR,21,137,100%,,,,,-18.8,-20.3,5,1,7,1,4,1,35,4,3,roberbr01
375,Glenn Robinson III,SF,22,IND,45,508,2%,50%,40%,8%,,-3.5,-6.1,10,6,14,0,20,1,57,4,14,robingl02
376,Nate Robinson,PG,31,NOP,2,23,100%,,,,,-44.1,-40.5,0,0,1,0,0,0,9,0,0,robinna01
377,Thomas Robinson,PF,24,BRK,71,917,,,,55%,45%,-14.6,-9.1,26,22,51,9,56,2,102,17,26,robinth01
378,Rajon Rondo,PG,29,SAC,72,2537,58%,42%,,,,-3.5,-2.1,202,48,51,9,40,12,1871,6,54,rondora01
379,Derrick Rose,PG,27,CHI,66,2097,95%,6%,,,,-3.9,-4.8,102,55,43,6,90,9,713,23,75,rosede01
380,Terrence Ross,SF,24,TOR,73,1747,,13%,85%,3%,,6.1,2.3,18,20,54,3,20,4,136,5,15,rosste01
381,Terry Rozier,PG,21,BOS,39,311,85%,15%,,,,-6.5,-10.6,9,9,14,1,4,2,92,1,4,roziete01
382,Ricky Rubio,PG,25,MIN,76,2323,100%,,,,,0.6,9.4,141,38,66,4,88,42,1396,11,32,rubiori01
383,Damjan Rudež,SF,29,MIN,33,277,,1%,15%,85%,,-2.4,1.0,7,1,13,3,2,0,24,0,4,rudezda01
384,Brandon Rush,SG,30,GSW,72,1055,,9%,85%,6%,,0.0,-15.1,15,10,43,1,10,2,137,0,9,rushbr01
385,D'Angelo Russell,PG,19,LAL,80,2259,86%,14%,,,,-12.5,-5.2,115,53,66,13,89,10,609,20,50,russeda01
386,Robert Sacre,C,26,LAL,25,320,,,,,100%,-6.1,4.6,3,3,34,4,13,0,34,0,9,sacrero01
387,JaKarr Sampson,SF,22,TOT,73,1160,,2%,79%,20%,,-7.3,0.4,15,28,68,11,56,4,115,6,32,sampsja02
387,JaKarr Sampson,SF,22,PHI,47,691,,3%,70%,27%,,-9.9,0.9,14,19,46,7,43,1,75,5,21,sampsja02
387,JaKarr Sampson,SF,22,DEN,26,469,,,91%,9%,,-3.5,-0.4,1,9,22,4,13,3,40,1,11,sampsja02
388,Dennis Schröder,PG,22,ATL,80,1621,100%,,,,,7.2,5.9,111,45,51,13,72,7,834,16,68,schrode01
389,Luis Scola,PF,35,TOR,76,1636,,,,87%,13%,-1.5,-10.9,28,20,84,11,39,6,163,8,35,scolalu01
390,Mike Scott,PF,27,ATL,75,1146,,,3%,96%,1%,5.2,2.1,18,11,46,6,32,4,183,5,12,scottmi01
391,Thabo Sefolosha,SF,31,ATL,75,1758,,,96%,4%,,2.7,-1.6,30,23,42,5,44,6,252,13,26,sefolth01
392,Kevin Séraphin,C,26,NYK,48,526,,,,3%,97%,-9.1,-7.3,15,12,47,8,10,2,100,1,12,serapke01
393,Ramon Sessions,PG,29,WAS,82,1667,100%,,,,,-1.3,-1.5,64,33,23,10,142,10,540,33,40,sessira01
394,Iman Shumpert,SG,25,CLE,54,1316,2%,78%,20%,,,8.7,3.3,29,13,51,8,19,10,228,5,16,shumpim01
395,Jonathon Simmons,SG,26,SAS,55,813,8%,90%,2%,,,7.0,-5.7,21,14,41,7,43,15,142,17,24,simmojo02
396,Henry Sims,C,25,BRK,14,263,,,,,100%,-16.8,-9.9,5,2,19,3,14,0,19,2,1,simshe01
397,Kyle Singler,SF,27,OKC,68,977,,8%,78%,14%,,-0.2,-9.9,12,9,67,4,17,5,55,5,13,singlky01
398,Donald Sloan,PG,28,BRK,61,1318,94%,6%,,,,-5.1,3.8,51,20,23,6,44,3,598,8,24,sloando01
399,Marcus Smart,PG,21,BOS,61,1667,42%,57%,1%,,,3.1,-0.3,50,13,76,9,58,38,427,9,40,smartma01
400,Greg Smith,PF,25,MIN,18,192,,,,39%,61%,-18.3,-15.7,3,4,17,0,7,2,13,2,8,smithgr02
401,Ish Smith,PG,27,TOT,77,2239,99%,1%,,,,-7.9,1.3,106,54,67,3,70,10,1177,23,54,smithis01
401,Ish Smith,PG,27,NOP,27,617,98%,2%,,,,-2.5,1.6,30,10,18,3,13,7,360,5,19,smithis01
401,Ish Smith,PG,27,PHI,50,1622,100%,,,,,-10.0,1.2,76,44,49,0,57,3,817,18,35,smithis01
402,J.R. Smith,SG,30,CLE,77,2362,1%,77%,22%,,,6.7,0.4,32,16,100,8,26,14,314,3,20,smithjr01
403,Jason Smith,C,29,ORL,76,1181,,,,4%,96%,-1.7,0.0,21,8,85,23,23,8,144,7,21,smithja02
404,Josh Smith,PF,30,TOT,55,880,,,,61%,40%,-4.2,-7.3,52,12,63,6,27,5,205,1,15,smithjo03
404,Josh Smith,PF,30,LAC,32,459,,,,37%,63%,-9.0,-15.1,28,7,29,3,16,5,91,0,10,smithjo03
404,Josh Smith,PF,30,HOU,23,421,,,,86%,14%,1.1,1.1,24,5,34,3,11,0,114,1,5,smithjo03
405,Russ Smith,PG,24,MEM,15,66,100%,,,,,-24.3,-22.4,5,1,1,0,5,1,26,1,5,smithru01
406,Tony Snell,SF,24,CHI,64,1301,,30%,70%,1%,,4.2,8.7,24,10,49,11,15,2,138,2,28,snellto01
407,Marreese Speights,C,28,GSW,72,832,,,,17%,84%,0.5,-13.3,15,26,55,15,56,15,144,14,31,speigma01
408,Tiago Splitter,C,31,ATL,36,579,,,,,100%,9.4,6.7,7,7,37,7,24,2,67,4,19,splitti01
409,Nik Stauskas,SG,22,PHI,73,1809,,76%,23%,1%,,-11.9,-2.3,56,30,85,1,56,6,317,11,34,stausni01
410,Lance Stephenson,SF,25,TOT,69,1372,,22%,69%,9%,,-2.2,-3.8,43,22,50,10,53,7,299,13,30,stephla01
410,Lance Stephenson,SF,25,LAC,43,680,,8%,78%,14%,,-1.6,-7.3,22,11,31,6,14,1,135,2,8,stephla01
410,Lance Stephenson,SF,25,MEM,26,692,,36%,61%,4%,,-2.7,-0.5,21,11,19,4,39,6,164,11,22,stephla01
411,Alex Stepheson,PF,28,TOT,8,73,,,,15%,85%,-3.2,-2.0,0,0,8,0,6,0,5,2,6,stephal01
411,Alex Stepheson,PF,28,LAC,4,12,,,,25%,75%,18.9,14.6,0,0,2,0,1,0,0,0,0,stephal01
411,Alex Stepheson,PF,28,MEM,4,61,,,,13%,87%,-7.5,-5.3,0,0,6,0,5,0,5,2,6,stephal01
412,Jarnell Stokes,C,22,TOT,7,18,,,,,100%,20.1,19.1,0,0,1,0,1,0,3,0,0,stokeja01
412,Jarnell Stokes,C,22,MEM,2,4,,,,,100%,22.2,24.6,0,0,0,0,0,0,0,0,0,stokeja01
412,Jarnell Stokes,C,22,MIA,5,14,,,,,100%,19.4,17.5,0,0,1,0,1,0,3,0,0,stokeja01
413,Amar'e Stoudemire,C,33,MIA,52,762,,,,,100%,0.8,-1.6,12,16,49,6,33,2,60,7,29,stoudam01
414,Rodney Stuckey,PG,29,IND,58,1275,40%,59%,1%,,,0.2,-2.5,40,23,40,9,71,12,335,13,31,stuckro01
415,Jared Sullinger,PF,23,BOS,81,1915,,,,14%,86%,4.9,3.2,39,20,116,27,71,9,440,12,50,sullija01
416,Edy Tavares,C,23,ATL,11,73,,,,,100%,-0.9,-4.6,1,2,5,0,3,0,7,0,2,tavarwa01
417,Jeff Teague,PG,27,ATL,79,2255,94%,6%,,,,1.0,-6.2,119,65,75,20,129,8,1093,27,87,teaguje01
418,Mirza Teletović,PF,30,PHO,79,1686,,,5%,85%,10%,-5.7,2.8,37,24,84,13,53,4,213,8,36,teletmi01
419,Garrett Temple,SF,29,WAS,80,1951,1%,54%,42%,3%,,0.4,1.8,32,18,99,9,46,21,320,7,35,templga01
420,Jason Terry,SG,38,HOU,72,1258,60%,40%,1%,,,-1.3,-2.0,38,6,44,2,9,0,249,4,4,terryja01
421,Isaiah Thomas,PG,26,BOS,82,2644,100%,,,,,4.0,2.2,107,81,47,16,212,22,1187,44,109,thomais02
422,Lance Thomas,PF,27,NYK,59,1313,,,13%,87%,,0.2,4.5,23,16,48,5,58,15,119,20,24,thomala01
423,Hollis Thompson,SG,24,PHI,77,2154,,27%,67%,7%,,-9.3,3.0,35,13,95,11,43,2,232,15,16,thompho01
424,Jason Thompson,C,29,TOT,47,471,,,,36%,64%,0.1,-7.4,5,3,39,6,23,1,66,4,8,thompja02
424,Jason Thompson,C,29,GSW,28,179,,,,19%,81%,-13.2,-25.5,3,3,22,1,13,0,42,0,6,thompja02
424,Jason Thompson,C,29,TOR,19,292,,,,47%,53%,8.2,3.7,2,0,17,5,10,1,24,4,2,thompja02
425,Klay Thompson,SG,25,GSW,80,2666,1%,79%,20%,,,15.2,12.7,71,40,84,16,92,1,384,20,42,thompkl01
426,Tristan Thompson,PF,24,CLE,82,2269,,,,22%,78%,8.7,5.1,13,18,99,17,97,3,165,26,39,thomptr01
427,Marcus Thornton,SG,28,TOT,61,1109,3%,86%,11%,,,0.2,0.1,27,15,42,5,29,3,195,7,21,thornma01
427,Marcus Thornton,SG,28,HOU,47,885,2%,86%,12%,,,-0.9,-1.2,20,14,34,3,18,2,155,2,15,thornma01
427,Marcus Thornton,SG,28,WAS,14,224,9%,86%,6%,,,4.4,5.1,7,1,8,2,11,1,40,5,6,thornma01
428,Anthony Tolliver,PF,30,DET,72,1341,,,,100%,,0.2,-0.2,16,4,50,6,18,8,124,1,14,tollian01
429,Axel Toupane,SF,23,DEN,21,305,,2%,81%,17%,,-0.8,2.5,4,2,19,0,10,2,32,3,1,toupaax01
430,Karl-Anthony Towns,C,20,MIN,82,2627,,,,2%,98%,-2.6,2.3,74,41,119,43,135,15,360,46,67,townska01
431,P.J. Tucker,SF,30,PHO,82,2540,,6%,89%,5%,,-7.2,0.2,57,17,79,13,60,14,412,14,44,tuckepj01
432,Evan Turner,SG,27,BOS,81,2271,,30%,67%,3%,,2.2,-2.6,108,46,72,7,75,9,817,15,43,turneev01
433,Myles Turner,C,19,IND,60,1367,,,,39%,62%,-2.4,-6.6,17,18,92,24,56,4,98,17,24,turnemy01
434,Beno Udrih,PG,33,TOT,44,707,93%,7%,,,,-0.7,-2.2,33,14,22,1,10,5,261,2,7,udrihbe01
434,Beno Udrih,PG,33,MEM,8,120,90%,10%,,,,-6.2,-4.0,6,3,6,1,2,3,59,1,6,udrihbe01
434,Beno Udrih,PG,33,MIA,36,587,94%,6%,,,,0.5,-1.8,27,11,16,0,8,2,202,1,1,udrihbe01
435,Jonas Valančiūnas,C,23,TOR,60,1557,,,,,100%,3.7,-1.7,15,19,84,25,88,3,106,22,48,valanjo01
436,Anderson Varejão,C,33,TOT,53,496,,,,7%,93%,2.1,-6.4,8,6,36,4,24,11,86,6,5,varejan01
436,Anderson Varejão,C,33,CLE,31,310,,,,12%,88%,7.0,0.6,7,4,16,1,9,8,49,1,2,varejan01
436,Anderson Varejão,C,33,GSW,22,186,,,,,100%,-6.3,-18.2,1,2,20,3,15,3,37,5,3,varejan01
437,Greivis Vásquez,PG,29,MIL,23,460,82%,18%,,,,-9.9,-6.7,27,4,17,7,12,3,206,5,8,vasqugr01
438,Rashad Vaughn,SG,19,MIL,70,1001,,44%,49%,6%,,-6.2,-2.9,15,7,40,2,7,3,84,1,25,vaughra01
439,Charlie Villanueva,PF,31,DAL,62,665,,,2%,69%,30%,-7.6,-9.0,11,8,43,7,9,0,52,2,12,villach01
440,Noah Vonleh,PF,20,POR,78,1174,,,,78%,22%,-2.0,-3.9,8,9,65,19,25,1,77,5,24,vonleno01
441,Nikola Vučević,C,25,ORL,65,2037,,,,5%,95%,-1.2,0.8,41,35,123,12,62,3,441,18,56,vucevni01
442,Sasha Vujačić,SG,31,NYK,61,908,,70%,30%,1%,,-1.4,1.9,20,13,36,4,11,12,196,3,8,vujacsa01
443,Dwyane Wade*,SG,34,MIA,74,2258,1%,95%,4%,,,0.0,-4.8,113,70,60,11,169,6,789,27,43,wadedw01
444,Dion Waiters,SG,24,OKC,78,2152,8%,88%,4%,,,4.2,-6.6,69,25,51,7,72,13,374,14,34,waitedi01
445,Kemba Walker,PG,25,CHO,81,2885,98%,2%,,,,3.9,3.9,100,57,58,3,162,29,1037,26,103,walkeke02
446,John Wall,PG,25,WAS,77,2784,79%,21%,,,,1.0,4.8,214,77,74,15,135,7,1856,40,72,walljo01
447,T.J. Warren,SF,22,PHO,47,1070,,,75%,24%,1%,-6.2,1.5,13,7,54,5,29,4,105,10,15,warretj01
448,C.J. Watson,PG,31,ORL,33,656,66%,33%,1%,,,-3.1,-1.7,15,3,29,3,15,1,204,4,3,watsocj01
449,Briante Weber,PG,23,TOT,7,169,100%,,,,,-22.2,-20.9,8,1,7,0,0,0,48,0,2,weberbr01
449,Briante Weber,PG,23,MEM,6,166,100%,,,,,-24.4,-23.1,8,1,7,0,0,0,46,0,2,weberbr01
449,Briante Weber,PG,23,MIA,1,3,100%,,,,,100.0,98.1,0,0,0,0,0,0,2,0,0,weberbr01
450,Sonny Weems,SG-SF,29,TOT,43,499,1%,39%,50%,10%,,-9.4,-1.9,29,3,19,1,5,3,114,1,10,weemsso01
450,Sonny Weems,SG,29,PHO,36,421,2%,46%,47%,6%,,-10.2,-3.3,26,3,17,1,5,1,110,1,8,weemsso01
450,Sonny Weems,SF,29,PHI,7,78,,,66%,34%,,-4.8,6.0,3,0,2,0,0,2,4,0,2,weemsso01
451,David West,PF,35,SAS,78,1404,,,1%,50%,49%,11.8,0.5,38,8,74,13,40,3,326,16,27,westda01
452,Russell Westbrook,PG,27,OKC,80,2750,94%,7%,,,,11.0,12.6,220,77,51,28,252,17,1832,51,84,westbru01
453,Hassan Whiteside,C,26,MIA,73,2125,,,,,100%,2.3,0.5,28,37,103,30,148,3,64,43,41,whiteha01
454,Shayne Whittington,PF,24,IND,7,41,,,,74%,27%,-6.4,-8.4,0,1,4,1,1,1,7,0,0,whittsh01
455,Andrew Wiggins,SF,20,MIN,81,2845,,47%,52%,1%,,-1.5,6.7,60,81,75,21,261,7,371,51,88,wiggian01
456,C.J. Wilcox,SG,25,LAC,23,167,,70%,30%,,,7.2,3.0,1,1,6,0,2,2,22,0,2,wilcocj01
457,Alan Williams,PF,23,PHO,10,68,,,,48%,52%,-0.8,6.6,1,1,8,4,7,0,12,1,3,willial03
458,Deron Williams,PG,31,DAL,65,2106,27%,63%,10%,,,-0.3,-0.2,98,38,82,5,70,14,905,9,39,willide01
459,Derrick Williams,SF,24,NYK,80,1435,,,46%,53%,,-7.6,-7.6,21,24,42,7,130,1,172,23,37,willide02
460,Elliot Williams,PG,26,MEM,5,45,90%,10%,,,,2.4,4.8,1,0,1,0,1,0,9,0,0,williel01
461,Lou Williams,SG,29,LAL,67,1907,56%,44%,,,,-10.6,-0.6,62,28,62,4,185,9,377,22,40,willilo02
462,Marvin Williams,PF,29,CHO,81,2338,,,17%,83%,,4.7,4.4,24,13,54,20,49,12,270,11,28,willima02
463,Mo Williams,PG,33,CLE,41,748,100%,,,,,-4.3,-13.3,33,12,25,4,11,6,223,1,14,willima01
464,Justise Winslow,SF,19,MIA,78,2232,,4%,81%,15%,,3.5,3.5,39,26,89,12,56,8,263,12,43,winslju01
465,Jeff Withey,C,25,UTA,51,658,,,,2%,98%,4.1,2.7,10,6,47,8,26,1,53,5,16,witheje01
466,Christian Wood,PF,20,PHI,17,145,,,,61%,40%,-16.9,-6.4,0,1,6,1,9,1,7,1,10,woodch01
467,Metta World Peace,SF,36,LAL,35,590,,,92%,8%,,-5.5,5.6,6,4,23,3,22,3,60,2,15,artesro01
468,Brandan Wright,PF,28,MEM,12,212,,,,51%,49%,-12.2,-10.4,3,2,12,3,15,1,14,4,1,wrighbr03
469,Delon Wright,PG,23,TOR,27,229,94%,6%,,,,4.6,-0.2,10,3,2,1,14,2,75,1,8,wrighde01
470,Tony Wroten,PG,22,PHI,8,144,96%,4%,,,,-22.2,-12.0,16,5,2,4,18,0,46,1,11,wroteto01
471,James Young,SG,20,BOS,29,199,15%,57%,29%,,,-6.4,-10.3,1,1,9,2,2,1,23,0,2,youngja01
472,Joe Young,PG,23,IND,41,384,97%,3%,,,,-4.5,-7.1,18,8,12,3,11,0,141,3,7,youngjo01
473,Nick Young,SG,30,LAL,54,1033,,26%,74%,,,-9.7,0.8,11,12,21,3,28,1,78,2,10,youngni01
474,Thaddeus Young,PF,27,BRK,73,2407,,,,99%,1%,-4.7,7.2,48,58,77,15,70,10,311,8,77,youngth01
475,Cody Zeller,C,23,CHO,73,1774,,,,27%,73%,4.6,3.1,13,21,98,21,105,9,171,19,60,zelleco01
476,Tyler Zeller,C,26,BOS,60,710,,,,,100%,-3.3,-8.0,10,17,50,8,48,7,64,11,20,zellety01
