,,,,,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,-additional
367,Jamal Sampson,C,23,DEN,22,125,,,,,100%,-5.7,-7.8,4,4,10,0,7,0,10,0,3,sampsja01
368,Brian Scalabrine,PF,28,BOS,54,1027,,,11%,79%,10%,-3.9,0.0,24,5,73,1,12,11,134,2,4,scalabr01
369,Luke Schenscher,C,24,POR,11,118,,,,,100%,-1.4,3.8,0,1,19,2,4,0,2,1,4,schenlu01
370,Thabo Sefolosha,SG,22,CHI,71,868,3%,58%,38%,1%,,5.6,0.3,29,14,46,4,19,3,133,5,11,sefolth01
371,Mouhamed Sene,C,20,SEA,28,169,,,,34%,66%,-17.7,-15.1,1,4,19,1,7,2,0,1,3,senesa01
372,Wayne Simien,PF,23,MIA,8,93,,,6%,69%,25%,-15.5,-15.2,1,1,4,1,4,0,10,1,4,simiewa01
373,Cedric Simmons,PF,21,NOK,43,534,,,1%,80%,19%,-9.1,-8.6,3,5,46,5,13,5,26,1,8,simmoce01
374,James Singleton,PF,25,LAC,53,376,,2%,29%,69%,1%,0.9,1.6,5,8,33,0,7,5,42,1,2,singlja01
375,Brian Skinner,PF,30,MIL,67,1523,,,3%,84%,13%,-3.8,1.5,35,14,110,16,42,10,125,11,25,skinnbr01
376,Uroš Slokar,C,23,TOR,20,72,,,,42%,58%,-25.9,-27.7,1,4,5,2,5,1,2,1,3,slokaur01
377,Craig Smith,PF,23,MIN,82,1537,,,2%,97%,2%,-4.9,-1.1,19,15,109,23,96,24,110,26,43,smithcr01
378,J.R. Smith,SG,21,DEN,63,1471,4%,81%,15%,,,2.9,1.7,28,24,70,16,60,10,195,15,27,smithjr01
379,Joe Smith,PF,31,TOT,65,1503,,,1%,70%,30%,0.3,5.1,24,18,87,11,65,35,107,21,21,smithjo02
379,Joe Smith,PF,31,DEN,11,148,,,,22%,78%,-10.1,-12.4,6,2,17,1,6,4,7,2,3,smithjo02
379,Joe Smith,PF,31,PHI,54,1355,,,1%,75%,25%,1.4,7.0,18,16,70,10,59,31,100,19,18,smithjo02
380,Josh Smith,SF,21,ATL,72,2647,,5%,65%,30%,,-4.0,4.0,92,60,128,32,185,25,529,47,52,smithjo03
381,Steven Smith,PF,23,PHI,8,28,,,,80%,20%,-29.0,-26.0,0,1,2,1,1,2,0,0,1,smithst03
382,Eric Snow,PG,33,CLE,82,1929,72%,26%,3%,,,1.2,-6.2,73,15,91,11,52,18,726,9,29,snower01
383,Kirk Snyder,SF,23,HOU,39,563,,18%,80%,2%,,-1.5,-8.4,7,6,21,7,36,3,86,7,10,snydeki01
384,Darius Songaila,PF,28,WAS,37,700,,,8%,68%,24%,-0.7,0.1,24,12,48,3,17,1,86,4,16,songada01
385,Pape Sow,C,25,TOR,7,34,,,,,100%,-41.8,-43.4,0,1,1,0,4,0,4,2,2,sowpa01
386,Vassilis Spanoulis,SG,24,HOU,31,272,,79%,21%,,,-4.5,-11.0,18,5,7,2,17,4,66,2,7,spanova01
387,Jerry Stackhouse,SF,32,DAL,67,1615,,49%,49%,2%,,7.0,-2.0,53,37,29,13,75,9,438,15,39,stackje01
388,DeShawn Stevenson,SG,25,WAS,82,2419,1%,92%,8%,,,-1.4,-1.7,44,28,62,31,99,18,500,16,38,stevede01
389,Peja Stojaković,SF,29,NOK,13,425,,,65%,35%,,0.6,2.6,7,8,9,2,15,1,23,6,9,stojape01
390,Damon Stoudamire,PG,33,MEM,62,1501,92%,8%,,,,-7.6,-3.3,58,19,37,3,15,10,675,1,22,stoudda01
391,Salim Stoudamire,SG,24,ATL,61,1034,26%,69%,5%,,,-7.0,-2.2,24,13,37,8,22,10,132,7,6,stoudsa01
392,Amar'e Stoudemire,C,24,PHO,82,2689,,,,2%,99%,8.1,1.0,50,56,130,68,312,17,193,97,82,stoudam01
393,Mike Sweetney,C,24,CHI,48,385,,,,,100%,4.2,-1.2,9,6,35,14,34,0,61,12,28,sweetmi01
394,Stromile Swift,C,27,MEM,54,1029,,,,31%,69%,-10.0,-5.9,17,22,82,17,59,8,39,12,28,swiftst01
395,Wally Szczerbiak,SF,29,BOS,32,900,,2%,76%,20%,1%,-3.3,0.8,17,13,36,8,42,7,126,12,20,szczewa02
396,Donell Taylor,SG,24,WAS,47,369,44%,54%,2%,,,-13.1,-13.5,6,12,16,3,8,0,105,1,6,taylodo01
397,Maurice Taylor,PF,30,SAC,12,103,,,,45%,55%,16.4,18.7,1,0,6,3,4,1,11,1,5,tayloma01
398,Sebastian Telfair,PG,21,BOS,78,1578,100%,,,,,-3.1,1.4,47,19,68,13,43,9,508,13,29,telfase01
399,Jason Terry,SG,29,DAL,81,2846,41%,59%,,,,10.3,7.7,80,39,70,15,81,23,942,21,26,terryja01
400,Etan Thomas,C,28,WAS,65,1246,,,,1%,99%,-2.0,-1.7,8,22,91,16,70,10,64,18,35,thomaet01
401,Kenny Thomas,PF,29,SAC,62,1412,,,1%,83%,16%,-5.9,-6.3,29,22,69,17,36,11,173,6,33,thomake01
402,Kurt Thomas,C,34,PHO,67,1208,,,,32%,68%,11.0,4.5,12,3,94,9,31,22,60,7,14,thomaku01
403,Tim Thomas,PF,29,LAC,76,2054,,,,44%,56%,4.2,9.8,35,27,123,29,62,7,348,16,21,thomati01
404,Tyrus Thomas,PF,20,CHI,72,966,,,6%,85%,9%,8.4,4.1,31,17,74,19,76,10,87,10,37,thomaty01
405,Dijon Thompson,SF,23,ATL,6,50,,13%,54%,33%,,-7.5,-2.1,1,0,0,0,4,1,5,2,2,thompdi01
406,Jamaal Tinsley,PG,28,IND,72,2243,93%,7%,,,,-3.1,-0.2,125,47,72,10,83,6,1084,15,60,tinslja01
407,Jake Tsakalidis,C,27,TOT,36,390,,,,,100%,-3.3,-1.6,3,4,25,9,19,2,12,5,7,tsakaja01
407,Jake Tsakalidis,C,27,MEM,23,258,,,,,100%,-5.6,0.0,3,4,16,6,11,1,5,4,4,tsakaja01
407,Jake Tsakalidis,C,27,HOU,13,132,,,,,100%,1.2,-4.7,0,0,9,3,8,1,7,1,3,tsakaja01
408,P.J. Tucker,SF,21,TOR,17,83,,,7%,89%,4%,-17.8,-19.5,1,1,4,0,7,0,9,2,2,tuckepj01
409,Ronny Turiaf,C,24,LAL,72,1087,,,,18%,82%,0.9,1.4,22,15,135,6,55,17,149,17,29,turiaro01
410,Hedo Türkoğlu,SF,27,ORL,73,2268,,,81%,19%,,3.4,5.7,78,32,116,11,88,13,489,16,16,turkohe01
411,Ime Udoka,SF,29,POR,75,2144,,20%,78%,2%,,-2.8,4.7,33,13,85,10,35,11,250,7,33,udokaim01
412,Beno Udrih,PG,24,SAS,73,948,76%,24%,,,,2.1,-9.4,24,21,37,5,18,6,286,3,19,udrihbe01
413,Anderson Varejão,C,24,CLE,81,1932,,,,31%,69%,8.2,7.3,18,12,154,13,111,99,166,22,44,varejan01
414,Jacque Vaughn,PG,31,SAS,64,760,100%,,,,,12.9,4.5,19,7,23,6,19,9,302,3,12,vaughja01
415,Charlie Villanueva,PF,22,MIL,39,984,,,,77%,23%,-0.4,5.7,18,9,57,10,40,7,80,6,17,villach01
416,Marcus Vinicius,SF,22,NOK,13,103,,16%,76%,8%,,-18.2,-16.9,2,1,4,2,3,2,12,1,0,vincima01
417,Jake Voskuhl,C,29,CHA,73,1043,,,,10%,90%,-5.8,-2.6,11,14,99,20,52,6,98,11,18,voskuja01
418,Sasha Vujačić,SG,22,LAL,73,935,,23%,74%,4%,,-2.3,-2.8,16,10,36,2,16,9,147,2,11,vujacsa01
419,Dwyane Wade*,SG,25,MIA,51,1931,26%,72%,1%,,,2.5,6.4,115,62,41,22,230,12,882,53,36,wadedw01
420,Von Wafer,SF,21,LAC,1,1,,,,100%,,16.7,17.2,0,0,0,0,0,0,0,0,0,wafervo01
421,Dajuan Wagner,SG,23,GSW,1,7,,100%,,,,-3.6,-3.0,0,1,1,0,1,0,2,0,0,wagneda02
422,Antoine Walker,PF,30,MIA,78,1818,,,19%,79%,2%,-0.5,0.3,45,34,80,23,42,22,285,9,47,walkean02
423,Ben Wallace*,C,32,CHI,77,2697,,,,2%,99%,3.7,-5.1,50,25,84,10,110,45,407,18,28,wallabe01
424,Gerald Wallace,SF,24,CHA,72,2640,,21%,60%,19%,1%,-4.5,-1.9,52,56,95,30,216,36,410,56,112,wallage01
425,Rasheed Wallace,C,32,DET,75,2419,,,,9%,91%,4.2,-1.2,46,25,138,10,65,11,281,13,19,wallara01
426,Luke Walton,SF,26,LAL,60,1982,,,86%,14%,,0.0,0.2,64,25,57,12,57,10,567,13,37,waltolu01
427,Hakim Warrick,PF,24,MEM,82,2152,,,2%,94%,4%,-9.3,-7.9,40,57,115,34,185,19,177,37,58,warriha01
428,Earl Watson,PG,27,SEA,77,2152,64%,36%,,,,-3.6,-0.8,98,37,62,15,56,15,990,12,41,watsoea01
429,Chris Webber*,PF,33,TOT,61,1821,,,,78%,22%,2.0,-0.6,60,20,75,9,78,6,404,12,24,webbech01
429,Chris Webber*,PF,33,PHI,18,544,,,,90%,10%,-1.6,1.9,21,4,17,2,16,3,127,4,7,webbech01
429,Chris Webber*,PF,33,DET,43,1277,,,,72%,28%,3.5,-1.7,39,16,58,7,62,3,277,8,17,webbech01
430,Martell Webster,SF,20,POR,82,1759,,3%,93%,4%,,-6.1,-2.0,25,23,52,7,46,11,118,7,16,webstma02
431,Bonzi Wells,SF,30,HOU,28,590,,27%,69%,4%,,0.7,-5.8,16,19,21,12,45,4,73,14,23,wellsbo01
432,David Wesley,SG,36,CLE,35,352,11%,77%,12%,,,0.8,-4.0,12,5,16,0,9,1,87,2,2,wesleda01
433,David West,PF,26,NOK,52,1900,,,,89%,11%,0.5,4.3,28,30,80,11,85,5,270,17,50,westda01
434,Delonte West,SG,23,BOS,69,2219,38%,54%,8%,,,-6.2,-5.1,65,33,74,16,71,8,664,20,32,westde01
435,James White,SG,24,SAS,6,137,,52%,47%,2%,,-7.9,-17.7,2,2,2,0,7,3,12,1,3,whiteja02
436,Chris Wilcox,PF,24,SEA,82,2586,,,,88%,12%,-1.1,6.2,36,36,133,32,183,7,180,47,47,wilcoch01
437,Damien Wilkins,SF,27,SEA,82,2037,,44%,53%,3%,,-6.5,-6.7,32,37,46,25,70,5,344,9,28,wilkida02
438,Mike Wilks,PG,27,SEA,47,534,100%,,,,,0.8,4.7,19,4,22,2,15,9,189,3,9,wilksmi01
439,Aaron Williams,PF,35,LAC,38,374,,,30%,67%,3%,-2.2,-1.8,6,2,33,6,10,10,15,0,3,williaa01
440,Alvin Williams,PG,32,LAC,2,10,,100%,,,,-40.0,-39.6,3,0,0,0,0,0,6,0,0,willial02
441,Deron Williams,PG,22,UTA,80,2950,97%,3%,,,,2.9,-1.6,135,66,139,18,110,27,1623,20,88,willide01
442,Eric Williams,SF,34,TOT,21,121,,13%,48%,29%,10%,1.8,-4.0,1,2,8,2,8,0,15,2,2,willier01
442,Eric Williams,SF,34,SAS,16,88,,9%,53%,32%,6%,3.0,-6.4,1,1,4,1,4,0,13,1,2,willier01
442,Eric Williams,SF,34,CHA,5,33,,22%,34%,21%,22%,-1.5,2.4,0,1,4,1,4,0,2,1,0,willier01
443,Jason Williams,PG,31,MIA,61,1865,100%,,,,,0.6,2.5,72,14,25,4,29,7,710,4,15,willija02
444,Justin Williams,C,22,SAC,26,333,,,,11%,89%,-8.6,-7.4,4,5,35,2,30,0,5,9,7,williju01
445,Lou Williams,PG,20,PHI,61,688,100%,,,,,3.3,7.9,21,15,19,2,42,12,234,12,22,willilo02
446,Marcus Williams,PG,21,NJN,79,1315,100%,,,,,-1.5,-1.5,90,24,40,9,43,12,587,12,36,willima03
447,Marvin Williams,PF,20,ATL,64,2179,,,29%,67%,4%,-5.1,0.6,40,39,97,25,109,7,263,15,57,willima02
448,Mo Williams,PG,24,MIL,68,2472,77%,23%,,,,-2.7,5.4,103,49,93,19,58,23,932,13,50,willima01
449,Shammond Williams,PG,31,LAL,30,345,90%,10%,,,,-4.3,-4.5,7,4,8,0,2,6,67,0,1,willish01
450,Shawne Williams,SG,20,IND,46,556,,59%,38%,3%,,-11.5,-9.9,10,5,43,4,10,4,49,4,7,willish03
451,Shelden Williams,PF,23,ATL,81,1514,,,2%,75%,23%,-8.0,-4.3,16,29,116,24,68,14,94,15,23,willish02
452,Corliss Williamson,PF,33,SAC,68,1337,,,1%,85%,15%,3.0,7.2,27,30,100,14,97,22,88,24,34,willico02
453,Kevin Willis,PF,44,DAL,5,43,,,,48%,52%,9.8,1.6,1,0,4,1,1,0,2,0,0,willike02
454,Metta World Peace,SF,27,SAC,70,2641,,1%,71%,28%,1%,0.7,7.6,34,41,70,38,186,16,548,40,75,artesro01
455,Antoine Wright,SG,22,NJN,63,1137,,13%,78%,9%,,-5.2,-6.5,16,13,53,7,36,9,125,9,25,wrighan01
456,Bracey Wright,SG,22,MIN,19,190,,91%,10%,,,13.1,18.3,3,2,3,1,9,2,34,0,3,wrighbr02
457,Dorell Wright,SF,21,MIA,66,1292,,5%,81%,14%,,-5.7,-7.5,27,17,56,8,40,9,209,11,19,wrighdo01
458,Lorenzen Wright,C,31,ATL,67,1035,,,,7%,93%,-7.2,-2.5,9,9,109,17,15,8,90,4,20,wrighlo02
