,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
213,Tobias Harris,PF,26,TOT,82,2847,.487,13.4,,.687,.242,.192,.158,.095,.313,,.528,.660,.461,.434,.487,.397,,.393,.808,,.047,55,,.170,.448,,3,0,harrito02
213,Tobias Harris,PF,26,LAC,55,1903,.496,13.4,,.698,.235,.198,.163,.103,.302,,.523,.657,.456,.439,.477,.434,,.340,.813,,.036,30,,.159,.488,,2,0,harrito02
213,Tobias Harris,PF,26,PHI,27,944,.469,13.4,,.662,.256,.180,.148,.078,.338,,.542,.667,.472,.424,.516,.326,,.510,.795,,.070,25,,.193,.385,,1,0,harrito02
214,Andrew Harrison,PG,24,TOT,17,187,.302,16.9,,.528,.245,.094,.094,.094,.472,,.393,.615,.200,.400,.000,.200,,.182,.600,,.019,0,,.160,.250,,1,0,harrian01
214,Andrew Harrison,PG,24,MEM,1,5,.500,13.3,,.500,.500,.000,.000,.000,.500,,1.000,1.000,,,,.000,,.000,,,.000,0,,.000,,,0,0,harrian01
214,Andrew Harrison,PG,24,CLE,10,144,.308,14.3,,.641,.282,.128,.103,.128,.359,,.360,.636,.200,.250,.000,.214,,.222,.333,,.026,0,,.214,.333,,0,0,harrian01
214,Andrew Harrison,PG,24,NOP,6,38,.250,26.0,,.167,.083,.000,.083,.000,.833,,.500,.000,,1.000,,.200,,.000,1.000,,.000,0,,.100,.000,,1,0,harrian01
215,Shaquille Harrison,SG,25,CHI,73,1430,.432,8.4,,.791,.528,.185,.052,.026,.209,,.475,.578,.291,.227,.182,.270,,.388,.875,,.038,14,,.337,.267,,3,0,harrish01
216,Josh Hart,SG,23,LAL,67,1715,.407,17.0,,.409,.261,.063,.058,.028,.591,,.511,.661,.241,.222,.308,.336,,.722,.924,,.034,16,,.234,.375,,0,0,hartjo01
217,Isaiah Hartenstein,PF,20,HOU,28,221,.488,5.4,,.854,.683,.171,.000,.000,.146,,.514,.571,.286,,,.333,,.833,1.000,,.268,8,,.333,.500,,0,0,harteis01
218,Udonis Haslem,C,38,MIA,10,74,.333,15.0,,.636,.212,.091,.182,.152,.364,,.524,.714,.000,.667,.400,.000,,.545,,,.030,1,,.167,.000,,0,0,hasleud01
219,Gordon Hayward,PF,28,BOS,72,1863,.466,14.6,,.636,.231,.132,.135,.137,.364,,.542,.653,.536,.488,.414,.333,,.607,.870,,.041,24,,.294,.412,,0,0,haywago01
220,John Henson,C,28,MIL,14,188,.463,13.5,,.537,.358,.149,.030,.000,.463,,.556,.708,.300,.000,,.355,,.700,.909,,.179,11,,.323,.400,,0,0,hensojo01
221,Juancho Hernangómez,PF,23,DEN,70,1358,.439,15.8,,.424,.296,.092,.013,.022,.576,,.541,.667,.138,.500,.571,.365,,.722,.985,,.051,13,,.293,.321,,0,0,hernaju01
222,Willy Hernangómez,C,24,CHO,58,812,.519,6.3,,.868,.553,.268,.031,.017,.132,,.539,.607,.418,.667,.000,.385,,.659,1.000,,.095,25,,.128,.400,,0,0,hernawi01
223,Mario Hezonja,SF,23,NYK,58,1206,.412,12.8,,.672,.341,.151,.086,.095,.328,,.478,.563,.329,.525,.364,.276,,.470,.857,,.045,19,,.158,.125,,0,0,hezonma01
224,Isaiah Hicks,PF,24,NYK,3,32,.500,7.6,,1.000,.500,.125,.250,.125,.000,,.500,.500,.000,.500,1.000,,,.500,,,.125,0,,,,,0,0,hicksis01
225,Buddy Hield,SG,26,SAC,82,2615,.458,17.0,,.521,.190,.089,.094,.149,.479,,.487,.671,.240,.414,.446,.427,,.504,.842,,.026,34,,.194,.516,,2,0,hieldbu01
226,Haywood Highsmith,SF,22,PHI,5,40,.400,15.2,,.500,.300,.100,.100,.000,.500,,.600,.333,1.000,1.000,,.200,,1.000,1.000,,.000,0,,.400,.000,,0,0,highsha01
227,Nenê,C,36,HOU,42,546,.517,7.8,,.974,.388,.293,.103,.190,.026,,.531,.800,.294,.333,.455,.000,,.783,,,.112,12,,.000,,,0,0,hilarne01
228,George Hill,PG,32,TOT,60,1302,.452,14.7,,.593,.306,.080,.106,.101,.407,,.547,.661,.300,.525,.421,.314,,.418,.792,,.011,4,,.242,.351,,1,0,hillge01
228,George Hill,PG,32,CLE,13,344,.514,13.1,,.738,.308,.084,.140,.206,.262,,.532,.636,.222,.533,.500,.464,,.357,.692,,.019,2,,.214,.500,,0,0,hillge01
228,George Hill,PG,32,MIL,47,958,.428,15.3,,.535,.305,.078,.093,.059,.465,,.556,.671,.333,.520,.313,.280,,.450,.829,,.007,2,,.248,.323,,1,0,hillge01
229,Solomon Hill,SF,27,NOP,44,878,.382,16.7,,.433,.230,.112,.056,.034,.567,,.468,.610,.300,.400,.167,.317,,.694,1.000,,.045,7,,.366,.378,,1,0,hillso01
230,Aaron Holiday,PG,22,IND,50,646,.401,17.7,,.515,.183,.111,.076,.145,.485,,.459,.604,.345,.400,.395,.339,,.387,.791,,.011,2,,.102,.385,,1,0,holidaa01
231,Jrue Holiday,SG,28,NOP,67,2402,.472,12.3,,.687,.318,.192,.122,.056,.313,,.539,.655,.446,.475,.338,.325,,.305,.593,,.024,25,,.107,.410,,1,0,holidjr01
232,Justin Holiday,SG,29,TOT,82,2607,.386,18.6,,.402,.152,.068,.075,.107,.598,,.442,.669,.132,.379,.361,.348,,.761,.932,,.041,30,,.335,.410,,2,0,holidju01
232,Justin Holiday,SG,29,CHI,38,1325,.383,20.3,,.315,.094,.061,.069,.091,.685,,.435,.649,.167,.444,.389,.359,,.648,.938,,.025,9,,.293,.430,,1,0,holidju01
232,Justin Holiday,SG,29,MEM,44,1282,.389,16.8,,.491,.211,.076,.081,.123,.509,,.447,.679,.103,.323,.340,.333,,.833,.923,,.057,21,,.395,.390,,1,0,holidju01
233,John Holland,SF,30,CLE,1,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,hollajo02
234,Rondae Hollis-Jefferson,SF,24,BRK,59,1234,.411,6.6,,.899,.470,.292,.129,.008,.101,,.436,.559,.324,.254,.250,.184,,.712,1.000,,.045,19,,.714,.229,,0,0,holliro01
235,Richaun Holmes,C,25,PHO,70,1184,.608,3.5,,1.000,.633,.279,.082,.005,.000,,.608,.749,.373,.367,.000,,,.770,,,.277,95,,,,,0,0,holmeri01
236,Rodney Hood,SG,26,TOT,72,1893,.435,16.0,,.648,.116,.182,.164,.186,.352,,.478,.718,.385,.464,.432,.356,,.404,.714,,.021,10,,.267,.429,,1,0,hoodro01
236,Rodney Hood,SG,26,CLE,45,1234,.427,15.8,,.665,.115,.189,.165,.196,.335,,.460,.712,.360,.427,.438,.362,,.403,.691,,.018,7,,.283,.419,,1,0,hoodro01
236,Rodney Hood,SG,26,POR,27,659,.452,16.4,,.613,.120,.166,.161,.166,.387,,.519,.731,.444,.543,.417,.345,,.406,.759,,.028,3,,.238,.450,,0,0,hoodro01
237,Al Horford,C,32,BOS,68,1973,.535,13.3,,.719,.242,.207,.119,.151,.281,,.604,.743,.540,.535,.523,.360,,.752,1.000,,.072,47,,.094,.263,,1,0,horfoal01
238,Danuel House Jr.,SF,25,HOU,39,979,.468,18.3,,.294,.218,.060,.012,.004,.706,,.595,.673,.400,.000,1.000,.416,,.773,.919,,.063,14,,.427,.395,,0,0,houseda01
239,Dwight Howard,C,33,WAS,9,230,.623,4.6,,1.000,.623,.217,.058,.101,.000,,.623,.767,.400,.250,.429,,,.744,,,.188,12,,,,,0,0,howardw01
240,Kevin Huerter,SG,20,ATL,75,2048,.419,16.8,,.463,.193,.142,.096,.032,.537,,.457,.598,.355,.333,.429,.385,,.504,.772,,.037,24,,.190,.418,,2,0,huertke01
241,Isaac Humphries,C,21,ATL,5,56,.286,15.0,,.476,.333,.048,.095,.000,.524,,.300,.429,.000,.000,,.273,,.333,1.000,,.095,0,,.455,.400,,0,0,humphis01
242,R.J. Hunter,SG,25,BOS,1,26,.462,23.2,,.231,.077,.077,.077,.000,.769,,.667,1.000,.000,1.000,,.400,,.500,.750,,.077,1,,.000,,,0,0,hunterj01
243,Chandler Hutchison,SF,22,CHI,44,895,.459,9.6,,.761,.435,.258,.048,.019,.239,,.516,.593,.444,.100,.750,.280,,.622,1.000,,.091,16,,.440,.273,,3,0,hutchch01
244,Serge Ibaka,C,29,TOR,74,2010,.529,11.8,,.807,.259,.229,.152,.168,.193,,.586,.758,.517,.474,.517,.290,,.788,.980,,.090,71,,.107,.333,,0,0,ibakase01
245,Andre Iguodala,SF,35,GSW,68,1578,.500,14.9,,.523,.344,.050,.056,.073,.477,,.652,.856,.200,.294,.273,.333,,.757,.958,,.228,69,,.410,.407,,1,0,iguodan01
246,Ersan İlyasova,PF,31,MIL,67,1231,.438,13.8,,.580,.354,.115,.058,.052,.420,,.493,.615,.250,.364,.350,.363,,.697,1.000,,.013,4,,.244,.333,,1,0,ilyaser01
247,Joe Ingles,PF,31,UTA,82,2568,.448,17.3,,.398,.191,.133,.042,.031,.602,,.533,.667,.439,.382,.320,.391,,.388,.825,,.004,3,,.261,.444,,2,0,inglejo01
248,Andre Ingram,SG,33,LAL,4,15,.000,17.9,,.500,.000,.167,.167,.167,.500,,.000,,.000,.000,.000,.000,,,,,.000,0,,.333,.000,,0,0,ingraan01
249,Brandon Ingram,SF,21,LAL,52,1760,.497,10.1,,.871,.340,.185,.204,.141,.129,,.521,.681,.437,.389,.437,.330,,.363,.903,,.063,43,,.415,.359,,0,0,ingrabr01
250,Kyrie Irving,PG,26,BOS,67,2214,.487,14.6,,.650,.226,.160,.132,.132,.350,,.533,.633,.444,.524,.476,.401,,.265,.638,,.002,1,,.124,.407,,1,0,irvinky01
251,Jonathan Isaac,PF,21,ORL,75,1996,.429,14.7,,.565,.296,.088,.082,.098,.435,,.510,.641,.407,.320,.367,.323,,.653,.988,,.090,48,,.376,.330,,1,0,isaacjo01
252,Wes Iwundu,SF,24,ORL,68,1233,.412,12.6,,.712,.325,.146,.095,.146,.288,,.431,.573,.275,.346,.325,.367,,.512,1.000,,.069,17,,.367,.241,,1,0,iwundwe01
253,Demetrius Jackson,PG,24,PHI,6,39,.533,14.1,,.600,.333,.067,.200,.000,.400,,.667,.600,1.000,.667,,.333,,.500,1.000,,.067,1,,.167,1.000,,0,0,jacksde01
254,Frank Jackson,PG,20,NOP,61,1169,.434,12.8,,.622,.333,.154,.089,.045,.378,,.507,.658,.333,.425,.150,.314,,.638,.887,,.020,9,,.420,.296,,0,0,jacksfr01
255,Jaren Jackson Jr.,PF,19,MEM,58,1515,.506,9.9,,.759,.326,.334,.080,.019,.241,,.553,.729,.426,.426,.273,.359,,.636,.941,,.102,57,,.246,.200,,0,0,jacksja02
256,Josh Jackson,SG,21,PHO,79,1988,.413,11.7,,.732,.319,.208,.096,.109,.268,,.445,.534,.337,.420,.413,.324,,.478,.890,,.077,50,,.289,.277,,2,0,jacksjo02
257,Justin Jackson,SF,23,TOT,81,1614,.447,16.4,,.495,.155,.179,.115,.045,.505,,.542,.800,.460,.393,.364,.355,,.777,.966,,.010,5,,.355,.391,,2,0,jacksju01
257,Justin Jackson,SF,23,SAC,52,1083,.424,17.4,,.461,.115,.163,.119,.064,.539,,.515,.824,.396,.457,.368,.346,,.743,.964,,.010,3,,.358,.404,,1,0,jacksju01
257,Justin Jackson,SF,23,DAL,29,531,.484,14.8,,.547,.216,.205,.111,.016,.453,,.577,.780,.538,.286,.333,.372,,.817,.969,,.011,2,,.349,.367,,1,0,jacksju01
258,Reggie Jackson,PG,28,DET,82,2289,.421,16.5,,.550,.138,.206,.113,.094,.450,,.464,.583,.394,.432,.480,.369,,.187,.793,,.016,14,,.172,.407,,4,0,jacksre01
259,LeBron James,SF,34,LAL,55,1937,.510,12.3,,.701,.380,.132,.077,.112,.299,,.582,.755,.297,.417,.447,.339,,.340,.342,,.081,85,,.073,.292,,0,0,jamesle01
260,Amile Jefferson,PF,25,ORL,12,68,.625,2.8,,1.000,.750,.250,.000,.000,.000,,.625,.750,.250,,,,,.700,,,.000,0,,,,,0,0,jeffeam01
261,John Jenkins,SG,27,TOT,26,333,.400,20.7,,.448,.048,.038,.095,.267,.552,,.426,.600,.500,.300,.429,.379,,.850,.909,,.000,0,,.276,.313,,0,0,jenkijo01
261,John Jenkins,SG,27,WAS,4,14,1.000,25.6,,.000,.000,.000,.000,.000,1.000,,,,,,,1.000,,,1.000,,.000,0,,.000,,,0,0,jenkijo01
261,John Jenkins,SG,27,NYK,22,319,.388,20.6,,.456,.049,.039,.097,.272,.544,,.426,.600,.500,.300,.429,.357,,.850,.900,,.000,0,,.286,.313,,0,0,jenkijo01
262,Jonas Jerebko,PF,31,GSW,73,1218,.459,16.7,,.470,.262,.079,.042,.087,.530,,.563,.667,.286,.600,.484,.367,,.766,1.000,,.042,14,,.271,.392,,1,1,jerebjo01
263,Alize Johnson,PF,22,IND,14,64,.250,9.7,,.875,.250,.438,.063,.125,.125,,.214,.500,.143,.000,.000,.500,,.000,1.000,,.000,0,,.500,1.000,,0,0,johnsal02
264,Amir Johnson,C,31,PHI,51,529,.503,9.7,,.745,.427,.280,.019,.019,.255,,.573,.687,.409,.667,.333,.300,,.687,1.000,,.089,12,,.175,.143,,1,0,johnsam01
265,B.J. Johnson,SF,23,TOT,7,49,.500,16.6,,.611,.222,.111,.167,.111,.389,,.545,.250,1.000,.667,.500,.429,,.500,1.000,,.056,1,,.429,.667,,1,0,johnsbj01
265,B.J. Johnson,SF,23,ATL,6,43,.500,16.2,,.625,.250,.125,.125,.125,.375,,.500,.250,1.000,.500,.500,.500,,.600,1.000,,.063,1,,.500,.667,,1,0,johnsbj01
265,B.J. Johnson,SF,23,SAC,1,6,.500,19.8,,.500,.000,.000,.500,.000,.500,,1.000,,,1.000,,.000,,.000,,,.000,0,,.000,,,0,0,johnsbj01
266,James Johnson,PF,31,MIA,55,1164,.433,13.2,,.607,.314,.187,.069,.037,.393,,.496,.622,.408,.269,.286,.336,,.518,.860,,.069,23,,.282,.381,,3,0,johnsja01
267,Stanley Johnson,SF,22,TOT,66,1208,.389,15.4,,.511,.239,.166,.075,.032,.489,,.484,.543,.452,.455,.286,.288,,.321,.935,,.011,5,,.321,.304,,3,0,johnsst04
267,Stanley Johnson,SF,22,DET,48,961,.381,15.8,,.481,.226,.160,.074,.020,.519,,.488,.544,.482,.385,.286,.282,,.317,.961,,.011,4,,.320,.293,,1,0,johnsst04
267,Stanley Johnson,SF,22,NOP,18,247,.418,13.8,,.626,.286,.187,.077,.077,.374,,.474,.538,.353,.714,.286,.324,,.333,.818,,.011,1,,.324,.364,,2,0,johnsst04
268,Tyler Johnson,PG,26,TOT,57,1529,.413,16.2,,.506,.181,.175,.093,.057,.494,,.477,.642,.446,.367,.233,.346,,.567,.956,,.011,5,,.185,.271,,0,0,johnsty01
268,Tyler Johnson,PG,26,MIA,44,1123,.426,16.5,,.491,.182,.172,.082,.055,.509,,.503,.644,.493,.394,.227,.353,,.606,.986,,.010,3,,.147,.300,,0,0,johnsty01
268,Tyler Johnson,PG,26,PHO,13,406,.368,15.2,,.552,.176,.184,.128,.064,.448,,.406,.636,.304,.313,.250,.321,,.429,.833,,.016,2,,.321,.222,,0,0,johnsty01
269,Wesley Johnson,SF,31,TOT,38,534,.352,19.5,,.406,.102,.031,.086,.188,.594,,.385,.769,.250,.091,.333,.329,,.650,.920,,.023,3,,.526,.225,,0,0,johnswe01
269,Wesley Johnson,SF,31,NOP,26,377,.398,19.0,,.432,.125,.034,.068,.205,.568,,.421,.818,.000,.167,.333,.380,,.625,.895,,.034,3,,.500,.320,,0,0,johnswe01
269,Wesley Johnson,SF,31,WAS,12,157,.250,20.7,,.350,.050,.025,.125,.150,.650,,.286,.500,1.000,.000,.333,.231,,.750,1.000,,.000,0,,.577,.067,,0,0,johnswe01
270,Nikola Jokić,C,23,DEN,80,2504,.511,10.4,,.776,.323,.299,.086,.067,.224,,.569,.695,.499,.519,.346,.307,,.480,.916,,.009,11,,.022,.333,,4,0,jokicni01
271,Damian Jones,C,23,GSW,24,410,.716,3.0,,1.000,.784,.149,.014,.054,.000,,.716,.793,.455,.000,.500,,,.887,,,.500,35,,,,,0,0,jonesda03
272,Derrick Jones Jr.,SF,21,MIA,60,1153,.494,9.0,,.719,.549,.139,.025,.006,.281,,.567,.646,.289,.500,.000,.308,,.652,1.000,,.231,62,,.626,.368,,3,0,jonesde02
273,Jalen Jones,SF,25,CLE,16,214,.419,14.8,,.548,.226,.226,.048,.048,.452,,.471,.714,.357,.333,.000,.357,,.250,1.000,,.048,3,,.286,.375,,0,0,jonesja04
274,Jemerrio Jones,SF,23,LAL,6,143,.364,10.6,,.697,.455,.152,.061,.030,.303,,.435,.600,.200,.000,.000,.200,,.600,1.000,,.030,1,,.000,,,0,0,jonesje01
275,Terrence Jones,PF,27,HOU,2,5,.250,13.8,,.500,.250,.250,.000,.000,.500,,.500,1.000,.000,,,.000,,1.000,,,.000,0,,.000,,,0,0,joneste01
276,Tyus Jones,PG,22,MIN,68,1560,.415,13.2,,.717,.213,.222,.173,.110,.283,,.453,.558,.455,.364,.388,.317,,.228,.650,,.000,0,,.214,.407,,1,0,jonesty01
277,DeAndre Jordan,C,30,TOT,69,2047,.641,2.1,,1.000,.814,.161,.016,.009,.000,,.641,.705,.403,.143,.000,,,.713,,,.437,167,,,,,0,0,jordade01
277,DeAndre Jordan,C,30,DAL,50,1554,.644,2.0,,1.000,.836,.142,.012,.009,.000,,.644,.707,.370,.000,.000,,,.740,,,.467,128,,,,,0,0,jordade01
277,DeAndre Jordan,C,30,NYK,19,493,.634,2.3,,1.000,.756,.211,.024,.008,.000,,.634,.699,.462,.333,.000,,,.641,,,.358,39,,,,,0,0,jordade01
278,Cory Joseph,PG,27,IND,82,2063,.412,15.7,,.688,.146,.162,.170,.210,.312,,.454,.675,.360,.452,.374,.322,,.269,.927,,.000,0,,.216,.351,,4,1,josepco01
279,Frank Kaminsky,C,25,CHO,47,755,.463,14.7,,.534,.258,.208,.044,.023,.466,,.553,.649,.565,.231,.000,.360,,.716,1.000,,.013,4,,.079,.091,,0,0,kaminfr01
280,Luke Kennard,SG,22,DET,63,1437,.438,18.9,,.483,.100,.106,.108,.169,.517,,.486,.673,.455,.464,.409,.394,,.475,.887,,.002,1,,.178,.438,,2,0,kennalu01
281,Michael Kidd-Gilchrist,PF,25,CHO,64,1179,.476,9.0,,.858,.431,.238,.087,.102,.142,,.498,.601,.405,.345,.412,.340,,.669,1.000,,.039,12,,.596,.429,,3,0,kiddgmi01
282,George King,SF,25,PHO,1,6,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,kingge03
283,Maxi Kleber,PF,27,DAL,71,1502,.453,16.3,,.435,.241,.104,.060,.031,.565,,.583,.699,.475,.391,.417,.353,,.724,1.000,,.114,42,,.317,.304,,0,0,klebima01
284,Brandon Knight,PG,27,TOT,39,736,.381,17.6,,.504,.119,.138,.142,.104,.496,,.443,.548,.306,.324,.667,.318,,.207,.585,,.000,0,,.147,.211,,0,0,knighbr03
284,Brandon Knight,PG,27,HOU,12,118,.234,20.8,,.319,.043,.106,.106,.064,.681,,.400,1.000,.400,.200,.333,.156,,.500,.600,,.000,0,,.125,.000,,0,0,knighbr03
284,Brandon Knight,PG,27,CLE,27,618,.413,16.9,,.545,.136,.146,.150,.113,.455,,.448,.517,.290,.344,.708,.371,,.173,.583,,.000,0,,.155,.267,,0,0,knighbr03
285,Kevin Knox,PF,19,NYK,75,2158,.370,15.2,,.602,.221,.149,.102,.130,.398,,.387,.500,.353,.344,.269,.343,,.479,.896,,.028,18,,.203,.365,,0,0,knoxke01
286,Furkan Korkmaz,SG,21,PHI,48,679,.400,18.5,,.412,.167,.102,.090,.053,.588,,.505,.732,.400,.318,.308,.326,,.647,.979,,.041,8,,.181,.385,,3,0,korkmfu01
287,Luke Kornet,C,23,NYK,46,784,.378,20.0,,.318,.138,.053,.102,.025,.682,,.411,.564,.333,.276,.286,.363,,.595,.986,,.039,9,,.130,.440,,0,0,kornelu01
288,Kyle Korver,SG-PF,37,TOT,70,1334,.416,22.5,,.280,.033,.029,.052,.166,.720,,.467,.813,.429,.400,.425,.397,,.921,.993,,.000,0,,.256,.483,,0,0,korveky01
288,Kyle Korver,PF,37,CLE,16,251,.461,22.3,,.289,.026,.066,.053,.145,.711,,.455,.500,.800,.750,.182,.463,,.800,1.000,,.000,0,,.241,.615,,0,0,korveky01
288,Kyle Korver,SG,37,UTA,54,1083,.408,22.5,,.278,.034,.022,.052,.170,.722,,.469,.857,.222,.333,.464,.384,,.943,.991,,.000,0,,.259,.461,,0,0,korveky01
289,Kosta Koufos,C,29,SAC,42,502,.477,5.9,,1.000,.307,.503,.176,.013,.000,,.477,.617,.364,.519,1.000,,,.740,,,.046,5,,,,,0,0,koufoko01
290,Rodions Kurucs,SF,20,BRK,63,1294,.450,12.5,,.590,.419,.136,.016,.020,.410,,.543,.644,.295,.286,.333,.315,,.590,.914,,.122,47,,.228,.381,,4,0,kurucro01
291,Kyle Kuzma,PF,23,LAL,70,2314,.456,13.3,,.612,.288,.203,.072,.049,.388,,.553,.661,.471,.487,.358,.303,,.614,.922,,.055,58,,.201,.353,,1,0,kuzmaky01
292,Skal Labissière,PF,22,TOT,22,176,.531,10.9,,.735,.347,.224,.082,.082,.265,,.556,.706,.364,.500,.500,.462,,.400,.667,,.224,10,,.077,.000,,0,0,labissk01
292,Skal Labissière,PF,22,SAC,13,113,.433,12.8,,.633,.300,.233,.033,.067,.367,,.474,.667,.143,1.000,.500,.364,,.667,1.000,,.200,5,,.091,.000,,0,0,labissk01
292,Skal Labissière,PF,22,POR,9,63,.684,8.0,,.895,.421,.211,.158,.105,.105,,.647,.750,.750,.333,.500,1.000,,.182,.000,,.263,5,,.000,,,0,0,labissk01
293,Jeremy Lamb,SG,26,CHO,79,2250,.440,13.5,,.663,.232,.229,.122,.081,.337,,.487,.590,.379,.521,.443,.348,,.440,.835,,.023,19,,.152,.540,,1,1,lambje01
294,Zach LaVine,SG,23,CHI,63,2171,.467,12.0,,.717,.396,.127,.067,.127,.283,,.504,.653,.264,.303,.382,.374,,.332,.525,,.064,69,,.121,.513,,2,0,lavinza01
295,Jake Layman,SF,24,POR,71,1327,.509,13.3,,.573,.387,.087,.042,.057,.427,,.646,.756,.405,.500,.375,.326,,.752,.915,,.156,58,,.204,.243,,0,0,laymaja01
296,T.J. Leaf,PF,21,IND,58,522,.541,8.1,,.831,.421,.311,.082,.016,.169,,.599,.727,.526,.267,.333,.258,,.604,.875,,.087,16,,.226,.286,,0,0,leaftj01
297,Courtney Lee,SG,33,TOT,34,428,.411,16.8,,.574,.163,.078,.163,.171,.426,,.500,.524,.600,.429,.500,.291,,.649,.813,,.016,1,,.327,.500,,0,0,leeco01
297,Courtney Lee,SG,33,NYK,12,160,.447,16.4,,.660,.170,.064,.128,.298,.340,,.516,.625,.333,.333,.571,.313,,.750,.800,,.000,0,,.375,.667,,0,0,leeco01
297,Courtney Lee,SG,33,DAL,22,268,.390,17.0,,.524,.159,.085,.183,.098,.476,,.488,.462,.714,.467,.375,.282,,.571,.818,,.024,1,,.308,.417,,0,0,leeco01
298,Damion Lee,SG,26,GSW,32,375,.441,18.3,,.465,.134,.094,.094,.142,.535,,.492,.471,.583,.417,.500,.397,,.793,.889,,.000,0,,.368,.520,,0,0,leeda03
299,Walt Lemon Jr.,PG,26,CHI,6,167,.437,7.1,,.943,.575,.126,.092,.149,.057,,.439,.520,.182,.625,.231,.400,,.222,1.000,,.011,1,,.000,,,0,0,lemonwa01
300,Alex Len,C,25,ATL,77,1544,.494,10.0,,.685,.503,.122,.032,.028,.315,,.554,.638,.342,.333,.222,.363,,.720,.986,,.215,120,,.480,.378,,1,0,lenal01
301,Kawhi Leonard,SF,27,TOR,60,2040,.496,13.3,,.733,.249,.147,.188,.149,.267,,.542,.701,.464,.472,.440,.371,,.283,.670,,.050,54,,.166,.420,,0,0,leonaka01
302,Meyers Leonard,C,26,POR,61,878,.545,14.5,,.541,.331,.095,.079,.037,.459,,.626,.775,.348,.526,.222,.450,,.817,.940,,.227,48,,.126,.500,,1,0,leoname01
303,Jon Leuer,PF,29,DET,41,402,.584,8.4,,.903,.389,.239,.195,.080,.097,,.637,.909,.519,.318,.444,.091,,.754,1.000,,.080,9,,.455,.000,,0,0,leuerjo01
304,Caris LeVert,SF,24,BRK,40,1063,.429,11.7,,.681,.321,.242,.089,.029,.319,,.483,.581,.410,.395,.286,.312,,.314,.458,,.035,15,,.091,.357,,0,0,leverca01
305,Damian Lillard,PG,28,POR,80,2838,.444,15.7,,.581,.297,.073,.078,.132,.419,,.499,.564,.357,.429,.473,.369,,.194,.460,,.023,24,,.050,.313,,3,0,lillada01
306,Jeremy Lin,PG,30,TOT,74,1436,.440,13.4,,.654,.312,.139,.118,.085,.346,,.517,.604,.427,.406,.500,.294,,.290,.745,,.000,0,,.144,.370,,1,0,linje01
306,Jeremy Lin,PG,30,ATL,51,1003,.466,13.4,,.658,.303,.155,.119,.080,.342,,.535,.624,.483,.370,.548,.333,,.250,.750,,.000,0,,.129,.471,,1,0,linje01
306,Jeremy Lin,PG,30,TOR,23,433,.374,13.5,,.645,.335,.097,.116,.097,.355,,.470,.558,.200,.500,.400,.200,,.404,.727,,.000,0,,.182,.200,,0,0,linje01
307,Shaun Livingston,PG,33,GSW,64,967,.519,8.8,,.990,.310,.219,.419,.043,.010,,.524,.677,.478,.432,.556,.000,,.541,,,.124,23,,.000,,,2,0,livinsh01
308,Zach Lofton,SG,26,DET,1,4,.000,25.8,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,loftoza01
309,Kevon Looney,C,22,GSW,80,1481,.625,4.7,,.971,.709,.133,.035,.095,.029,,.641,.724,.304,.583,.515,.100,,.704,1.000,,.314,105,,.400,.000,,1,0,looneke01
310,Brook Lopez,C,30,MIL,81,2322,.452,19.2,,.349,.173,.101,.055,.020,.651,,.613,.765,.456,.535,.313,.365,,.649,.952,,.057,40,,.143,.397,,0,0,lopezbr01
311,Robin Lopez,C,30,CHI,74,1606,.568,6.3,,.942,.370,.469,.050,.052,.058,,.589,.712,.538,.519,.250,.226,,.569,1.000,,.079,38,,.032,.000,,0,0,lopezro01
312,Kevin Love,PF,30,CLE,22,598,.385,16.7,,.481,.212,.120,.078,.071,.519,,.412,.517,.412,.273,.250,.361,,.518,.906,,.014,4,,.197,.448,,0,0,loveke01
313,Kyle Lowry,PG,32,TOR,65,2213,.411,19.0,,.387,.187,.060,.062,.078,.613,,.514,.645,.409,.435,.345,.347,,.299,.745,,.000,0,,.115,.442,,3,0,lowryky01
314,Jordan Loyd,PG,25,TOR,12,55,.444,16.1,,.556,.278,.056,.111,.111,.444,,.400,.400,1.000,.000,.500,.500,,.500,.250,,.000,0,,.000,,,0,0,loydjo01
315,Kalin Lucas,PG,29,DET,1,6,.000,28.0,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,lucaska01
316,Timothé Luwawu-Cabarrot,SF,23,TOT,50,669,.376,15.8,,.468,.312,.050,.046,.060,.532,,.451,.574,.000,.200,.385,.310,,.674,1.000,,.037,5,,.397,.370,,1,0,luwawti01
316,Timothé Luwawu-Cabarrot,SF,23,OKC,21,123,.302,14.6,,.488,.395,.023,.047,.023,.512,,.381,.471,.000,.000,.000,.227,,.750,1.000,,.023,0,,.500,.364,,0,0,luwawti01
