,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
224,Dwight Howard,C,29,HOU,41,1223,.593,2.7,,.995,.624,.364,.002,.005,.005,,.594,.723,.377,.000,.500,.500,,.612,1.000,,.265,104,,.000,,,1,0,howardw01
225,Lester Hudson,SG,30,LAC,5,56,.429,15.1,,.571,.214,.143,.071,.143,.429,,.375,.667,.500,.000,.000,.500,,.333,.667,,.000,0,,.500,.333,,0,0,hudsole01
226,Robbie Hummel,SF,25,MIN,45,742,.459,16.0,,.703,.174,.076,.041,.413,.297,,.521,.900,.154,.429,.437,.314,,.794,1.000,,.012,2,,.471,.333,,0,0,hummero01
227,Kris Humphries,PF,29,WAS,64,1345,.473,10.4,,.984,.325,.110,.164,.386,.016,,.481,.614,.265,.479,.430,.000,,.791,,,.096,43,,.714,.000,,0,0,humphkr01
228,Serge Ibaka,PF,25,OKC,64,2116,.476,13.9,,.739,.202,.127,.118,.291,.261,,.511,.679,.430,.505,.432,.376,,.741,.987,,.064,46,,.180,.405,,0,0,ibakase01
229,Andre Iguodala,SF,31,GSW,77,2069,.466,14.8,,.573,.290,.071,.079,.133,.427,,.553,.750,.286,.359,.379,.349,,.643,.905,,.141,64,,.377,.325,,6,0,iguodan01
230,Ersan İlyasova,PF,27,MIL,58,1319,.472,13.4,,.659,.345,.066,.054,.194,.341,,.515,.594,.270,.400,.491,.389,,.714,.973,,.007,3,,.126,.500,,0,0,ilyaser01
231,Joe Ingles,SF,27,UTA,79,1673,.415,18.4,,.429,.119,.093,.051,.167,.571,,.493,.738,.273,.556,.424,.356,,.293,.931,,.014,5,,.317,.453,,1,0,inglejo01
232,Kyrie Irving,PG,22,CLE,75,2730,.468,12.9,,.694,.273,.148,.137,.136,.306,,.491,.611,.344,.420,.482,.415,,.219,.618,,.003,4,,.206,.474,,2,1,irvinky01
233,Jarrett Jack,PG,31,BRK,80,2241,.439,13.7,,.821,.131,.214,.204,.272,.179,,.477,.607,.503,.395,.455,.267,,.191,.872,,.001,1,,.295,.465,,7,0,jackja01
234,Reggie Jackson,PG,24,TOT,77,2268,.434,12.1,,.758,.271,.197,.119,.171,.242,,.477,.615,.418,.429,.359,.299,,.131,.486,,.024,22,,.091,.227,,3,0,jacksre01
234,Reggie Jackson,PG,24,OKC,50,1398,.432,13.0,,.726,.236,.186,.099,.205,.274,,.490,.596,.505,.491,.356,.278,,.146,.500,,.030,15,,.114,.222,,0,0,jacksre01
234,Reggie Jackson,PG,24,DET,27,870,.436,10.9,,.802,.319,.212,.148,.124,.198,,.460,.634,.315,.371,.365,.337,,.110,.464,,.017,7,,.048,.250,,3,0,jacksre01
235,Bernard James,C,29,DAL,16,158,.444,1.3,,1.000,.815,.185,.000,.000,.000,,.444,.545,.000,,,,,.833,,,.185,5,,,,,0,0,jamesbe01
236,LeBron James,SF,30,CLE,69,2493,.488,12.1,,.735,.334,.125,.116,.159,.265,,.536,.721,.413,.356,.377,.354,,.315,.467,,.072,88,,.115,.385,,1,0,jamesle01
237,Al Jefferson,C,30,CHO,65,1992,.481,7.7,,.995,.282,.363,.218,.132,.005,,.482,.639,.447,.391,.391,.400,,.597,.500,,.015,15,,.200,1.000,,0,0,jeffeal01
238,Cory Jefferson,PF,24,BRK,50,531,.449,9.5,,.910,.347,.216,.162,.186,.090,,.480,.586,.389,.519,.355,.133,,.534,1.000,,.174,21,,.333,.400,,1,0,jeffeco01
239,Richard Jefferson,SF,34,DAL,74,1244,.444,14.6,,.522,.253,.136,.040,.093,.478,,.462,.634,.295,.077,.400,.426,,.577,.924,,.080,21,,.413,.438,,0,0,jefferi01
240,John Jenkins,SG,23,ATL,24,297,.495,19.0,,.475,.121,.020,.040,.293,.525,,.596,.917,.000,.250,.552,.404,,.786,.905,,.000,0,,.308,.438,,0,0,jenkijo01
241,Brandon Jennings,PG,25,DET,41,1173,.401,14.1,,.611,.280,.118,.087,.127,.389,,.428,.520,.313,.340,.391,.360,,.261,.461,,.006,3,,.147,.516,,1,0,jennibr01
242,Jonas Jerebko,PF,27,TOT,75,1230,.446,13.4,,.631,.296,.150,.034,.150,.369,,.481,.652,.281,.154,.421,.386,,.687,1.000,,.034,12,,.264,.486,,0,0,jerebjo01
242,Jonas Jerebko,PF,27,DET,46,703,.460,14.3,,.616,.273,.131,.025,.187,.384,,.516,.593,.500,.200,.459,.368,,.683,1.000,,.015,3,,.237,.389,,0,0,jerebjo01
242,Jonas Jerebko,PF,27,BOS,29,527,.431,12.4,,.646,.320,.171,.044,.110,.354,,.444,.707,.097,.125,.350,.406,,.692,1.000,,.055,9,,.297,.579,,0,0,jerebjo01
243,Grant Jerrett,PF,21,TOT,8,51,.269,17.5,,.423,.038,.231,.038,.115,.577,,.545,1.000,.667,1.000,.000,.067,,.500,1.000,,.000,0,,.267,.000,,0,0,jerregr01
243,Grant Jerrett,PF,21,OKC,5,25,.176,20.8,,.235,.059,.059,.000,.118,.765,,.500,1.000,1.000,,.000,.077,,.500,1.000,,.000,0,,.308,.000,,0,0,jerregr01
243,Grant Jerrett,PF,21,UTA,3,26,.444,11.3,,.778,.000,.556,.111,.111,.222,,.571,,.600,1.000,.000,.000,,.500,,,.000,0,,.000,,,0,0,jerregr01
244,Amir Johnson,PF,27,TOR,75,1979,.574,5.5,,.911,.489,.353,.025,.044,.089,,.590,.701,.464,.385,.478,.413,,.685,1.000,,.089,42,,.196,.333,,0,0,johnsam01
245,Chris Johnson,SF,24,TOT,29,526,.403,16.5,,.383,.247,.065,.032,.039,.617,,.576,.658,.400,.600,.333,.295,,.735,.929,,.013,2,,.526,.260,,0,0,johnsch04
245,Chris Johnson,SF,24,PHI,9,187,.317,18.4,,.350,.200,.050,.033,.067,.650,,.429,.417,.667,.500,.250,.256,,.667,.900,,.000,0,,.308,.333,,0,0,johnsch04
245,Chris Johnson,SF,24,UTA,12,211,.484,14.9,,.406,.266,.109,.031,.000,.594,,.692,.882,.286,.500,,.342,,.833,.923,,.031,2,,.789,.267,,0,0,johnsch04
245,Chris Johnson,SF,24,MIL,8,128,.400,16.3,,.400,.300,.000,.033,.067,.600,,.583,.556,,1.000,.500,.278,,.571,1.000,,.000,0,,.444,.125,,0,0,johnsch04
246,James Johnson,PF,27,TOR,70,1370,.589,6.3,,.874,.532,.238,.042,.062,.126,,.643,.763,.510,.235,.400,.216,,.458,1.000,,.126,50,,.471,.292,,0,0,johnsja01
247,Joe Johnson,SG,33,BRK,80,2791,.435,14.5,,.671,.098,.279,.136,.159,.329,,.472,.570,.524,.410,.374,.359,,.231,.893,,.001,1,,.285,.333,,2,0,johnsjo02
248,Nick Johnson,SG,22,HOU,28,262,.347,9.7,,.720,.427,.240,.027,.027,.280,,.389,.469,.333,.000,.000,.238,,.476,.800,,.067,4,,.333,.286,,0,0,johnsni01
249,Tyler Johnson,SG,22,MIA,32,603,.419,13.0,,.713,.293,.174,.066,.180,.287,,.437,.592,.310,.455,.300,.375,,.442,.944,,.084,10,,.250,.417,,1,0,johnsty01
250,Wesley Johnson,SF,27,LAL,76,2245,.414,16.8,,.625,.156,.052,.109,.308,.375,,.451,.704,.444,.387,.347,.351,,.651,.923,,.055,35,,.336,.368,,1,0,johnswe01
251,Dahntay Jones,SF,34,LAC,33,123,.286,12.3,,.810,.286,.095,.238,.190,.190,,.353,.833,.000,.000,.250,.000,,1.000,,,.000,0,,1.000,.000,,0,0,jonesda02
252,James Jones,SF,34,CLE,57,669,.368,23.0,,.129,.015,.015,.035,.065,.871,,.423,.667,.333,.143,.538,.360,,.818,.984,,.000,0,,.349,.311,,0,0,jonesja02
253,Perry Jones,SF,23,OKC,43,631,.397,13.1,,.674,.201,.293,.071,.109,.326,,.476,.676,.426,.538,.200,.233,,.644,.929,,.043,8,,.250,.133,,2,0,jonespe01
254,Terrence Jones,PF,23,HOU,33,889,.528,6.3,,.876,.508,.298,.037,.033,.124,,.553,.691,.416,.091,.200,.351,,.600,1.000,,.100,30,,.054,.000,,1,0,joneste01
255,DeAndre Jordan,C,26,LAC,82,2820,.710,0.9,,.993,.919,.071,.002,.000,.007,,.713,.739,.368,1.000,,.250,,.690,.000,,.532,252,,.000,,,0,0,jordade01
256,Jerome Jordan,C,28,BRK,44,383,.532,3.0,,1.000,.798,.074,.053,.074,.000,,.532,.587,.286,.400,.286,,,.680,,,.234,19,,,,,0,0,jordaje01
257,Cory Joseph,PG,23,SAS,79,1444,.504,9.4,,.893,.392,.185,.134,.182,.107,,.520,.602,.474,.436,.453,.364,,.403,.938,,.002,0,,.568,.360,,3,0,josepco01
258,Chris Kaman,C,32,POR,74,1398,.515,7.3,,1.000,.366,.268,.179,.188,.000,,.515,.667,.395,.459,.447,,,.629,,,.027,15,,,,,0,0,kamanch01
259,Sergey Karasev,SG,21,BRK,33,555,.403,13.8,,.597,.284,.149,.060,.104,.403,,.475,.553,.450,.375,.357,.296,,.737,1.000,,.000,0,,.426,.217,,1,0,karasse01
260,Ryan Kelly,PF,23,LAL,52,1233,.337,15.9,,.566,.146,.142,.152,.126,.434,,.337,.644,.205,.255,.231,.336,,.678,.978,,.029,9,,.216,.552,,1,0,kellyry01
261,Michael Kidd-Gilchrist,SF,21,CHO,55,1587,.465,7.6,,1.000,.477,.156,.071,.297,.000,,.465,.578,.280,.500,.371,,,.714,,,.056,26,,,,,0,0,kiddgmi01
262,Sean Kilpatrick,SG,25,MIN,4,72,.350,17.6,,.350,.250,.000,.050,.050,.650,,.429,.400,,.000,1.000,.308,,.333,1.000,,.050,1,,.154,.500,,0,0,kilpase01
263,Andrei Kirilenko,SF,33,BRK,7,36,.000,2.0,,1.000,.600,.400,.000,.000,.000,,.000,.000,.000,,,,,,,,.000,0,,,,,0,0,kirilan01
264,Alex Kirk,C,23,CLE,5,14,.250,9.8,,1.000,.500,.000,.000,.500,.000,,.250,.500,,,.000,,,.000,,,.000,0,,,,,0,0,kirkal01
265,Brandon Knight,PG-SG,23,TOT,63,2035,.422,14.6,,.639,.273,.073,.072,.221,.361,,.441,.579,.277,.313,.367,.389,,.296,.656,,.020,17,,.196,.413,,0,0,knighbr03
265,Brandon Knight,PG,23,MIL,52,1688,.435,14.1,,.659,.295,.067,.077,.220,.341,,.448,.582,.260,.298,.378,.409,,.295,.635,,.020,14,,.209,.377,,0,0,knighbr03
265,Brandon Knight,SG,23,PHO,11,347,.357,17.3,,.531,.154,.105,.049,.224,.469,,.395,.545,.333,.429,.313,.313,,.300,.762,,.021,3,,.149,.600,,0,0,knighbr03
266,Kyle Korver,SG,33,ATL,75,2418,.487,21.7,,.252,.047,.022,.035,.148,.748,,.470,.679,.231,.429,.449,.492,,.915,.964,,.005,3,,.247,.541,,0,0,korveky01
267,Kosta Koufos,C,25,MEM,81,1348,.508,4.9,,1.000,.447,.394,.101,.059,.000,,.508,.619,.454,.333,.333,,,.753,,,.059,18,,,,,0,0,koufoko01
268,Ognjen Kuzmić,C,24,GSW,16,72,.667,7.3,,1.000,.500,.000,.333,.167,.000,,.667,.667,,.500,1.000,,,.875,,,.083,1,,,,,0,0,kuzmiog01
269,Jeremy Lamb,SG,22,OKC,47,633,.416,16.0,,.556,.160,.148,.108,.140,.444,,.475,.750,.459,.259,.343,.342,,.394,.763,,.020,5,,.135,.267,,2,0,lambje01
270,Carl Landry,PF,31,SAC,70,1192,.515,8.8,,1.000,.352,.203,.125,.320,.000,,.515,.700,.320,.565,.415,,,.716,,,.068,24,,,,,0,0,landrca01
271,Shane Larkin,PG,22,NYK,76,1865,.433,12.9,,.731,.282,.148,.086,.215,.269,,.481,.607,.344,.432,.430,.302,,.474,.800,,.000,0,,.086,.200,,0,0,larkish01
272,Joffrey Lauvergne,C,23,DEN,24,268,.404,7.9,,.820,.506,.180,.056,.079,.180,,.452,.667,.125,.000,.143,.188,,.636,1.000,,.112,9,,.438,.000,,1,0,lauvejo01
273,Zach LaVine,PG,19,MIN,77,1902,.422,13.6,,.753,.278,.117,.066,.292,.247,,.449,.633,.316,.333,.354,.341,,.349,.789,,.062,39,,.144,.375,,3,0,lavinza01
274,Ty Lawson,PG,27,DEN,75,2665,.436,13.3,,.779,.251,.120,.164,.244,.221,,.463,.642,.351,.447,.345,.341,,.147,.614,,.001,0,,.093,.421,,6,0,lawsoty01
275,Ricky Ledo,SG,22,TOT,17,244,.333,11.2,,.719,.313,.260,.010,.135,.281,,.319,.467,.160,.000,.308,.370,,.409,.800,,.010,0,,.000,,,0,0,ledori01
275,Ricky Ledo,SG,22,DAL,5,11,.000,14.2,,.500,.167,.333,.000,.000,.500,,.000,.000,.000,,,.000,,,,,.000,0,,.000,,,0,0,ledori01
275,Ricky Ledo,SG,22,NYK,12,233,.356,11.0,,.733,.322,.256,.011,.144,.267,,.333,.483,.174,.000,.308,.417,,.409,.800,,.011,0,,.000,,,0,0,ledori01
276,Courtney Lee,SG,29,MEM,77,2354,.448,15.7,,.652,.156,.103,.145,.249,.348,,.473,.650,.273,.452,.456,.402,,.601,.989,,.002,1,,.353,.392,,2,0,leeco01
277,David Lee,PF,31,GSW,49,904,.511,5.6,,.994,.482,.326,.080,.105,.006,,.514,.689,.314,.560,.303,.000,,.706,,,.077,23,,.000,,,1,0,leeda02
278,Malcolm Lee,SG,24,PHI,1,2,.000,5.0,,1.000,.000,1.000,.000,.000,.000,,.000,,.000,,,,,,,,.000,0,,,,,0,0,leema01
279,Alex Len,C,21,PHO,69,1518,.507,5.8,,.992,.544,.164,.167,.116,.008,,.509,.677,.293,.288,.341,.333,,.663,1.000,,.204,66,,.333,1.000,,0,0,lenal01
280,Kawhi Leonard,SF,23,SAS,64,2033,.479,12.7,,.766,.212,.180,.187,.187,.234,,.519,.724,.426,.481,.416,.349,,.450,.970,,.066,49,,.385,.459,,0,0,leonaka01
281,Meyers Leonard,C,22,POR,55,847,.510,15.3,,.543,.212,.147,.082,.102,.457,,.586,.731,.528,.450,.480,.420,,.795,.936,,.102,22,,.232,.577,,1,0,leoname01
282,Jon Leuer,PF,25,MEM,63,824,.443,10.8,,.894,.319,.143,.150,.282,.106,,.467,.701,.256,.439,.325,.241,,.781,1.000,,.062,15,,.345,.400,,0,0,leuerjo01
283,Damian Lillard,PG,24,POR,82,2925,.434,14.9,,.579,.285,.089,.058,.147,.421,,.500,.642,.264,.443,.390,.343,,.241,.510,,.024,30,,.119,.353,,2,0,lillada01
284,Jeremy Lin,PG,26,LAL,74,1907,.424,12.8,,.731,.280,.148,.119,.183,.269,,.444,.607,.330,.385,.325,.369,,.297,.585,,.000,0,,.091,.375,,1,0,linje01
285,Shaun Livingston,PG,29,GSW,78,1468,.500,8.3,,.995,.270,.237,.417,.071,.005,,.503,.701,.362,.461,.464,.000,,.460,,,.111,40,,.000,,,1,0,livinsh01
286,Brook Lopez,C,26,BRK,72,2100,.513,7.9,,.990,.314,.337,.151,.187,.010,,.517,.658,.459,.470,.422,.100,,.648,1.000,,.040,37,,.400,.000,,0,0,lopezbr01
287,Robin Lopez,C,26,POR,59,1638,.535,4.5,,.998,.542,.286,.098,.071,.002,,.537,.650,.408,.395,.387,.000,,.705,,,.094,38,,.000,,,0,0,lopezro01
288,Kevin Love,PF,26,CLE,75,2532,.434,14.3,,.588,.213,.181,.080,.114,.412,,.480,.611,.366,.408,.468,.367,,.691,.986,,.030,27,,.321,.365,,0,0,loveke01
289,Kyle Lowry,PG,28,TOR,70,2414,.412,15.1,,.625,.201,.138,.097,.188,.375,,.457,.629,.403,.317,.388,.338,,.262,.576,,.000,0,,.151,.339,,2,0,lowryky01
290,Kalin Lucas,PG,25,MEM,1,6,.000,14.0,,1.000,.000,.000,1.000,.000,.000,,.000,,,.000,,,,,,,.000,0,,,,,0,0,lucaska01
291,John Lucas III,PG,32,DET,21,272,.404,16.8,,.721,.077,.135,.163,.346,.279,,.440,.500,.286,.471,.472,.310,,.182,.778,,.000,0,,.138,.500,,0,0,lucasjo02
292,Shelvin Mack,PG,24,ATL,55,833,.401,15.4,,.565,.199,.137,.092,.137,.435,,.467,.569,.375,.444,.425,.315,,.442,.800,,.000,0,,.165,.476,,0,0,macksh01
293,Ian Mahinmi,C,28,IND,61,1146,.552,3.6,,1.000,.585,.302,.038,.075,.000,,.552,.694,.391,.375,.188,,,.607,,,.156,29,,,,,0,0,mahinia01
294,Devyn Marble,SG,22,ORL,16,208,.318,14.2,,.500,.273,.136,.045,.045,.500,,.455,.333,.667,.500,.500,.182,,.500,1.000,,.045,2,,.545,.083,,0,0,marblde01
295,Shawn Marion,SF,36,CLE,57,1101,.446,7.6,,.828,.404,.315,.094,.015,.172,,.484,.611,.393,.320,.000,.261,,.766,1.000,,.101,26,,.761,.286,,0,0,mariosh01
296,Kendall Marshall,PG,23,MIL,28,417,.455,15.2,,.545,.218,.129,.099,.099,.455,,.509,.682,.308,.500,.400,.391,,.357,.722,,.000,0,,.196,.111,,0,0,marshke01
297,Cartier Martin,SF,30,DET,23,198,.283,20.4,,.377,.094,.075,.019,.189,.623,,.450,.600,.250,.000,.500,.182,,.667,.833,,.000,0,,.303,.100,,1,0,martica01
298,Kenyon Martin,PF,37,MIL,11,104,.409,6.1,,1.000,.500,.227,.045,.227,.000,,.409,.455,.400,.000,.400,,,.889,,,.182,3,,,,,0,0,martike01
299,Kevin Martin,SG,31,MIN,39,1302,.427,15.9,,.694,.101,.117,.179,.296,.306,,.442,.651,.356,.455,.405,.393,,.547,.853,,.013,8,,.194,.568,,0,0,martike02
300,Wesley Matthews,SG,28,POR,60,2024,.448,17.6,,.408,.146,.105,.070,.086,.592,,.534,.600,.570,.453,.446,.389,,.451,.873,,.013,10,,.290,.403,,0,0,matthwe02
301,Jason Maxiell,PF,31,CHO,61,878,.422,7.1,,1.000,.349,.302,.229,.120,.000,,.422,.552,.431,.273,.304,,,.753,,,.078,11,,,,,0,0,maxieja01
302,O.J. Mayo,SG,27,MIL,71,1697,.422,15.2,,.605,.197,.111,.110,.187,.395,,.465,.630,.410,.403,.359,.357,,.624,.919,,.013,9,,.430,.437,,1,0,mayooj01
303,Luc Mbah a Moute,PF,28,PHI,67,1916,.395,13.8,,.682,.305,.086,.038,.253,.318,,.435,.562,.236,.292,.373,.307,,.630,.968,,.027,15,,.163,.333,,1,0,mbahalu01
304,James Michael McAdoo,PF,22,GSW,15,137,.545,2.2,,1.000,.705,.250,.023,.023,.000,,.545,.710,.091,1.000,.000,,,.833,,,.295,11,,,,,0,0,mcadoja01
305,Ray McCallum,PG,23,SAC,68,1436,.438,11.5,,.764,.313,.177,.106,.168,.236,,.479,.633,.373,.440,.329,.306,,.355,.794,,.030,11,,.441,.245,,1,0,mccalra01
306,CJ McCollum,SG,23,POR,62,973,.436,14.8,,.619,.214,.118,.115,.173,.381,,.460,.551,.465,.429,.365,.396,,.288,.855,,.016,5,,.338,.404,,0,0,mccolcj01
307,K.J. McDaniels,SG,21,TOT,62,1352,.396,11.7,,.654,.376,.131,.065,.083,.346,,.454,.577,.316,.214,.306,.287,,.519,.977,,.113,42,,.193,.310,,0,0,mcdankj01
307,K.J. McDaniels,SG,21,PHI,52,1319,.399,11.7,,.649,.377,.134,.062,.076,.351,,.456,.570,.321,.192,.344,.293,,.524,.977,,.115,41,,.197,.310,,0,0,mcdankj01
307,K.J. McDaniels,SG,21,HOU,10,33,.333,12.0,,.800,.333,.067,.133,.267,.200,,.417,.800,.000,.500,.000,.000,,.400,,,.067,1,,.000,,,0,0,mcdankj01
308,Doug McDermott,SF,23,CHI,36,321,.402,12.8,,.617,.402,.075,.028,.112,.383,,.455,.558,.125,.000,.417,.317,,.767,.923,,.028,2,,.171,.286,,0,0,mcderdo01
309,Mitch McGary,PF,22,OKC,32,485,.533,5.1,,.988,.558,.206,.152,.073,.012,,.540,.685,.353,.400,.250,.000,,.739,,,.097,14,,.500,.000,,0,0,mcgarmi01
310,JaVale McGee,C,27,TOT,23,256,.532,4.1,,1.000,.557,.266,.127,.051,.000,,.532,.727,.429,.100,.000,,,.810,,,.266,18,,,,,0,0,mcgeeja01
310,JaVale McGee,C,27,DEN,17,195,.557,3.1,,1.000,.590,.311,.082,.016,.000,,.557,.694,.421,.200,.000,,,.824,,,.262,13,,,,,0,0,mcgeeja01
310,JaVale McGee,C,27,PHI,6,61,.444,7.6,,1.000,.444,.111,.278,.167,.000,,.444,.875,.500,.000,.000,,,.750,,,.278,5,,,,,0,0,mcgeeja01
311,Ben McLemore,SG,21,SAC,82,2670,.437,15.7,,.529,.217,.123,.048,.142,.471,,.507,.711,.294,.425,.407,.358,,.628,.914,,.079,60,,.366,.413,,5,0,mclembe01
312,Jerel McNeal,PG,27,PHO,6,36,.273,12.0,,.818,.182,.364,.091,.182,.182,,.222,.000,.250,1.000,.000,.500,,.500,1.000,,.000,0,,.000,,,0,0,mcneaje01
313,Josh McRoberts,PF,27,MIA,17,296,.528,11.3,,.642,.415,.132,.038,.057,.358,,.588,.682,.571,.500,.000,.421,,.600,.875,,.151,8,,.000,,,0,0,mcrobjo01
314,Jodie Meeks,SG,27,DET,60,1462,.416,15.3,,.603,.189,.137,.101,.176,.397,,.460,.614,.342,.481,.372,.349,,.845,.932,,.007,4,,.217,.348,,0,0,meeksjo01
315,Gal Mekel,PG,26,NOP,4,43,.150,10.9,,.850,.200,.300,.150,.200,.150,,.176,.500,.167,.000,.000,.000,,.333,,,.000,0,,.333,.000,,0,0,mekelga01
316,Khris Middleton,SF,23,MIL,79,2378,.467,14.8,,.692,.176,.112,.159,.245,.308,,.494,.621,.474,.449,.441,.407,,.596,.982,,.018,16,,.399,.523,,0,0,middlkh01
317,C.J. Miles,SG,27,IND,70,1841,.398,18.3,,.461,.141,.067,.086,.167,.539,,.459,.650,.309,.394,.391,.345,,.634,.909,,.045,32,,.251,.366,,5,0,milescj01
318,Andre Miller,PG,38,TOT,81,1253,.500,8.8,,.883,.362,.266,.162,.093,.117,,.539,.629,.468,.404,.630,.206,,.290,.714,,.000,0,,.147,.200,,2,0,millean02
318,Andre Miller,PG,38,WAS,51,631,.542,6.6,,.944,.479,.246,.141,.077,.056,,.567,.632,.457,.500,.636,.125,,.276,1.000,,.000,0,,.000,,,1,0,millean02
318,Andre Miller,PG,38,SAC,30,622,.459,10.8,,.824,.250,.284,.182,.108,.176,,.508,.622,.476,.333,.625,.231,,.306,.667,,.000,0,,.192,.200,,1,0,millean02
319,Darius Miller,SF,24,NOP,5,43,.143,14.9,,.857,.000,.286,.286,.286,.143,,.167,,.500,.000,.000,.000,,.000,,,.000,0,,.000,,,0,0,milleda01
320,Mike Miller,SF,34,CLE,52,701,.325,23.3,,.140,.018,.018,.044,.061,.860,,.313,1.000,.500,.000,.286,.327,,.200,1.000,,.000,0,,.347,.353,,0,0,millemi01
321,Quincy Miller,PF,22,TOT,10,119,.237,15.9,,.526,.184,.184,.000,.158,.474,,.300,.286,.286,,.333,.167,,.333,1.000,,.000,0,,.167,.333,,0,0,millequ01
321,Quincy Miller,PF,22,SAC,6,61,.222,14.1,,.611,.222,.222,.000,.167,.389,,.273,.500,.250,,.000,.143,,.333,1.000,,.000,0,,.429,.333,,0,0,millequ01
321,Quincy Miller,PF,22,DET,4,58,.250,17.7,,.450,.150,.150,.000,.150,.550,,.333,.000,.333,,.667,.182,,.333,1.000,,.000,0,,.000,,,0,0,millequ01
322,Patty Mills,PG,26,SAS,51,801,.381,18.6,,.458,.122,.063,.057,.217,.542,,.429,.561,.286,.263,.438,.341,,.515,.855,,.000,0,,.253,.370,,1,0,millspa02
323,Elijah Millsap,SG,27,UTA,47,924,.340,13.1,,.622,.315,.160,.067,.080,.378,,.358,.467,.289,.188,.211,.311,,.340,.964,,.025,5,,.333,.367,,2,0,millsel01
324,Paul Millsap,PF,29,ATL,73,2390,.476,9.8,,.768,.377,.214,.086,.090,.232,,.513,.638,.427,.275,.417,.356,,.590,.948,,.057,44,,.241,.442,,0,0,millspa01
325,Nikola Mirotić,PF,23,CHI,82,1654,.405,15.6,,.498,.264,.077,.063,.095,.502,,.495,.648,.188,.333,.424,.316,,.545,.909,,.027,15,,.291,.330,,1,0,mirotni01
326,Nazr Mohammed,C,37,CHI,23,128,.433,7.3,,1.000,.400,.167,.200,.200,.000,,.433,.667,.400,.167,.167,,,.615,,,.033,1,,,,,0,0,mohamna01
327,Greg Monroe,PF,24,DET,69,2137,.496,3.5,,1.000,.531,.393,.033,.043,.000,,.496,.614,.367,.321,.351,,,.499,,,.027,22,,,,,0,0,monrogr01
328,E'Twaun Moore,SG,25,CHI,56,504,.446,12.7,,.727,.201,.230,.173,.122,.273,,.485,.607,.531,.417,.294,.342,,.490,.846,,.007,1,,.421,.375,,0,0,mooreet01
329,Eric Moreland,PF,23,SAC,3,2,1.000,5.0,,1.000,.000,1.000,.000,.000,.000,,1.000,,1.000,,,,,.000,,,.000,0,,,,,0,0,moreler01
330,Darius Morris,PG,24,BRK,38,299,.340,12.7,,.689,.311,.123,.132,.123,.311,,.397,.545,.385,.214,.231,.212,,.241,.857,,.009,1,,.333,.091,,0,0,morrida01
331,Marcus Morris,PF,25,PHO,81,2045,.434,16.2,,.590,.155,.096,.155,.185,.410,,.487,.593,.384,.483,.454,.358,,.443,.902,,.014,10,,.329,.408,,7,1,morrima03
332,Markieff Morris,PF,25,PHO,82,2581,.465,12.0,,.837,.229,.163,.246,.199,.163,,.494,.611,.436,.502,.397,.318,,.523,.982,,.053,48,,.145,.269,,2,0,morrima02
333,Anthony Morrow,SG,29,OKC,74,1806,.463,17.6,,.472,.088,.104,.146,.132,.528,,.497,.630,.500,.433,.481,.434,,.590,.972,,.000,0,,.357,.500,,0,0,morroan01
334,Donatas Motiejūnas,PF,24,HOU,71,2037,.504,8.4,,.810,.280,.466,.051,.013,.190,,.536,.643,.500,.361,.222,.368,,.595,.980,,.026,17,,.436,.362,,1,0,motiedo01
335,Timofey Mozgov,C,28,TOT,81,2045,.555,4.5,,.989,.597,.212,.065,.115,.011,,.557,.692,.333,.270,.431,.333,,.756,1.000,,.253,128,,.833,.400,,0,0,mozgoti01
335,Timofey Mozgov,C,28,DEN,35,897,.504,5.7,,.974,.543,.185,.099,.147,.026,,.509,.635,.395,.174,.412,.333,,.704,1.000,,.194,37,,.833,.400,,0,0,mozgoti01
335,Timofey Mozgov,C,28,CLE,46,1148,.590,3.7,,1.000,.635,.231,.042,.093,.000,,.590,.726,.299,.429,.452,,,.787,,,.293,91,,,,,0,0,mozgoti01
336,Shabazz Muhammad,SG,22,MIN,38,866,.489,8.6,,.872,.365,.267,.131,.108,.128,,.503,.676,.443,.288,.326,.392,,.638,.950,,.108,38,,.431,.409,,0,0,muhamsh01
337,Toure' Murry,SG-PG,25,TOT,5,18,.400,9.2,,1.000,.400,.200,.000,.400,.000,,.400,1.000,.000,,.000,,,.500,,,.200,1,,,,,0,0,murryto01
337,Toure' Murry,PG,25,UTA,1,1,.000,20.0,,1.000,.000,.000,.000,1.000,.000,,.000,,,,.000,,,,,,.000,0,,,,,0,0,murryto01
337,Toure' Murry,SG,25,WAS,4,17,.500,6.5,,1.000,.500,.250,.000,.250,.000,,.500,1.000,.000,,.000,,,.500,,,.250,1,,,,,0,0,murryto01
338,Mike Muscala,PF,23,ATL,40,502,.550,10.1,,.854,.364,.139,.126,.225,.146,,.574,.673,.429,.632,.471,.409,,.730,1.000,,.106,13,,.409,.444,,0,0,muscami01
339,Shabazz Napier,PG,23,MIA,51,1012,.382,18.1,,.482,.154,.061,.053,.215,.518,,.400,.457,.143,.500,.408,.364,,.182,.791,,.000,0,,.254,.367,,1,0,napiesh01
