,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
316,Caleb Martin,SF,25,CHO,53,818,.375,16.0,,.512,.285,.094,.012,.121,.488,,.496,.575,.375,.333,.419,.248,,.600,.871,,.039,7,,.248,.258,,1,0,martica02
317,Cody Martin,SF,25,CHO,52,849,.441,11.2,,.691,.436,.117,.074,.064,.309,,.515,.561,.636,.214,.333,.276,,.597,.875,,.085,15,,.586,.265,,1,0,martico01
318,Jeremiah Martin,PG,24,CLE,9,75,.273,13.1,,.636,.273,.242,.030,.091,.364,,.286,.444,.000,.000,.667,.250,,.333,.667,,.000,0,,.250,.333,,0,0,martije02
319,Kelan Martin,SF,25,IND,35,322,.449,14.8,,.565,.283,.138,.065,.080,.435,,.487,.564,.368,.111,.727,.400,,.526,.917,,.029,3,,.233,.500,,0,0,martike03
320,KJ Martin,SF,20,HOU,45,1068,.509,9.7,,.698,.469,.214,.013,.003,.302,,.572,.711,.294,.250,.000,.365,,.701,1.000,,.226,63,,.292,.286,,1,0,martike04
321,Frank Mason III,PG,26,ORL,4,79,.375,8.1,,.792,.500,.250,.000,.042,.208,,.368,.417,.333,,.000,.400,,.286,1.000,,.000,0,,.200,1.000,,0,0,masonfr01
322,Garrison Mathews,SG,24,WAS,64,1038,.409,23.4,,.165,.042,.055,.021,.046,.835,,.538,.900,.308,.400,.545,.384,,.619,.934,,.004,1,,.323,.484,,1,0,mathega01
323,Dakota Mathias,SG,25,PHI,8,123,.396,21.0,,.458,.042,.042,.104,.271,.542,,.500,.500,.500,.600,.462,.308,,.545,.875,,.000,0,,.269,.429,,0,0,mathida01
324,Wesley Matthews,SG,34,LAL,58,1130,.353,21.2,,.218,.099,.056,.028,.036,.782,,.418,.680,.214,.286,.111,.335,,.609,.970,,.000,0,,.289,.263,,0,0,matthwe02
325,Tyrese Maxey,SG,20,PHI,61,935,.462,12.3,,.760,.268,.233,.128,.131,.240,,.512,.591,.460,.582,.375,.301,,.383,.806,,.019,8,,.126,.154,,0,0,maxeyty01
326,Skylar Mays,SG,23,ATL,33,269,.449,13.3,,.592,.408,.061,.051,.071,.408,,.517,.550,.500,.400,.429,.350,,.400,.929,,.051,4,,.250,.500,,0,0,mayssk01
327,Patrick McCaw,SF,25,TOR,5,33,1.000,1.3,,1.000,1.000,.000,.000,.000,.000,,1.000,1.000,,,,,,.000,,,.000,0,,,,,0,0,mccawpa01
328,CJ McCollum,SG,29,POR,47,1600,.458,17.5,,.525,.106,.152,.140,.127,.475,,.509,.596,.455,.500,.509,.402,,.301,.615,,.003,2,,.143,.450,,0,0,mccolcj01
329,T.J. McConnell,PG,28,IND,69,1796,.559,8.4,,.902,.331,.341,.188,.043,.098,,.586,.654,.545,.554,.524,.313,,.363,.800,,.000,0,,.396,.421,,1,0,mccontj01
330,Jaden McDaniels,PF,20,MIN,63,1511,.447,16.0,,.460,.229,.139,.049,.044,.540,,.544,.690,.412,.500,.250,.364,,.707,.972,,.114,32,,.338,.403,,1,0,mcdanja02
331,Jalen McDaniels,SF,23,CHO,47,904,.468,11.6,,.630,.338,.239,.042,.011,.370,,.547,.688,.382,.333,.667,.333,,.633,1.000,,.099,24,,.514,.333,,1,0,mcdanja01
332,Doug McDermott,PF,29,IND,66,1619,.532,12.8,,.570,.397,.141,.018,.014,.430,,.641,.716,.500,.417,.222,.388,,.774,1.000,,.041,26,,.231,.424,,0,0,mcderdo01
333,Sean McDermott,SF,24,MEM,18,158,.394,17.8,,.333,.242,.030,.061,.000,.667,,.727,.750,1.000,.500,,.227,,.250,1.000,,.121,4,,.364,.250,,0,0,mcderse01
334,JaVale McGee,C,33,TOT,46,678,.511,6.6,,.915,.433,.379,.085,.018,.085,,.539,.689,.430,.292,.400,.208,,.590,1.000,,.167,44,,.167,.250,,0,0,mcgeeja01
334,JaVale McGee,C,33,CLE,33,503,.521,6.7,,.907,.423,.391,.074,.019,.093,,.549,.670,.464,.313,.500,.250,,.579,1.000,,.163,33,,.200,.250,,0,0,mcgeeja01
334,JaVale McGee,C,33,DEN,13,175,.478,6.2,,.940,.463,.343,.119,.015,.060,,.508,.742,.304,.250,.000,.000,,.625,,,.179,11,,.000,,,0,0,mcgeeja01
335,Rodney McGruder,SG,29,DET,16,194,.529,12.1,,.657,.257,.286,.086,.029,.343,,.565,.722,.550,.167,.500,.458,,.462,1.000,,.000,0,,.542,.385,,0,0,mcgruro01
336,Alfonzo McKinnie,SF,28,LAL,39,258,.516,13.5,,.581,.323,.151,.043,.065,.419,,.593,.700,.429,.500,.500,.410,,.594,.938,,.097,8,,.333,.462,,0,0,mckinal01
337,Jordan McLaughlin,PG,24,MIN,51,938,.413,12.2,,.620,.351,.223,.037,.008,.380,,.447,.518,.333,.556,.000,.359,,.373,.909,,.025,4,,.250,.304,,0,0,mclaujo01
338,Ben McLemore,SG,27,TOT,53,905,.370,21.6,,.233,.099,.041,.022,.071,.767,,.447,.639,.333,.250,.308,.346,,.816,.959,,.014,4,,.236,.500,,2,0,mclembe01
338,Ben McLemore,SG,27,HOU,32,537,.357,20.8,,.259,.129,.040,.031,.058,.741,,.431,.621,.333,.143,.231,.331,,.760,.945,,.013,2,,.235,.487,,1,0,mclembe01
338,Ben McLemore,SG,27,LAL,21,368,.390,23.0,,.191,.050,.043,.007,.092,.809,,.481,.714,.333,1.000,.385,.368,,.923,.976,,.014,2,,.237,.519,,1,0,mclembe01
339,Nicolò Melli,PF,30,TOT,45,566,.326,18.3,,.397,.149,.099,.078,.071,.603,,.411,.476,.214,.545,.400,.271,,.478,1.000,,.043,5,,.224,.263,,0,0,mellini01
339,Nicolò Melli,PF,30,NOP,22,241,.254,19.0,,.373,.153,.102,.051,.068,.627,,.364,.333,.167,.667,.500,.189,,.500,1.000,,.000,0,,.162,.167,,0,0,mellini01
339,Nicolò Melli,PF,30,DAL,23,325,.378,17.9,,.415,.146,.098,.098,.073,.585,,.441,.583,.250,.500,.333,.333,,.467,1.000,,.073,5,,.271,.308,,0,0,mellini01
340,De'Anthony Melton,PG,22,MEM,52,1045,.438,16.9,,.463,.163,.155,.104,.041,.537,,.467,.609,.295,.561,.313,.412,,.412,.793,,.033,12,,.213,.467,,0,0,meltode01
341,Sam Merrill,SG,24,MIL,30,233,.444,19.8,,.347,.139,.083,.056,.069,.653,,.440,.500,.000,.750,.600,.447,,.545,.810,,.028,2,,.085,.750,,0,0,merrisa01
342,Chimezie Metu,C,23,SAC,36,488,.508,11.0,,.793,.318,.212,.151,.112,.207,,.549,.789,.368,.333,.500,.351,,.731,.923,,.190,29,,.081,.667,,0,0,metuch01
343,Khris Middleton,SF,29,MIL,68,2269,.476,15.7,,.660,.150,.146,.196,.168,.340,,.508,.652,.490,.464,.444,.414,,.333,.649,,.014,11,,.156,.439,,0,0,middlkh01
344,Darius Miller,SF,30,OKC,18,197,.458,25.0,,.125,.000,.021,.042,.063,.875,,.833,,.000,1.000,1.000,.405,,.600,.765,,.000,0,,.167,.429,,1,0,milleda01
345,Patty Mills,PG,32,SAS,68,1685,.412,20.7,,.298,.111,.057,.028,.101,.702,,.500,.574,.457,.353,.484,.375,,.549,.783,,.000,0,,.147,.460,,0,0,millspa02
346,Paul Millsap,PF,35,DEN,56,1162,.476,12.5,,.643,.244,.309,.080,.010,.357,,.550,.694,.500,.375,.000,.343,,.613,.980,,.040,13,,.196,.464,,0,0,millspa01
347,Shake Milton,SG,24,PHI,63,1461,.450,13.9,,.696,.193,.214,.181,.106,.304,,.494,.620,.420,.479,.437,.350,,.362,.803,,.000,0,,.182,.432,,0,0,miltosh01
348,Donovan Mitchell,PG,24,UTA,53,1771,.438,16.0,,.577,.157,.219,.093,.108,.423,,.476,.608,.418,.451,.424,.386,,.150,.500,,.022,14,,.104,.375,,4,0,mitchdo01
349,Adam Mokoka,SG,22,CHI,14,56,.368,13.7,,.474,.421,.053,.000,.000,.526,,.667,.750,.000,,,.100,,.333,1.000,,.000,0,,.300,.333,,0,0,mokokad01
350,Malik Monk,SG,22,CHO,42,878,.434,16.8,,.469,.228,.125,.065,.050,.531,,.471,.582,.400,.231,.450,.401,,.432,.800,,.023,8,,.156,.576,,0,0,monkma01
351,E'Twaun Moore,SG,31,PHO,27,389,.455,13.0,,.711,.174,.314,.132,.091,.289,,.512,.381,.474,.750,.545,.314,,.432,.909,,.008,1,,.200,.429,,0,0,mooreet01
352,Ja Morant,PG,21,MEM,63,2053,.449,10.7,,.748,.335,.261,.132,.020,.252,,.499,.632,.372,.437,.316,.303,,.294,.603,,.060,46,,.104,.240,,1,0,moranja01
353,Juwan Morgan,PF,23,UTA,29,147,.467,12.3,,.567,.433,.100,.033,.000,.433,,.588,.692,.333,.000,,.308,,.700,1.000,,.067,2,,.231,.333,,0,0,morgaju01
354,Marcus Morris,PF,31,LAC,57,1502,.473,18.4,,.493,.082,.098,.200,.113,.507,,.472,.604,.316,.504,.455,.473,,.456,.936,,.007,3,,.318,.564,,3,0,morrima03
355,Markieff Morris,PF,31,LAL,61,1200,.405,17.6,,.447,.132,.138,.119,.058,.553,,.521,.700,.500,.444,.318,.311,,.545,1.000,,.016,5,,.330,.333,,1,0,morrima02
356,Monte Morris,PG,25,DEN,47,1196,.481,14.0,,.654,.235,.186,.119,.114,.346,,.534,.769,.333,.543,.364,.381,,.400,.804,,.003,1,,.276,.270,,2,0,morrimo01
357,Mychal Mulder,PG,26,GSW,60,766,.449,21.0,,.192,.147,.034,.004,.008,.808,,.667,.795,.333,.000,.000,.397,,.912,1.000,,.057,14,,.322,.377,,0,0,muldemy01
358,Dejounte Murray,PG,24,SAS,67,2139,.453,12.6,,.796,.193,.205,.266,.131,.204,,.488,.649,.390,.452,.477,.317,,.275,.857,,.013,12,,.206,.293,,0,0,murrade01
359,Jamal Murray,PG,23,DEN,48,1704,.477,16.9,,.601,.124,.144,.145,.188,.399,,.523,.816,.465,.496,.396,.408,,.333,.581,,.027,19,,.136,.488,,1,0,murraja01
360,Mike Muscala,C,29,OKC,35,645,.446,19.9,,.311,.131,.075,.041,.064,.689,,.614,.714,.500,.818,.412,.370,,.765,.971,,.015,4,,.255,.426,,1,0,muscami01
361,Svi Mykhailiuk,SF,23,TOT,66,1324,.411,17.6,,.379,.209,.105,.040,.026,.621,,.536,.660,.302,.500,.538,.334,,.563,.886,,.030,14,,.223,.414,,1,0,mykhasv01
361,Svi Mykhailiuk,SF,23,DET,36,634,.377,20.6,,.233,.130,.072,.018,.013,.767,,.519,.655,.313,.250,.667,.333,,.630,.895,,.000,0,,.152,.308,,0,0,mykhasv01
361,Svi Mykhailiuk,SF,23,OKC,30,690,.438,15.3,,.495,.272,.131,.057,.035,.505,,.543,.662,.297,.563,.500,.336,,.539,.875,,.053,14,,.308,.477,,1,0,mykhasv01
362,Abdel Nader,SF,27,PHO,24,355,.491,11.7,,.629,.353,.224,.043,.009,.371,,.534,.683,.385,.200,.000,.419,,.718,1.000,,.052,6,,.349,.467,,0,0,naderab01
363,Larry Nance Jr.,PF,28,CLE,35,1091,.471,13.5,,.581,.313,.162,.059,.048,.419,,.551,.682,.432,.250,.462,.360,,.747,.951,,.169,42,,.281,.344,,0,0,nancela02
364,Aaron Nesmith,SF,21,BOS,46,669,.438,17.1,,.393,.169,.163,.051,.011,.607,,.543,.667,.448,.444,.500,.370,,.447,1.000,,.034,4,,.398,.372,,0,0,nesmiaa01
365,Raul Neto,PG,28,WAS,64,1403,.468,13.7,,.633,.172,.315,.105,.040,.367,,.512,.610,.489,.511,.278,.390,,.421,.938,,.000,0,,.274,.356,,2,0,netora01
366,Georges Niang,PF,27,UTA,72,1154,.437,19.8,,.279,.067,.128,.072,.012,.721,,.469,.593,.538,.276,.200,.425,,.698,.992,,.005,2,,.360,.419,,0,0,niangge01
367,Zeke Nnaji,PF,20,DEN,42,397,.481,16.3,,.433,.212,.135,.058,.029,.567,,.578,.864,.214,.500,.333,.407,,.769,.958,,.058,6,,.407,.458,,0,0,nnajize01
368,Nerlens Noel,C,26,NYK,64,1547,.614,3.7,,.987,.686,.202,.081,.018,.013,,.623,.706,.489,.278,.500,.000,,.737,,,.390,76,,.333,.000,,0,0,noelne01
369,Jaylen Nowell,SG,21,MIN,42,759,.424,15.9,,.552,.176,.179,.125,.072,.448,,.497,.559,.383,.619,.417,.333,,.446,.800,,.015,5,,.193,.448,,1,0,nowelja01
370,Frank Ntilikina,PG,22,NYK,33,322,.367,20.5,,.392,.038,.076,.152,.127,.608,,.194,.667,.167,.167,.100,.479,,.000,.957,,.000,0,,.354,.706,,1,0,ntilila01
371,Kendrick Nunn,PG,25,MIA,56,1650,.485,16.1,,.514,.229,.120,.087,.078,.486,,.583,.755,.405,.421,.529,.381,,.452,.852,,.021,12,,.188,.317,,1,0,nunnke01
372,James Nunnally,SF,30,NOP,9,48,.385,23.8,,.077,.000,.000,.000,.077,.923,,1.000,,,,1.000,.333,,1.000,1.000,,.000,0,,.500,.500,,0,0,nunnaja01
373,Jusuf Nurkić,C,26,POR,37,880,.514,5.7,,.910,.565,.270,.042,.033,.090,,.525,.596,.433,.500,.091,.400,,.711,.917,,.093,28,,.000,,,1,0,nurkiju01
374,David Nwaba,SF,28,HOU,30,679,.486,9.2,,.711,.482,.206,.023,.000,.289,,.574,.667,.422,.000,,.270,,.562,1.000,,.060,12,,.460,.207,,0,0,nwabada01
375,Jordan Nwora,SF,22,MIL,30,274,.459,16.8,,.541,.193,.133,.096,.119,.459,,.466,.577,.389,.308,.500,.452,,.441,.643,,.022,1,,.194,.417,,1,0,nworajo01
376,Royce O'Neale,SF,27,UTA,71,2241,.444,19.0,,.294,.193,.079,.010,.013,.706,,.586,.737,.323,.500,.000,.385,,.603,.981,,.051,18,,.306,.424,,0,0,onealro01
377,Semi Ojeleye,PF,26,BOS,56,950,.403,19.7,,.285,.100,.109,.054,.023,.715,,.492,.636,.542,.250,.200,.367,,.613,.983,,.027,6,,.462,.342,,0,0,ojelese01
378,Jahlil Okafor,C,25,DET,27,347,.618,5.9,,.912,.520,.304,.059,.029,.088,,.656,.717,.613,.333,.667,.222,,.475,1.000,,.118,11,,.111,.000,,0,0,okafoja01
379,Chuma Okeke,PF,22,ORL,45,1133,.417,16.9,,.565,.154,.157,.117,.136,.435,,.470,.680,.333,.447,.409,.348,,.407,.980,,.022,7,,.149,.381,,3,0,okekech01
380,Josh Okogie,SG,22,MIN,59,1197,.402,12.3,,.575,.409,.134,.012,.020,.425,,.500,.615,.235,.000,.200,.269,,.603,1.000,,.087,16,,.398,.279,,0,0,okogijo01
381,Onyeka Okongwu,C,20,ATL,50,601,.644,4.0,,.980,.597,.302,.060,.020,.020,,.658,.787,.511,.222,.333,.000,,.750,,,.215,32,,.333,.000,,0,0,okongon01
382,Isaac Okoro,SG,20,CLE,67,2173,.420,11.8,,.617,.377,.197,.023,.020,.383,,.501,.611,.364,.077,.273,.290,,.659,.871,,.063,32,,.383,.366,,0,0,okorois01
383,KZ Okpala,PF,21,MIA,37,447,.375,14.5,,.479,.302,.146,.010,.021,.521,,.522,.655,.357,.000,.000,.240,,.667,1.000,,.042,4,,.520,.269,,0,0,okpalkz01
384,Victor Oladipo,SG,28,TOT,33,1080,.408,15.1,,.585,.247,.156,.085,.097,.415,,.466,.655,.356,.306,.304,.326,,.357,.654,,.030,14,,.151,.306,,0,0,oladivi01
384,Victor Oladipo,SG,28,IND,9,300,.421,15.2,,.546,.316,.105,.046,.079,.454,,.470,.542,.500,.286,.250,.362,,.487,.720,,.026,4,,.087,.333,,0,0,oladivi01
384,Victor Oladipo,SG,28,HOU,20,669,.407,15.1,,.598,.220,.173,.100,.105,.402,,.465,.690,.318,.342,.350,.320,,.274,.592,,.026,7,,.157,.292,,0,0,oladivi01
384,Victor Oladipo,SG,28,MIA,4,111,.372,14.5,,.605,.233,.186,.093,.093,.395,,.462,.900,.375,.000,.000,.235,,.667,1.000,,.070,3,,.353,.333,,0,0,oladivi01
385,Cameron Oliver,SF,24,HOU,4,87,.576,12.6,,.606,.394,.121,.091,.000,.394,,.750,.769,.750,.667,,.308,,.867,1.000,,.152,5,,.000,,,0,0,oliveca01
386,Kelly Olynyk,C-PF,29,TOT,70,1997,.484,15.6,,.472,.286,.135,.030,.022,.528,,.641,.769,.479,.286,.467,.342,,.739,.937,,.032,20,,.158,.276,,0,0,olynyke01
386,Kelly Olynyk,C,29,MIA,43,1157,.431,18.1,,.354,.226,.082,.024,.021,.646,,.639,.729,.548,.222,.500,.317,,.871,.974,,.027,10,,.185,.200,,0,0,olynyke01
386,Kelly Olynyk,PF,29,HOU,27,840,.545,12.6,,.611,.355,.196,.037,.022,.389,,.643,.798,.444,.333,.429,.392,,.651,.878,,.037,10,,.104,.538,,0,0,olynyke01
387,Miye Oni,SG,23,UTA,54,519,.354,21.9,,.111,.061,.051,.000,.000,.889,,.455,.500,.400,,,.341,,.600,1.000,,.030,2,,.568,.380,,0,0,onimi01
388,Cedi Osman,SF,25,CLE,59,1510,.374,16.3,,.447,.234,.147,.051,.015,.553,,.458,.569,.314,.400,.333,.306,,.617,.859,,.012,7,,.191,.323,,0,0,osmande01
389,Daniel Oturu,C,21,LAC,30,161,.423,7.2,,.904,.462,.269,.096,.077,.096,,.447,.583,.214,.600,.250,.200,,.381,1.000,,.115,5,,.200,.000,,0,0,oturuda01
390,Kelly Oubre Jr.,SF,25,GSW,55,1687,.439,13.2,,.606,.267,.238,.062,.040,.394,,.519,.720,.355,.422,.310,.316,,.675,.944,,.133,84,,.354,.386,,0,0,oubreke01
391,Jabari Parker,PF,25,TOT,13,165,.545,11.0,,.800,.309,.218,.109,.164,.200,,.636,.941,.500,.333,.444,.182,,.643,1.000,,.182,10,,.182,.000,,0,0,parkeja01
391,Jabari Parker,PF,25,SAC,3,27,.571,13.2,,.857,.286,.143,.143,.286,.143,,.667,1.000,.000,.000,1.000,.000,,.750,,,.000,0,,.000,,,0,0,parkeja01
391,Jabari Parker,PF,25,BOS,10,138,.542,10.6,,.792,.313,.229,.104,.146,.208,,.632,.933,.545,.400,.286,.200,,.625,1.000,,.208,10,,.200,.000,,0,0,parkeja01
392,Eric Paschall,PF,24,GSW,40,695,.497,11.3,,.819,.265,.265,.104,.185,.181,,.533,.671,.443,.452,.509,.333,,.562,.944,,.081,22,,.204,.364,,0,0,pascher01
393,Anžejs Pasečņiks,C,25,WAS,1,6,.000,25.2,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,pasecan01
394,Patrick Patterson,PF,31,LAC,38,582,.436,18.6,,.321,.182,.079,.042,.018,.679,,.604,.700,.462,.571,.333,.357,,.656,.975,,.048,7,,.446,.340,,1,0,pattepa01
395,Justin Patton,C,23,HOU,13,247,.414,15.0,,.514,.243,.171,.043,.057,.486,,.556,.706,.333,.667,.500,.265,,.700,1.000,,.114,7,,.500,.176,,0,0,pattoju01
396,Chris Paul,PG,35,PHO,70,2199,.499,16.9,,.706,.058,.114,.327,.208,.294,,.543,.667,.550,.516,.546,.395,,.083,.412,,.000,0,,.097,.400,,4,0,paulch01
397,Cameron Payne,PG,26,PHO,60,1079,.484,15.1,,.580,.159,.253,.124,.043,.420,,.515,.667,.430,.490,.529,.440,,.280,.685,,.000,0,,.133,.455,,2,0,payneca01
398,Elfrid Payton,PG,26,NYK,63,1484,.432,8.4,,.842,.368,.339,.093,.042,.158,,.460,.576,.393,.293,.346,.286,,.270,.964,,.014,7,,.398,.308,,0,0,paytoel01
399,Gary Payton II,PG,28,GSW,10,40,.769,8.6,,.692,.615,.077,.000,.000,.308,,.889,.875,1.000,,,.500,,.750,1.000,,.231,2,,.750,.333,,0,0,paytoga02
400,Norvel Pelle,C,27,TOT,13,84,.533,1.6,,1.000,.733,.267,.000,.000,.000,,.533,.545,.500,,,,,.500,,,.400,4,,,,,0,0,pelleno01
400,Norvel Pelle,C,27,BRK,3,28,.429,1.2,,1.000,.857,.143,.000,.000,.000,,.429,.500,.000,,,,,.667,,,.429,2,,,,,0,0,pelleno01
400,Norvel Pelle,C,27,SAC,1,4,.000,1.4,,1.000,1.000,.000,.000,.000,.000,,.000,.000,,,,,,,,,1.000,0,,,,,0,0,pelleno01
400,Norvel Pelle,C,27,NYK,9,52,.714,2.1,,1.000,.571,.429,.000,.000,.000,,.714,.750,.667,,,,,.400,,,.286,2,,,,,0,0,pelleno01
401,Reggie Perry,PF,20,BRK,26,211,.410,8.9,,.731,.551,.141,.026,.013,.269,,.491,.628,.000,.500,.000,.190,,.643,1.000,,.090,7,,.190,.000,,0,0,perryre01
402,Theo Pinson,SG,25,NYK,17,34,.111,25.0,,.111,.000,.000,.111,.000,.889,,1.000,,,1.000,,.000,,.000,,,.000,0,,.000,,,0,0,pinsoth01
403,Mason Plumlee,C,30,DET,56,1499,.614,4.6,,.982,.575,.304,.052,.050,.018,,.626,.795,.422,.250,.316,.000,,.722,,,.281,99,,.571,.000,,0,0,plumlma01
404,Jakob Poeltl,C,25,SAS,69,1845,.616,3.7,,1.000,.581,.333,.074,.012,.000,,.616,.720,.490,.438,.200,,,.755,,,.100,40,,,,,0,0,poeltja01
405,Vincent Poirier,C,27,PHI,10,39,.250,8.6,,.917,.417,.083,.250,.167,.083,,.273,.400,.000,.333,.000,.000,,.000,,,.000,0,,.000,,,0,0,poirivi01
406,Aleksej Pokusevski,PF,19,OKC,45,1090,.341,17.5,,.493,.137,.147,.120,.088,.507,,.403,.554,.333,.408,.278,.280,,.432,.914,,.032,11,,.193,.325,,1,0,pokusal01
407,Jordan Poole,SG,21,GSW,51,988,.432,18.6,,.418,.148,.133,.082,.055,.582,,.545,.743,.460,.436,.385,.351,,.611,.897,,.023,11,,.109,.600,,1,1,poolejo01
408,Jontay Porter,PF,21,MEM,11,54,.533,18.5,,.467,.200,.067,.067,.133,.533,,.714,.667,1.000,1.000,.500,.375,,.600,1.000,,.067,1,,.000,,,0,0,portejo01
409,Kevin Porter Jr.,SG,20,HOU,26,835,.425,15.3,,.561,.210,.180,.095,.076,.439,,.515,.740,.364,.400,.393,.311,,.179,.400,,.052,18,,.137,.318,,0,0,porteke02
410,Michael Porter Jr.,SF,22,DEN,61,1912,.542,15.9,,.532,.226,.131,.073,.102,.468,,.628,.838,.486,.417,.494,.445,,.714,.918,,.095,75,,.230,.489,,2,0,portemi01
411,Otto Porter Jr.,SF-PF,27,TOT,28,606,.432,16.9,,.542,.137,.154,.110,.141,.458,,.480,.774,.314,.480,.375,.375,,.610,.974,,.004,1,,.288,.467,,1,0,porteot01
411,Otto Porter Jr.,SF,27,CHI,25,540,.441,17.1,,.530,.129,.153,.109,.139,.470,,.477,.769,.323,.500,.357,.400,,.588,1.000,,.005,1,,.316,.467,,1,0,porteot01
411,Otto Porter Jr.,PF,27,ORL,3,66,.360,15.8,,.640,.200,.160,.120,.160,.360,,.500,.800,.250,.333,.500,.111,,.750,.000,,.000,0,,.000,,,0,0,porteot01
412,Bobby Portis,C,25,MIL,66,1372,.523,12.4,,.737,.264,.194,.162,.117,.263,,.542,.671,.457,.495,.457,.471,,.536,1.000,,.062,27,,.382,.467,,0,0,portibo01
413,Kristaps Porziņģis,C,25,DAL,43,1327,.476,15.1,,.622,.223,.154,.157,.089,.378,,.536,.750,.457,.402,.377,.376,,.711,.969,,.101,59,,.062,.625,,3,0,porzikr01
414,Dwight Powell,C,29,DAL,58,966,.619,4.5,,.892,.737,.144,.010,.000,.108,,.665,.755,.250,.000,,.238,,.843,1.000,,.340,58,,.000,,,0,0,poweldw01
415,Norman Powell,SG-SF,27,TOT,69,2205,.477,14.3,,.547,.275,.181,.053,.038,.453,,.532,.647,.416,.367,.486,.411,,.547,.836,,.044,32,,.317,.530,,2,0,powelno01
415,Norman Powell,SG,27,TOR,42,1277,.498,14.6,,.525,.265,.184,.042,.034,.475,,.552,.647,.471,.292,.579,.439,,.555,.814,,.044,19,,.327,.534,,1,0,powelno01
415,Norman Powell,SF,27,POR,27,928,.443,13.7,,.582,.290,.176,.071,.045,.418,,.502,.647,.323,.440,.375,.361,,.534,.887,,.043,13,,.299,.523,,1,0,powelno01
416,Taurean Prince,PF,26,TOT,41,905,.401,15.9,,.526,.183,.180,.104,.058,.474,,.401,.550,.271,.382,.368,.400,,.536,.855,,.024,7,,.284,.523,,2,0,princta02
416,Taurean Prince,PF,26,BRK,12,218,.405,16.8,,.500,.162,.176,.081,.081,.500,,.459,.833,.231,.333,.333,.351,,.706,.846,,.027,2,,.270,.400,,1,0,princta02
416,Taurean Prince,PF,26,CLE,29,687,.399,15.6,,.534,.190,.182,.111,.051,.466,,.385,.479,.283,.393,.385,.415,,.481,.857,,.024,5,,.288,.559,,1,0,princta02
417,Payton Pritchard,SG,23,BOS,66,1268,.440,18.7,,.407,.146,.139,.065,.057,.593,,.482,.639,.379,.370,.458,.411,,.378,.843,,.000,0,,.153,.447,,1,0,pritcpa01
418,Immanuel Quickley,PG,21,NYK,64,1243,.395,18.4,,.478,.059,.209,.148,.062,.522,,.401,.618,.397,.360,.306,.389,,.198,.610,,.005,3,,.079,.375,,0,0,quickim01
419,Jahmi'us Ramsey,SG,19,SAC,13,94,.395,15.3,,.500,.289,.079,.105,.026,.500,,.526,.818,.000,.250,.000,.263,,.700,1.000,,.053,2,,.263,.400,,0,0,ramseja01
420,Chasson Randle,PG,27,ORL,41,837,.388,17.5,,.451,.203,.131,.051,.068,.549,,.449,.708,.258,.167,.250,.338,,.271,.682,,.000,0,,.138,.278,,2,0,randlch01
421,Julius Randle,PF,26,NYK,71,2667,.456,14.5,,.706,.162,.176,.201,.167,.294,,.474,.659,.408,.434,.414,.411,,.342,.794,,.022,25,,.219,.412,,1,0,randlju01
422,Cam Reddish,SF,21,ATL,26,750,.365,15.1,,.521,.243,.160,.068,.049,.479,,.460,.656,.262,.278,.385,.262,,.603,.939,,.053,11,,.270,.324,,2,0,reddica01
423,JJ Redick,SG,36,TOT,44,723,.397,22.3,,.333,.022,.007,.082,.221,.667,,.449,.667,.500,.409,.441,.371,,.775,.939,,.000,0,,.180,.375,,0,0,redicjj01
423,JJ Redick,SG,36,NOP,31,576,.407,22.3,,.346,.019,.005,.093,.229,.654,,.486,.750,.000,.450,.490,.364,,.806,.922,,.000,0,,.207,.379,,0,0,redicjj01
423,JJ Redick,SG,36,DAL,13,147,.358,22.5,,.283,.038,.019,.038,.189,.717,,.267,.500,1.000,.000,.200,.395,,.500,1.000,,.000,0,,.079,.333,,0,0,redicjj01
424,Paul Reed,PF,21,PHI,26,177,.538,6.2,,.923,.551,.244,.051,.077,.077,,.583,.721,.316,.500,.500,.000,,.667,,,.205,14,,.333,.000,,0,0,reedpa01
425,Naz Reid,C,21,MIN,70,1347,.523,10.0,,.701,.418,.263,.017,.002,.299,,.597,.704,.464,.100,.000,.351,,.626,1.000,,.084,43,,.224,.333,,1,0,reidna01
426,Cameron Reynolds,SF,25,TOT,5,40,.333,18.7,,.333,.111,.111,.111,.000,.667,,.500,.500,.500,.500,,.250,,1.000,.667,,.056,1,,.500,.167,,0,0,reynoca01
426,Cameron Reynolds,SF,25,SAS,3,6,.500,8.5,,1.000,.000,1.000,.000,.000,.000,,.500,,.500,,,,,1.000,,,.000,0,,,,,0,0,reynoca01
426,Cameron Reynolds,SF,25,HOU,2,34,.313,20.0,,.250,.125,.000,.125,.000,.750,,.500,.500,,.500,,.250,,1.000,.667,,.063,1,,.500,.167,,0,0,reynoca01
