,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
217,Justin Holiday,SG,34,DEN,43,629,.464,20.2,,.297,.123,.029,.022,.123,.703,,.610,.765,.500,.667,.471,.402,,.760,.974,,.072,9,,.505,.490,,0,0,holidju01
218,Richaun Holmes,C-PF,30,TOT,33,383,.576,3.7,,.990,.616,.323,.051,.000,.010,,.571,.705,.375,.200,,1.000,,.732,1.000,,.192,18,,1.000,1.000,,0,0,holmeri01
218,Richaun Holmes,C,30,DAL,23,237,.559,3.1,,1.000,.678,.305,.017,.000,.000,,.559,.675,.333,.000,,,,.606,,,.169,10,,,,,0,0,holmeri01
218,Richaun Holmes,PF,30,WAS,10,146,.600,4.6,,.975,.525,.350,.100,.000,.025,,.590,.762,.429,.250,,1.000,,.913,1.000,,.225,8,,1.000,1.000,,0,0,holmeri01
219,Chet Holmgren,C,21,OKC,66,1992,.536,12.9,,.634,.296,.205,.095,.037,.366,,.620,.757,.553,.459,.310,.391,,.636,.973,,.149,107,,.109,.323,,2,0,holmgch01
220,Jalen Hood-Schifino,SG,20,LAL,21,109,.222,16.1,,.667,.111,.222,.089,.244,.333,,.267,.600,.100,.250,.273,.133,,.625,1.000,,.022,1,,.067,.000,,0,0,hoodsja01
221,Al Horford,C,37,BOS,55,1476,.494,17.4,,.375,.183,.145,.023,.023,.625,,.636,.794,.500,.500,.375,.409,,.683,1.000,,.047,15,,.377,.407,,0,0,horfoal01
222,Talen Horton-Tucker,PG,23,UTA,43,841,.395,13.6,,.615,.196,.308,.082,.029,.385,,.435,.622,.414,.161,.182,.331,,.267,.792,,.034,10,,.214,.355,,2,0,hortota01
223,Danuel House Jr.,SF,30,PHI,34,509,.448,14.5,,.524,.343,.124,.019,.038,.476,,.582,.694,.308,1.000,.250,.300,,.719,.933,,.038,4,,.480,.375,,2,0,houseda01
224,Caleb Houstan,SF,21,ORL,50,701,.389,23.9,,.069,.023,.017,.017,.011,.931,,.583,.500,.667,1.000,.000,.374,,.571,.984,,.000,0,,.368,.400,,0,0,houstca01
225,Jett Howard,SF,20,ORL,13,49,.364,22.8,,.227,.045,.091,.045,.045,.773,,.600,.000,1.000,1.000,.000,.294,,1.000,.800,,.000,0,,.059,.000,,0,0,howarje01
226,Kevin Huerter,SG,25,SAC,62,1544,.445,18.2,,.391,.147,.151,.075,.018,.609,,.573,.732,.560,.381,.200,.363,,.808,.951,,.020,9,,.171,.431,,0,0,huertke01
227,Jay Huff,C,25,DEN,14,36,.583,18.6,,.333,.167,.167,.000,.000,.667,,1.000,1.000,1.000,,,.375,,1.000,1.000,,.000,0,,.000,,,0,0,huffja01
228,De'Andre Hunter,SF,26,ATL,42,1198,.476,15.8,,.558,.160,.171,.136,.091,.442,,.519,.689,.494,.444,.381,.422,,.657,.884,,.026,10,,.353,.417,,0,0,huntede01
229,Matthew Hurt,PF,23,MEM,8,113,.353,19.5,,.412,.088,.118,.029,.176,.588,,.500,.667,.500,.000,.500,.250,,.571,1.000,,.000,0,,.250,.400,,0,0,hurtma01
230,Bones Hyland,PG,23,LAC,28,411,.381,17.4,,.464,.144,.188,.099,.033,.536,,.429,.615,.353,.333,.333,.340,,.361,.576,,.006,1,,.134,.462,,0,0,hylanbo01
231,Joe Ingles,SF,36,ORL,53,916,.426,19.7,,.305,.084,.205,.011,.005,.695,,.431,.750,.308,.000,1.000,.424,,.440,.946,,.000,0,,.174,.391,,2,0,inglejo01
232,Brandon Ingram,SF,26,NOP,60,1991,.491,14.3,,.763,.152,.156,.276,.180,.237,,.531,.753,.453,.504,.451,.364,,.408,.771,,.035,34,,.127,.379,,2,0,ingrabr01
233,Kyrie Irving,SG,31,DAL,45,1539,.493,14.9,,.637,.152,.223,.174,.088,.363,,.536,.642,.541,.497,.416,.417,,.370,.707,,.003,2,,.176,.536,,0,0,irvinky01
234,Jonathan Isaac,PF,26,ORL,46,695,.500,11.8,,.626,.428,.099,.045,.054,.374,,.583,.705,.364,.200,.333,.361,,.642,.967,,.216,42,,.506,.452,,1,0,isaacjo01
235,Jaden Ivey,SG,21,DET,62,1775,.434,13.7,,.623,.232,.247,.116,.028,.377,,.498,.670,.401,.364,.476,.329,,.430,.872,,.017,12,,.245,.357,,5,0,iveyja01
236,Andre Jackson Jr.,SG,22,MIL,49,511,.528,13.6,,.551,.281,.146,.101,.022,.449,,.653,.800,.308,.667,1.000,.375,,.500,1.000,,.180,16,,.625,.360,,0,0,jacksan01
237,GG Jackson II,PF,19,MEM,33,722,.430,15.5,,.495,.263,.167,.028,.037,.505,,.500,.682,.333,.222,.167,.362,,.600,.915,,.090,26,,.221,.500,,0,0,jacksgg01
238,Isaiah Jackson,C,22,IND,48,648,.663,3.3,,.980,.673,.257,.035,.015,.020,,.677,.779,.423,.571,.667,.000,,.791,,,.351,63,,.500,.000,,0,0,jacksis01
239,Jaren Jackson Jr.,C,24,MEM,57,1824,.444,12.1,,.674,.222,.373,.070,.009,.326,,.501,.650,.423,.464,.333,.326,,.479,.943,,.035,31,,.146,.298,,6,0,jacksja02
240,Justin Jackson,SF,28,MIN,2,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,jacksju01
241,Reggie Jackson,PG,33,DEN,67,1474,.441,14.7,,.630,.193,.233,.093,.110,.370,,.492,.636,.465,.404,.373,.354,,.386,.775,,.013,6,,.208,.447,,4,0,jacksre01
242,Trayce Jackson-Davis,PF,23,GSW,52,726,.707,2.4,,1.000,.653,.338,.009,.000,.000,,.707,.759,.600,1.000,,,,.726,,,.374,76,,,,,0,0,jackstr02
243,LeBron James,PF,39,LAL,58,2040,.527,12.0,,.700,.335,.214,.073,.078,.300,,.581,.763,.473,.276,.378,.403,,.445,.683,,.069,68,,.096,.400,,1,0,jamesle01
244,Jaime Jaquez Jr.,SF,22,MIA,60,1758,.496,10.6,,.720,.289,.347,.068,.015,.280,,.563,.675,.502,.450,.333,.323,,.506,.981,,.055,27,,.524,.314,,2,0,jaqueja01
245,DeJon Jarreau,SG,26,MEM,3,66,.300,12.4,,.800,.350,.200,.100,.150,.200,,.313,.571,.250,.000,.000,.250,,.200,1.000,,.000,0,,.000,,,0,0,jarrede01
246,DaQuan Jeffries,SG,26,NYK,13,34,.357,16.3,,.500,.071,.214,.214,.000,.500,,.571,1.000,.667,.333,,.143,,1.000,1.000,,.000,0,,.571,.250,,0,0,jeffrda01
247,Trey Jemison,C,24,TOT,15,290,.611,3.6,,1.000,.653,.250,.083,.014,.000,,.611,.702,.333,.833,.000,,,.523,,,.153,10,,,,,0,0,jemistr01
247,Trey Jemison,C,24,WAS,2,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,jemistr01
247,Trey Jemison,C,24,MEM,13,289,.611,3.6,,1.000,.653,.250,.083,.014,.000,,.611,.702,.333,.833,.000,,,.523,,,.153,10,,,,,0,0,jemistr01
248,Ty Jerome,SG,26,CLE,2,15,.500,10.6,,.750,.250,.250,.250,.000,.250,,.667,.000,1.000,1.000,,.000,,.000,,,.000,0,,.000,,,0,0,jeromty01
249,Isaiah Joe,SG,24,OKC,62,1140,.457,21.2,,.270,.101,.039,.068,.062,.730,,.577,.821,.400,.462,.417,.413,,.767,.974,,.039,13,,.217,.426,,2,0,joeis01
250,Cameron Johnson,PF,27,BRK,50,1388,.454,17.4,,.436,.164,.132,.079,.061,.564,,.527,.742,.431,.372,.364,.397,,.608,.959,,.033,16,,.336,.456,,1,0,johnsca02
251,Jalen Johnson,SF,22,ATL,49,1665,.516,10.4,,.719,.352,.273,.074,.020,.281,,.579,.700,.485,.378,.500,.353,,.710,.983,,.152,85,,.288,.265,,1,0,johnsja05
252,James Johnson,PF,36,IND,6,32,.333,10.8,,.833,.167,.500,.167,.000,.167,,.400,1.000,.333,.000,,.000,,.500,,,.167,1,,.000,,,0,0,johnsja01
253,Keldon Johnson,SF,24,SAS,62,1833,.453,13.3,,.584,.258,.265,.040,.020,.416,,.530,.629,.445,.469,.500,.344,,.480,.912,,.040,27,,.290,.313,,1,0,johnske04
254,Keon Johnson,SG,21,BRK,4,51,.368,17.9,,.526,.158,.105,.053,.211,.474,,.300,.333,.500,.000,.250,.444,,.667,1.000,,.053,1,,.111,1.000,,0,0,johnske07
255,Keyontae Johnson,SF,23,OKC,9,66,.313,7.7,,.813,.438,.313,.063,.000,.188,,.308,.286,.200,1.000,,.333,,.500,1.000,,.063,1,,.333,1.000,,0,0,johnske08
256,Nikola Jokić,C,28,DEN,65,2227,.584,9.7,,.834,.258,.401,.116,.060,.166,,.630,.759,.605,.568,.368,.349,,.572,.788,,.011,12,,.037,.143,,4,0,jokicni01
257,Colby Jones,SG,21,SAC,19,126,.375,11.2,,.729,.188,.354,.188,.000,.271,,.486,.333,.529,.556,,.077,,.529,1.000,,.000,0,,.385,.000,,0,0,jonesco02
258,Damian Jones,C,28,CLE,30,219,.593,7.2,,.833,.593,.148,.019,.074,.167,,.667,.813,.250,1.000,.250,.222,,.767,1.000,,.259,14,,.556,.400,,0,0,jonesda03
259,Derrick Jones Jr.,SF,26,DAL,62,1464,.495,13.4,,.505,.336,.150,.015,.005,.495,,.631,.686,.541,.500,.000,.356,,.746,1.000,,.167,53,,.594,.350,,0,0,jonesde02
260,Herbert Jones,SF,25,NOP,61,1791,.514,13.4,,.546,.325,.167,.017,.036,.454,,.580,.724,.385,.250,.353,.434,,.601,.957,,.081,37,,.561,.471,,1,0,joneshe01
261,Mason Jones,SG,25,SAC,1,13,.000,22.9,,.333,.000,.000,.333,.000,.667,,.000,,,.000,,.000,,,,,.000,0,,.000,,,0,0,jonesma05
262,Tre Jones,PG,24,SAS,62,1652,.505,11.5,,.687,.322,.254,.101,.011,.313,,.589,.755,.491,.348,.200,.322,,.422,.891,,.002,0,,.392,.339,,2,0,jonestr01
263,Tyus Jones,PG,27,WAS,66,1933,.489,14.8,,.616,.111,.297,.174,.033,.384,,.537,.635,.490,.560,.500,.414,,.418,.792,,.000,0,,.246,.476,,0,0,jonesty01
264,DeAndre Jordan,C,35,DEN,29,327,.632,2.0,,1.000,.816,.171,.013,.000,.000,,.632,.677,.462,.000,,,,.729,,,.421,31,,,,,0,0,jordade01
265,Cory Joseph,PG,32,GSW,26,296,.359,20.4,,.344,.031,.156,.078,.078,.656,,.455,.000,.700,.400,.200,.310,,.600,.923,,.000,0,,.238,.400,,1,0,josepco01
266,Nikola Jović,PF,20,MIA,32,564,.438,15.8,,.463,.194,.213,.050,.006,.538,,.459,.516,.471,.250,.000,.419,,.647,.861,,.000,0,,.244,.429,,0,0,jovicni01
267,Johnny Juzang,SG,22,UTA,7,81,.419,19.0,,.290,.032,.258,.000,.000,.710,,.667,1.000,.625,,,.318,,.667,1.000,,.000,0,,.318,.429,,0,0,juzanjo01
268,Luke Kennard,SG,27,MEM,35,876,.454,21.7,,.246,.064,.057,.082,.043,.754,,.449,.722,.250,.435,.333,.455,,.742,.948,,.000,0,,.114,.375,,0,0,kennalu01
269,Walker Kessler,C,22,UTA,54,1258,.643,3.5,,.938,.688,.240,.003,.006,.062,,.671,.736,.514,.000,.000,.211,,.732,1.000,,.354,106,,1.000,.211,,0,0,kesslwa01
270,Braxton Key,SF,26,DEN,17,55,.375,9.3,,.750,.438,.250,.000,.063,.250,,.417,.429,.250,,1.000,.250,,1.000,1.000,,.000,0,,.250,.000,,0,0,keybr01
271,Corey Kispert,SF,24,WAS,64,1492,.481,17.8,,.386,.204,.150,.024,.008,.614,,.655,.769,.539,.500,.400,.373,,.713,.956,,.034,15,,.211,.377,,2,0,kispeco01
272,Maxi Kleber,C,32,DAL,30,630,.409,17.4,,.391,.209,.082,.073,.027,.609,,.558,.739,.222,.500,.333,.313,,.917,.952,,.045,5,,.358,.167,,0,0,klebima01
273,Kevin Knox,SF,24,DET,31,560,.462,15.6,,.495,.188,.194,.081,.032,.505,,.598,.686,.583,.600,.167,.330,,.782,.968,,.124,20,,.372,.343,,0,0,knoxke01
274,John Konchar,SF,27,MEM,51,1048,.426,15.0,,.426,.321,.095,.011,.000,.574,,.568,.656,.333,.000,,.321,,.696,1.000,,.011,2,,.495,.278,,0,0,konchjo01
275,Furkan Korkmaz,SG,26,PHI,35,300,.395,17.4,,.474,.184,.171,.053,.066,.526,,.444,.643,.462,.000,.200,.350,,.750,.714,,.026,2,,.100,.500,,0,0,korkmfu01
276,Luke Kornet,C,28,BOS,48,723,.695,2.1,,1.000,.762,.225,.013,.000,.000,,.695,.800,.353,.500,,,,.686,,,.404,51,,,,,0,0,kornelu01
277,Vit Krejci,PG,23,ATL,6,110,.294,20.8,,.235,.118,.118,.000,.000,.765,,.250,.500,.000,,,.308,,1.000,1.000,,.059,1,,.231,.333,,0,0,krejcvi01
278,Jonathan Kuminga,PF,21,GSW,64,1667,.529,9.3,,.804,.304,.362,.108,.031,.196,,.581,.751,.515,.375,.391,.317,,.616,.913,,.179,118,,.276,.425,,0,0,kuminjo01
279,Kyle Kuzma,PF,28,WAS,64,2063,.465,13.8,,.647,.206,.265,.115,.061,.353,,.536,.783,.464,.360,.342,.336,,.557,.804,,.046,53,,.223,.411,,1,0,kuzmaky01
280,Jock Landale,C,28,HOU,40,405,.437,9.0,,.777,.417,.252,.087,.019,.223,,.500,.558,.462,.444,.000,.217,,.650,1.000,,.136,12,,.130,.333,,0,0,landajo01
281,Jake LaRavia,PF,22,MEM,22,390,.356,14.5,,.517,.242,.242,.027,.007,.483,,.455,.528,.333,.750,1.000,.250,,.457,.889,,.027,4,,.139,.500,,0,0,laravja01
282,Zach LaVine,SG,28,CHI,25,872,.452,15.7,,.551,.237,.136,.053,.125,.449,,.536,.640,.431,.500,.468,.349,,.396,.525,,.040,13,,.183,.452,,0,0,lavinza01
283,A.J. Lawson,SG,23,DAL,32,244,.467,12.4,,.543,.326,.207,.011,.000,.457,,.600,.867,.211,.000,,.310,,.500,1.000,,.130,11,,.643,.296,,0,0,lawsoaj01
284,Saben Lee,PG,24,PHO,21,178,.340,9.8,,.698,.377,.302,.000,.019,.302,,.432,.550,.313,,.000,.125,,.563,1.000,,.094,3,,.625,.100,,0,0,leesa01
285,Alex Len,C,30,SAC,31,270,.600,5.3,,.950,.467,.400,.050,.033,.050,,.632,.786,.458,.333,1.000,.000,,.667,,,.317,13,,.333,.000,,0,0,lenal01
286,Kawhi Leonard,SF,32,LAC,60,2056,.526,14.0,,.707,.167,.197,.248,.096,.293,,.568,.794,.527,.506,.418,.425,,.449,.654,,.074,69,,.181,.481,,0,0,leonaka01
287,Caris LeVert,SG,29,CLE,54,1520,.410,13.9,,.584,.258,.202,.109,.014,.416,,.471,.600,.353,.389,.444,.325,,.398,.753,,.040,24,,.179,.367,,1,0,leverca01
288,Kira Lewis Jr.,PG,22,TOT,19,153,.315,13.0,,.611,.352,.185,.019,.056,.389,,.455,.579,.300,1.000,.000,.095,,.467,1.000,,.019,1,,.190,.000,,0,0,lewiski01
288,Kira Lewis Jr.,PG,22,NOP,15,144,.308,12.9,,.615,.365,.173,.019,.058,.385,,.438,.579,.222,1.000,.000,.100,,.500,1.000,,.019,1,,.200,.000,,0,0,lewiski01
288,Kira Lewis Jr.,PG,22,TOR,1,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,lewiski01
288,Kira Lewis Jr.,PG,22,UTA,3,7,.500,15.5,,.500,.000,.500,.000,.000,.500,,1.000,,1.000,,,.000,,.000,,,.000,0,,.000,,,0,0,lewiski01
289,Maxwell Lewis,SF,21,LAL,24,77,.250,9.8,,.750,.333,.250,.083,.083,.250,,.222,.250,.333,.000,.000,.333,,.500,1.000,,.083,0,,.000,,,0,0,lewisma05
290,E.J. Liddell,PF,23,NOP,8,23,.167,22.1,,.167,.167,.000,.000,.000,.833,,1.000,1.000,,,,.000,,1.000,,,.167,1,,.000,,,0,0,liddeej01
291,Damian Lillard,PG,33,MIL,62,2171,.424,17.2,,.507,.196,.148,.077,.086,.493,,.494,.678,.344,.373,.441,.352,,.211,.529,,.011,7,,.064,.265,,7,0,lillada01
292,Nassir Little,SF,23,PHO,36,430,.450,16.1,,.431,.229,.156,.037,.009,.569,,.638,.760,.588,.250,.000,.306,,.800,1.000,,.101,11,,.355,.318,,0,0,littlna01
293,Dereck Lively II,C,19,DAL,48,1162,.750,2.4,,.992,.746,.235,.008,.004,.008,,.756,.825,.557,.000,1.000,.000,,.800,,,.531,124,,1.000,.000,,0,0,livelde01
294,Isaiah Livers,PF,25,DET,23,469,.345,19.2,,.336,.155,.086,.017,.078,.664,,.462,.667,.300,.000,.333,.286,,.778,1.000,,.034,4,,.364,.286,,1,0,liveris01
295,Chris Livingston,SF,20,MIL,16,69,.438,7.4,,.813,.500,.313,.000,.000,.188,,.462,.500,.400,,,.333,,.500,1.000,,.000,0,,.667,.500,,0,0,livinch01
296,Kenneth Lofton Jr.,PF,21,TOT,17,108,.349,13.2,,.721,.209,.209,.209,.093,.279,,.387,.667,.444,.222,.000,.250,,.583,1.000,,.070,3,,.083,.000,,0,0,loftoke01
296,Kenneth Lofton Jr.,PF,21,MEM,15,99,.378,13.3,,.730,.189,.216,.216,.108,.270,,.407,.714,.500,.250,.000,.300,,.545,1.000,,.081,3,,.100,.000,,0,0,loftoke01
296,Kenneth Lofton Jr.,PF,21,PHI,2,9,.167,12.5,,.667,.333,.167,.167,.000,.333,,.250,.500,.000,.000,,.000,,1.000,,,.000,0,,.000,,,0,0,loftoke01
297,Kevon Looney,C,27,GSW,62,1050,.599,3.9,,.995,.487,.447,.036,.025,.005,,.602,.677,.545,.429,.400,.000,,.669,,,.127,21,,.000,,,1,0,looneke01
298,Brook Lopez,C,35,MIL,64,1994,.477,16.5,,.468,.246,.127,.074,.021,.532,,.615,.771,.430,.413,.615,.356,,.737,1.000,,.059,36,,.154,.412,,0,0,lopezbr01
299,Robin Lopez,C,35,MIL,16,65,.368,14.2,,.579,.000,.579,.000,.000,.421,,.455,,.455,,,.250,,.800,1.000,,.000,0,,.625,.400,,0,0,lopezro01
300,Kevin Love,PF,35,MIA,47,822,.443,19.7,,.305,.128,.131,.013,.033,.695,,.656,.821,.575,.750,.300,.349,,.590,.986,,.000,0,,.123,.231,,0,0,loveke01
301,Kyle Lowry,PG,37,TOT,47,1322,.426,19.4,,.348,.125,.115,.072,.036,.652,,.509,.632,.486,.273,.636,.382,,.500,.816,,.000,0,,.226,.467,,2,0,lowryky01
301,Kyle Lowry,PG,37,MIA,37,1037,.426,19.6,,.335,.116,.124,.062,.033,.665,,.506,.607,.500,.200,.750,.385,,.488,.823,,.000,0,,.224,.472,,2,0,lowryky01
301,Kyle Lowry,PG,37,PHI,10,285,.429,19.0,,.397,.159,.079,.111,.048,.603,,.520,.700,.400,.429,.333,.368,,.538,.786,,.000,0,,.237,.444,,0,0,lowryky01
302,Seth Lundy,SF,23,ATL,9,52,.235,21.1,,.235,.059,.118,.000,.059,.765,,.250,.000,.000,,1.000,.231,,1.000,1.000,,.000,0,,.308,.250,,0,0,lundyse01
303,Trey Lyles,PF,28,SAC,49,968,.450,18.8,,.313,.187,.084,.023,.019,.687,,.598,.776,.318,.667,.000,.383,,.714,1.000,,.027,6,,.394,.394,,2,0,lylestr01
304,Théo Maledon,PG,22,TOT,17,213,.286,15.0,,.571,.214,.229,.086,.043,.429,,.375,.533,.313,.333,.000,.167,,.600,1.000,,.000,0,,.233,.286,,2,0,maledth01
304,Théo Maledon,PG,22,CHO,13,200,.288,15.6,,.545,.212,.197,.091,.045,.455,,.389,.571,.308,.333,.000,.167,,.643,1.000,,.000,0,,.233,.286,,2,0,maledth01
304,Théo Maledon,PG,22,PHO,4,13,.250,4.9,,1.000,.250,.750,.000,.000,.000,,.250,.000,.333,,,,,.000,,,.000,0,,,,,0,0,maledth01
305,Sandro Mamukelashvili,C,24,SAS,37,235,.447,14.4,,.539,.289,.184,.066,.000,.461,,.634,.636,.643,.600,,.229,,.577,1.000,,.092,5,,.257,.222,,1,0,mamuksa01
306,Terance Mann,SG,27,LAC,60,1519,.490,13.5,,.564,.298,.166,.084,.015,.436,,.611,.812,.369,.424,.333,.333,,.622,.947,,.102,33,,.532,.363,,1,0,mannte01
307,Tre Mann,PG,22,TOT,26,520,.461,14.5,,.593,.216,.240,.078,.060,.407,,.515,.694,.450,.308,.400,.382,,.196,.808,,.024,3,,.221,.533,,0,0,manntr01
307,Tre Mann,PG,22,OKC,13,119,.500,16.2,,.525,.250,.100,.075,.100,.475,,.571,.600,.500,.333,.750,.421,,.333,.750,,.000,0,,.158,.667,,0,0,manntr01
307,Tre Mann,PG,22,CHO,13,401,.449,13.9,,.614,.205,.283,.079,.047,.386,,.500,.731,.444,.300,.167,.367,,.154,.833,,.031,3,,.245,.500,,0,0,manntr01
308,Boban Marjanović,C,35,HOU,9,48,.476,7.6,,.905,.286,.476,.095,.048,.095,,.526,.833,.400,.500,.000,.000,,.600,,,.190,4,,.000,,,0,0,marjabo01
309,Lauri Markkanen,PF,26,UTA,51,1677,.483,15.7,,.500,.182,.231,.060,.027,.500,,.565,.732,.487,.408,.455,.401,,.740,.982,,.094,69,,.188,.429,,1,0,markkla01
310,Naji Marshall,SF,26,NOP,54,1021,.457,14.3,,.582,.220,.253,.072,.036,.418,,.508,.642,.416,.455,.455,.386,,.556,.959,,.030,8,,.559,.423,,6,1,marshna01
311,Caleb Martin,SF,28,MIA,49,1339,.456,14.1,,.610,.220,.234,.075,.082,.390,,.494,.606,.480,.281,.429,.395,,.574,.909,,.037,14,,.377,.381,,2,0,martica02
312,Cody Martin,SF,28,CHO,28,753,.381,14.8,,.600,.223,.158,.098,.121,.400,,.426,.667,.382,.381,.077,.314,,.436,.704,,.033,5,,.360,.355,,0,0,martico01
313,KJ Martin,SF,23,TOT,49,565,.541,6.0,,.835,.617,.211,.000,.008,.165,,.595,.683,.357,,.000,.273,,.803,1.000,,.233,27,,.636,.357,,0,0,martike04
313,KJ Martin,SF,23,LAC,2,31,.400,13.5,,.500,.200,.300,.000,.000,.500,,.600,1.000,.333,,,.200,,1.000,1.000,,.200,2,,.600,.333,,0,0,martike04
313,KJ Martin,SF,23,PHI,47,534,.553,5.4,,.862,.650,.203,.000,.008,.138,,.594,.675,.360,,.000,.294,,.794,1.000,,.236,25,,.647,.364,,0,0,martike04
314,Garrison Mathews,SG,27,ATL,50,670,.443,23.7,,.099,.023,.015,.046,.015,.901,,.462,.667,.000,.333,1.000,.441,,.833,.981,,.000,0,,.297,.429,,0,0,mathega01
315,Bennedict Mathurin,SF,21,IND,59,1538,.446,12.4,,.677,.275,.253,.089,.060,.323,,.481,.582,.393,.458,.425,.374,,.583,.750,,.030,17,,.107,.435,,0,0,mathube01
316,Wesley Matthews,SG,37,ATL,26,285,.328,20.5,,.262,.098,.049,.098,.016,.738,,.375,.500,.333,.333,.000,.311,,1.000,1.000,,.000,0,,.467,.476,,0,0,matthwe02
317,Tyrese Maxey,PG,23,PHI,57,2121,.450,14.5,,.598,.229,.232,.093,.044,.402,,.495,.668,.387,.402,.360,.383,,.342,.631,,.005,6,,.063,.690,,2,0,maxeyty01
318,Skylar Mays,PG-SG,26,TOT,33,421,.397,13.5,,.654,.205,.256,.147,.045,.346,,.451,.406,.475,.391,.714,.296,,.261,.875,,.032,3,,.148,.250,,0,0,mayssk01
318,Skylar Mays,PG,26,POR,21,356,.384,13.7,,.645,.203,.246,.152,.043,.355,,.438,.393,.441,.429,.667,.286,,.179,.857,,.029,2,,.122,.167,,0,0,mayssk01
318,Skylar Mays,SG,26,LAL,12,65,.500,11.8,,.722,.222,.333,.111,.056,.278,,.538,.500,.667,.000,1.000,.400,,.714,1.000,,.056,1,,.400,.500,,0,0,mayssk01
319,Miles McBride,PG,23,NYK,53,802,.439,17.3,,.449,.162,.098,.118,.071,.551,,.481,.688,.379,.400,.286,.405,,.313,.864,,.030,7,,.368,.450,,1,0,mcbrimi01
320,CJ McCollum,PG,32,NOP,50,1560,.452,17.7,,.463,.104,.190,.109,.060,.537,,.504,.605,.475,.513,.409,.407,,.404,.763,,.004,3,,.115,.467,,0,0,mccolcj01
321,T.J. McConnell,PG,31,IND,56,994,.550,8.4,,.935,.255,.397,.260,.024,.065,,.566,.708,.558,.454,.400,.333,,.305,.778,,.000,0,,.222,.500,,1,0,mccontj01
322,Jaden McDaniels,SF,23,MIN,56,1633,.489,13.4,,.601,.243,.218,.104,.035,.399,,.585,.761,.476,.500,.294,.344,,.598,.985,,.094,37,,.604,.405,,2,0,mcdanja02
323,Jalen McDaniels,SF,26,TOR,38,365,.354,14.4,,.546,.146,.346,.038,.015,.454,,.493,.684,.467,.200,.000,.186,,.743,.909,,.046,6,,.305,.333,,0,0,mcdanja01
324,Doug McDermott,SF,32,TOT,52,766,.427,21.9,,.192,.109,.029,.025,.029,.808,,.478,.577,.143,.500,.429,.415,,.909,.975,,.021,5,,.218,.405,,0,0,mcderdo01
324,Doug McDermott,SF,32,SAS,46,700,.442,21.8,,.195,.116,.028,.023,.028,.805,,.452,.560,.000,.400,.500,.439,,.947,.974,,.023,5,,.208,.417,,0,0,mcderdo01
324,Doug McDermott,SF,32,IND,6,66,.292,22.7,,.167,.042,.042,.042,.042,.833,,.750,1.000,1.000,1.000,.000,.200,,.667,1.000,,.000,0,,.300,.333,,0,0,mcderdo01
325,JaVale McGee,C,36,SAC,40,315,.632,4.7,,.957,.496,.419,.034,.009,.043,,.652,.793,.551,.000,.000,.200,,.795,1.000,,.308,33,,.000,,,0,0,mcgeeja01
326,Bryce McGowens,SG,21,CHO,50,789,.454,14.1,,.546,.284,.196,.026,.041,.454,,.547,.636,.474,.600,.250,.341,,.466,.967,,.036,7,,.375,.455,,0,0,mcgowbr01
327,Jordan McLaughlin,PG,27,MIN,40,377,.433,16.6,,.402,.206,.155,.031,.010,.598,,.436,.500,.400,.000,1.000,.431,,.765,.960,,.000,0,,.517,.367,,1,1,mclaujo01
328,De'Anthony Melton,SG,25,PHI,36,1002,.391,17.6,,.405,.184,.149,.032,.040,.595,,.433,.547,.346,.273,.357,.362,,.475,.800,,.029,10,,.174,.333,,0,0,meltode01
329,Nathan Mensah,C,25,CHO,25,307,.429,4.0,,1.000,.393,.607,.000,.000,.000,,.429,.545,.353,,,,,.667,,,.107,3,,,,,0,0,mensana01
330,Sam Merrill,SG,27,CLE,48,800,.408,23.4,,.111,.052,.039,.013,.007,.889,,.412,.500,.500,.000,.000,.408,,.786,.955,,.000,0,,.199,.444,,1,0,merrisa01
331,Chimezie Metu,C,26,PHO,37,447,.508,12.2,,.608,.385,.162,.038,.023,.392,,.646,.820,.333,.400,.333,.294,,.824,1.000,,.192,23,,.294,.467,,0,0,metuch01
332,Vasilije Micić,PG,30,TOT,46,776,.443,14.3,,.589,.272,.175,.073,.069,.411,,.559,.791,.302,.444,.412,.277,,.383,.643,,.004,1,,.109,.182,,0,0,micicva01
332,Vasilije Micić,PG,30,OKC,30,361,.407,16.1,,.505,.198,.176,.066,.066,.495,,.565,.944,.250,.500,.333,.244,,.577,.818,,.011,1,,.133,.000,,0,0,micicva01
332,Vasilije Micić,PG,30,CHO,16,415,.465,13.3,,.639,.316,.174,.077,.071,.361,,.556,.735,.333,.417,.455,.304,,.291,.529,,.000,0,,.089,.400,,0,0,micicva01
333,Khris Middleton,SF,32,MIL,43,1129,.487,16.6,,.612,.111,.149,.187,.165,.388,,.556,.673,.500,.516,.573,.378,,.361,.740,,.006,2,,.202,.385,,0,0,middlkh01
