,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
213,Dewan Hernandez,C,23,TOR,6,28,.357,5.9,,.857,.643,.214,.000,.000,.143,,.333,.222,.667,,,.500,,.250,1.000,,.000,0,,.000,,,0,0,hernade01
214,Juancho Hernangómez,PF,24,TOT,48,833,.405,14.7,,.478,.352,.097,.020,.008,.522,,.475,.575,.167,.400,.000,.341,,.679,.977,,.077,16,,.217,.357,,1,0,hernaju01
214,Juancho Hernangómez,PF,24,DEN,34,422,.345,15.5,,.455,.318,.091,.036,.009,.545,,.460,.543,.200,.500,.000,.250,,.609,1.000,,.091,7,,.250,.333,,1,0,hernaju01
214,Juancho Hernangómez,PF,24,MIN,14,411,.453,14.1,,.496,.380,.102,.007,.007,.504,,.485,.596,.143,.000,.000,.420,,.727,.966,,.066,9,,.188,.385,,0,0,hernaju01
215,Willy Hernangómez,C,25,CHO,31,375,.532,7.3,,.842,.489,.273,.058,.022,.158,,.590,.706,.447,.375,.333,.227,,.580,1.000,,.115,14,,.136,.333,,0,0,hernawi01
216,Tyler Herro,SG,20,MIA,55,1508,.428,18.0,,.528,.122,.106,.116,.184,.472,,.462,.584,.433,.425,.422,.389,,.474,.784,,.005,3,,.151,.467,,2,0,herroty01
217,Kevin Hervey,PF,23,OKC,10,52,.259,22.2,,.259,.074,.037,.037,.111,.741,,.571,1.000,.000,.000,.667,.150,,.500,.667,,.000,0,,.100,.500,,0,0,herveke01
218,Mario Hezonja,PF,24,POR,53,871,.422,13.1,,.642,.330,.165,.078,.069,.358,,.486,.500,.528,.471,.333,.308,,.441,.917,,.046,8,,.167,.154,,1,0,hezonma01
219,Buddy Hield,SG,27,SAC,72,2216,.429,19.1,,.408,.130,.078,.082,.118,.592,,.479,.675,.352,.400,.401,.394,,.396,.723,,.015,16,,.172,.483,,0,0,hieldbu01
220,George Hill,PG,33,MIL,59,1271,.516,15.0,,.532,.301,.112,.059,.061,.468,,.565,.761,.214,.364,.435,.460,,.469,.642,,.029,11,,.233,.512,,1,0,hillge01
221,Solomon Hill,PF,28,TOT,59,1088,.396,18.2,,.385,.147,.147,.032,.058,.615,,.439,.463,.415,.333,.500,.368,,.553,.921,,.018,4,,.246,.452,,0,0,hillso01
221,Solomon Hill,PF,28,MEM,48,901,.412,18.4,,.369,.146,.133,.034,.056,.631,,.465,.500,.419,.375,.538,.381,,.625,.929,,.021,4,,.252,.459,,0,0,hillso01
221,Solomon Hill,PF,28,MIA,11,187,.311,17.2,,.467,.156,.222,.022,.067,.533,,.333,.286,.400,.000,.333,.292,,.143,.857,,.000,0,,.208,.400,,0,0,hillso01
222,Jaylen Hoard,PF,20,POR,13,103,.469,5.6,,.906,.625,.156,.094,.031,.094,,.517,.750,.000,.000,.000,.000,,.467,,,.031,1,,.000,,,0,0,hoardja01
223,Aaron Holiday,PG,23,IND,66,1617,.414,15.1,,.607,.215,.178,.110,.105,.393,,.427,.570,.330,.323,.407,.394,,.288,.839,,.005,2,,.167,.432,,1,0,holidaa01
224,Jrue Holiday,SG,29,NOP,61,2117,.455,12.1,,.656,.337,.214,.070,.036,.344,,.509,.628,.372,.486,.250,.353,,.310,.574,,.026,22,,.147,.431,,2,0,holidjr01
225,Justin Holiday,SF,30,IND,73,1826,.428,19.6,,.319,.160,.047,.045,.066,.681,,.477,.590,.261,.364,.438,.405,,.770,.978,,.047,18,,.390,.403,,3,0,holidju01
226,Rondae Hollis-Jefferson,PF,25,TOR,60,1122,.471,4.8,,.930,.657,.191,.061,.021,.070,,.497,.569,.302,.450,.143,.130,,.645,1.000,,.091,26,,.565,.000,,1,0,holliro01
227,Richaun Holmes,C,26,SAC,44,1242,.648,4.6,,1.000,.570,.270,.137,.023,.000,,.648,.750,.473,.638,.250,,,.744,,,.233,75,,,,,0,0,holmeri01
228,Rodney Hood,SF,27,POR,21,619,.506,16.2,,.587,.116,.163,.186,.122,.413,,.515,.800,.286,.500,.571,.493,,.308,.886,,.023,4,,.366,.538,,0,0,hoodro01
229,Al Horford,C,33,PHI,67,2025,.450,15.4,,.601,.189,.178,.111,.123,.399,,.516,.746,.381,.456,.414,.350,,.614,.980,,.037,24,,.127,.278,,0,0,horfoal01
230,Talen Horton-Tucker,SG,19,LAL,6,81,.467,13.1,,.567,.300,.233,.033,.000,.433,,.588,.778,.429,.000,,.308,,.600,1.000,,.067,1,,.308,.250,,0,0,hortota01
231,Danuel House Jr.,SF,26,HOU,63,1913,.427,17.6,,.341,.243,.065,.024,.009,.659,,.549,.679,.200,.308,.200,.363,,.733,.946,,.072,31,,.414,.354,,2,0,houseda01
232,Dwight Howard,C,34,LAL,69,1306,.729,2.5,,.982,.794,.181,.000,.007,.018,,.732,.814,.380,,.500,.600,,.618,1.000,,.448,116,,.200,.000,,0,0,howardw01
233,William Howard,PF,26,HOU,2,13,.000,25.3,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.250,.000,,0,0,howarwi01
234,Kevin Huerter,SG,21,ATL,56,1760,.413,18.1,,.452,.139,.118,.121,.074,.548,,.453,.576,.417,.419,.333,.380,,.392,.850,,.018,10,,.165,.455,,1,0,huertke01
235,De'Andre Hunter,SF,22,ATL,63,2018,.410,15.6,,.555,.225,.133,.085,.111,.445,,.454,.591,.297,.379,.421,.355,,.564,.944,,.037,19,,.336,.363,,1,0,huntede01
236,Chandler Hutchison,SF,23,CHI,28,527,.457,8.0,,.783,.509,.229,.040,.006,.217,,.496,.607,.300,.286,.000,.316,,.618,1.000,,.137,20,,.553,.381,,0,0,hutchch01
237,Serge Ibaka,C,30,TOR,55,1485,.512,12.4,,.728,.240,.264,.110,.113,.272,,.559,.764,.492,.459,.382,.385,,.799,1.000,,.090,55,,.110,.250,,0,0,ibakase01
238,Andre Iguodala,SF,36,MIA,21,418,.432,16.4,,.466,.261,.068,.068,.068,.534,,.585,.739,.333,.167,.667,.298,,.667,.929,,.080,7,,.468,.318,,1,0,iguodan01
239,Ersan İlyasova,PF,32,MIL,63,986,.466,14.1,,.562,.300,.163,.061,.038,.438,,.545,.649,.373,.474,.583,.365,,.802,.980,,.010,3,,.234,.313,,0,0,ilyaser01
240,Joe Ingles,PF,32,UTA,72,2137,.445,18.3,,.362,.130,.156,.056,.020,.638,,.525,.736,.384,.484,.364,.399,,.371,.652,,.004,2,,.210,.365,,1,0,inglejo01
241,Brandon Ingram,PF,22,NOP,62,2104,.463,14.2,,.650,.248,.128,.167,.107,.350,,.501,.654,.371,.421,.427,.391,,.317,.887,,.058,56,,.260,.440,,2,0,ingrabr01
242,Kyrie Irving,PG,27,BRK,20,658,.478,14.6,,.659,.190,.173,.195,.101,.341,,.522,.671,.444,.506,.405,.394,,.203,.357,,.000,0,,.099,.500,,0,0,irvinky01
243,Jonathan Isaac,PF,22,ORL,34,980,.470,12.1,,.717,.361,.099,.151,.105,.283,,.521,.667,.364,.360,.400,.340,,.597,.938,,.136,37,,.245,.391,,0,0,isaacjo01
244,Wes Iwundu,SF,25,ORL,52,953,.416,14.3,,.648,.240,.146,.116,.146,.352,,.457,.643,.353,.333,.353,.341,,.551,.750,,.052,10,,.329,.370,,0,0,iwundwe01
245,Frank Jackson,PG,21,NOP,59,797,.405,15.0,,.565,.233,.160,.106,.066,.435,,.465,.558,.377,.486,.318,.326,,.494,.894,,.012,4,,.368,.377,,2,0,jacksfr01
246,Jaren Jackson Jr.,C,20,MEM,57,1622,.469,14.9,,.511,.236,.232,.031,.012,.489,,.540,.708,.406,.391,.222,.394,,.644,.924,,.080,56,,.190,.400,,1,0,jacksja02
247,Josh Jackson,SF,22,MEM,22,381,.440,14.2,,.547,.258,.208,.044,.038,.453,,.540,.780,.333,.143,.500,.319,,.511,.957,,.063,9,,.319,.348,,1,0,jacksjo02
248,Justin Jackson,PF,24,DAL,65,1045,.396,15.4,,.522,.199,.196,.111,.015,.478,,.489,.559,.507,.342,.400,.294,,.816,.938,,.006,2,,.233,.289,,0,0,jacksju01
249,Reggie Jackson,PG,29,TOT,31,743,.411,15.5,,.555,.175,.227,.101,.052,.445,,.425,.561,.378,.333,.353,.393,,.156,.667,,.009,3,,.193,.464,,1,0,jacksre01
249,Reggie Jackson,PG,29,DET,14,381,.384,15.3,,.586,.162,.237,.126,.061,.414,,.388,.531,.362,.320,.250,.378,,.111,.548,,.010,2,,.122,.400,,0,0,jacksre01
249,Reggie Jackson,PG,29,LAC,17,362,.453,15.8,,.508,.195,.211,.063,.039,.492,,.492,.600,.407,.375,.600,.413,,.219,.808,,.008,1,,.286,.500,,1,0,jacksre01
250,Justin James,SF,23,SAC,36,232,.417,14.1,,.655,.226,.190,.119,.119,.345,,.473,.737,.313,.500,.200,.310,,.731,.889,,.131,9,,.310,.444,,1,0,jamesju01
251,LeBron James,PG,35,LAL,67,2316,.493,12.9,,.674,.365,.139,.073,.097,.326,,.564,.727,.409,.337,.341,.348,,.234,.473,,.062,79,,.061,.500,,1,0,jamesle01
252,Amile Jefferson,PF,26,ORL,18,74,.357,6.1,,1.000,.286,.500,.143,.071,.000,,.357,.250,.429,.500,.000,,,.400,,,.000,0,,,,,0,0,jeffeam01
253,DaQuan Jeffries,SG,22,SAC,13,141,.500,14.2,,.550,.250,.225,.025,.050,.450,,.682,.900,.556,1.000,.000,.278,,.800,1.000,,.150,6,,.444,.250,,0,0,jeffrda01
254,Ty Jerome,SG,22,PHO,31,328,.336,16.1,,.558,.133,.230,.150,.044,.442,,.381,.533,.308,.353,.400,.280,,.250,.857,,.000,0,,.220,.273,,1,0,jeromty01
255,Alize Johnson,PF,23,IND,17,118,.414,9.5,,.724,.448,.207,.069,.000,.276,,.429,.615,.167,.000,,.375,,.667,1.000,,.034,1,,.500,.500,,0,0,johnsal02
256,B.J. Johnson,SF,24,ORL,10,83,.281,14.2,,.719,.219,.125,.125,.250,.281,,.261,.571,.000,.250,.125,.333,,.167,.667,,.094,3,,.333,.333,,0,0,johnsbj01
257,Cameron Johnson,PF,23,PHO,57,1255,.435,18.7,,.328,.188,.044,.054,.042,.672,,.526,.711,.167,.364,.294,.390,,.743,.991,,.040,16,,.397,.417,,1,0,johnsca02
258,James Johnson,PF-C,32,TOT,32,619,.479,13.2,,.577,.372,.153,.042,.009,.423,,.565,.713,.303,.222,.500,.363,,.457,.879,,.070,12,,.176,.313,,2,0,johnsja01
258,James Johnson,PF,32,MIA,18,281,.448,15.0,,.483,.310,.161,.011,.000,.517,,.548,.741,.143,1.000,,.356,,.609,.938,,.126,8,,.244,.364,,1,0,johnsja01
258,James Johnson,C,32,MIN,14,338,.500,11.9,,.641,.414,.148,.063,.016,.359,,.573,.698,.421,.125,.500,.370,,.383,.824,,.031,4,,.109,.200,,1,0,johnsja01
259,Keldon Johnson,SF,20,SAS,17,301,.596,10.1,,.753,.427,.191,.079,.056,.247,,.597,.711,.471,.286,.600,.591,,.625,1.000,,.022,2,,.682,.533,,1,0,johnske04
260,Stanley Johnson,PF,23,TOR,25,150,.373,14.2,,.593,.305,.169,.051,.068,.407,,.429,.611,.300,.000,.250,.292,,.133,.429,,.000,0,,.333,.000,,1,0,johnsst04
261,Tyler Johnson,PG-SG,27,TOT,39,709,.388,17.9,,.524,.144,.112,.092,.176,.476,,.450,.556,.286,.478,.455,.319,,.627,.947,,.000,0,,.151,.389,,1,0,johnsty01
261,Tyler Johnson,PG,27,PHO,31,515,.380,17.6,,.515,.164,.105,.105,.140,.485,,.466,.571,.389,.500,.375,.289,,.610,.917,,.000,0,,.181,.467,,1,0,johnsty01
261,Tyler Johnson,SG,27,BRK,8,194,.405,18.5,,.544,.101,.127,.063,.253,.456,,.419,.500,.100,.400,.550,.389,,.667,1.000,,.000,0,,.083,.000,,0,0,johnsty01
262,Nikola Jokić,C,24,DEN,73,2336,.528,12.0,,.762,.237,.275,.143,.107,.238,,.594,.724,.599,.490,.435,.314,,.511,.850,,.014,15,,.039,.500,,4,0,jokicni01
263,Damian Jones,C,24,ATL,55,887,.680,3.3,,.949,.815,.107,.006,.022,.051,,.704,.759,.421,.000,.250,.222,,.824,1.000,,.534,85,,.778,.286,,0,0,jonesda03
264,Derrick Jones Jr.,SF,22,MIA,59,1375,.527,11.2,,.622,.490,.112,.011,.009,.378,,.677,.737,.487,.250,.333,.280,,.776,.973,,.275,84,,.538,.225,,5,0,jonesde02
265,Tyus Jones,PG,23,MEM,65,1232,.459,13.6,,.711,.175,.242,.198,.096,.289,,.492,.653,.423,.435,.488,.379,,.387,.745,,.000,0,,.177,.500,,0,0,jonesty01
266,DeAndre Jordan,C,31,BRK,56,1234,.666,1.8,,1.000,.836,.150,.007,.007,.000,,.666,.729,.349,.000,.500,,,.743,,,.463,113,,,,,0,0,jordade01
267,Cory Joseph,PG,28,SAC,72,1759,.415,15.4,,.614,.158,.201,.131,.124,.386,,.455,.677,.410,.315,.392,.352,,.217,.893,,.000,0,,.245,.436,,1,0,josepco01
268,Mfiondu Kabengele,C,22,LAC,12,64,.438,18.0,,.375,.188,.125,.063,.000,.625,,.417,.833,.000,.000,,.450,,.800,.778,,.125,4,,.200,.750,,0,0,kabenmf01
269,Frank Kaminsky,C,26,PHO,39,777,.450,13.4,,.596,.293,.195,.065,.042,.404,,.530,.600,.550,.350,.231,.331,,.680,1.000,,.052,13,,.056,.429,,0,0,kaminfr01
270,Luke Kennard,SG,23,DET,28,922,.442,18.2,,.465,.126,.117,.111,.111,.535,,.491,.721,.425,.342,.447,.399,,.474,.808,,.003,1,,.186,.353,,0,0,kennalu01
271,Stanton Kidd,SG,27,UTA,4,15,.000,11.6,,.667,.000,.667,.000,.000,.333,,.000,,.000,,,.000,,,,,.000,0,,.000,,,0,0,kiddst01
272,Michael Kidd-Gilchrist,PF,26,TOT,25,281,.333,12.7,,.697,.212,.333,.045,.106,.303,,.370,.500,.364,.333,.143,.250,,.706,1.000,,.000,0,,.300,.333,,0,0,kiddgmi01
272,Michael Kidd-Gilchrist,PF,26,CHO,12,160,.340,13.1,,.679,.226,.302,.057,.094,.321,,.361,.500,.375,.333,.000,.294,,.615,1.000,,.000,0,,.294,.400,,0,0,kiddgmi01
272,Michael Kidd-Gilchrist,PF,26,DAL,13,121,.308,11.4,,.769,.154,.462,.000,.154,.231,,.400,.500,.333,,.500,.000,,1.000,,,.000,0,,.333,.000,,0,0,kiddgmi01
273,Louis King,SF,20,DET,10,62,.381,16.4,,.476,.143,.190,.143,.000,.524,,.400,.333,.750,.000,,.364,,.000,1.000,,.048,1,,.364,.750,,0,0,kinglo02
274,Maxi Kleber,PF,28,DAL,74,1890,.461,16.7,,.379,.276,.066,.027,.010,.621,,.605,.669,.471,.357,.400,.373,,.831,1.000,,.107,51,,.379,.380,,0,0,klebima01
275,Brandon Knight,SG-PG,28,TOT,25,462,.353,22.1,,.216,.066,.066,.078,.006,.784,,.389,.364,.273,.538,.000,.344,,.143,.533,,.000,0,,.107,.357,,0,0,knighbr03
275,Brandon Knight,SG,28,CLE,16,241,.326,21.5,,.256,.070,.070,.105,.012,.744,,.409,.500,.167,.556,.000,.297,,.111,.579,,.000,0,,.156,.300,,0,0,knighbr03
275,Brandon Knight,PG,28,DET,9,221,.383,22.9,,.173,.062,.062,.049,.000,.827,,.357,.200,.400,.500,,.388,,.200,.500,,.000,0,,.060,.500,,0,0,knighbr03
276,Kevin Knox,SF,20,NYK,65,1166,.359,16.6,,.504,.195,.125,.082,.102,.496,,.391,.564,.260,.333,.268,.327,,.506,.923,,.045,13,,.241,.271,,1,0,knoxke01
277,John Konchar,SG,23,MEM,19,181,.649,8.5,,.730,.541,.135,.054,.000,.270,,.704,.750,.600,.500,,.500,,.684,.600,,.108,2,,.400,.000,,0,0,konchjo01
278,Furkan Korkmaz,SG,22,PHI,72,1559,.430,19.2,,.368,.110,.123,.078,.057,.632,,.478,.677,.377,.432,.375,.402,,.727,.972,,.018,10,,.213,.487,,1,0,korkmfu01
279,Luke Kornet,C,24,CHI,36,559,.439,16.1,,.422,.289,.102,.021,.011,.578,,.646,.741,.474,.500,.000,.287,,.863,1.000,,.134,23,,.213,.174,,0,0,kornelu01
280,Kyle Korver,SF,38,MIL,58,960,.430,23.4,,.191,.038,.017,.031,.106,.809,,.482,.455,.200,.556,.516,.418,,.778,.970,,.000,0,,.236,.429,,0,0,korveky01
281,Rodions Kurucs,PF,21,BRK,47,684,.446,14.3,,.492,.350,.124,.011,.006,.508,,.529,.645,.273,.000,.000,.367,,.804,.970,,.090,14,,.178,.438,,0,0,kurucro01
282,Kyle Kuzma,PF,24,LAL,61,1526,.436,15.2,,.593,.193,.226,.078,.096,.407,,.518,.783,.411,.385,.344,.316,,.605,.930,,.036,22,,.232,.540,,2,0,kuzmaky01
283,Skal Labissière,C,23,POR,33,567,.551,8.3,,.912,.374,.279,.177,.082,.088,,.582,.673,.463,.615,.500,.231,,.731,1.000,,.197,27,,.154,.000,,0,0,labissk01
284,Jeremy Lamb,SG,27,IND,46,1291,.451,15.1,,.670,.194,.146,.146,.184,.330,,.508,.624,.457,.543,.398,.335,,.368,.755,,.010,5,,.165,.346,,1,0,lambje01
285,Romeo Langford,SG,20,BOS,32,370,.350,11.5,,.663,.338,.275,.038,.013,.338,,.434,.556,.273,.667,.000,.185,,.478,1.000,,.050,3,,.444,.250,,1,0,langfro01
286,Zach LaVine,SF,24,CHI,60,2085,.450,13.9,,.596,.374,.083,.048,.093,.404,,.497,.623,.182,.228,.405,.380,,.406,.549,,.077,88,,.167,.481,,2,0,lavinza01
287,Vic Law,PF,24,ORL,8,62,.333,19.0,,.611,.111,.167,.111,.222,.389,,.455,.000,.667,1.000,.250,.143,,.200,1.000,,.056,0,,.143,.000,,1,0,lawvi01
288,Jake Layman,SF,25,MIN,23,505,.453,13.3,,.598,.352,.140,.039,.067,.402,,.533,.635,.280,.571,.500,.333,,.789,.917,,.073,12,,.208,.333,,0,0,laymaja01
289,T.J. Leaf,PF,22,IND,28,222,.419,8.6,,.791,.500,.209,.070,.012,.209,,.456,.581,.278,.167,.000,.278,,.581,1.000,,.093,8,,.222,.500,,0,0,leaftj01
290,Jalen Lecque,SG,19,PHO,5,32,.400,13.4,,.600,.400,.000,.100,.100,.400,,.667,.750,,1.000,.000,.000,,.250,,,.100,1,,.500,.000,,0,0,lecquja01
291,Courtney Lee,SG,34,DAL,24,345,.488,17.3,,.427,.171,.134,.024,.098,.573,,.543,.714,.545,.000,.375,.447,,.421,.857,,.024,2,,.383,.444,,0,0,leeco01
292,Damion Lee,SG,27,GSW,49,1423,.417,16.9,,.532,.145,.151,.139,.098,.468,,.471,.662,.403,.465,.300,.356,,.766,.953,,.010,4,,.218,.385,,1,0,leeda03
293,Alex Len,C,26,TOT,55,970,.555,7.3,,.815,.555,.197,.056,.006,.185,,.619,.695,.492,.333,.500,.271,,.727,1.000,,.257,72,,.458,.370,,0,0,lenal01
293,Alex Len,C,26,ATL,40,745,.546,7.9,,.785,.538,.185,.054,.008,.215,,.627,.693,.521,.357,.500,.250,,.734,1.000,,.269,60,,.464,.346,,0,0,lenal01
293,Alex Len,C,26,SAC,15,225,.593,4.4,,.949,.627,.254,.068,.000,.051,,.589,.703,.400,.250,,.667,,.697,1.000,,.203,12,,.333,1.000,,0,0,lenal01
294,Kawhi Leonard,SF,28,LAC,57,1848,.470,14.6,,.713,.167,.174,.226,.147,.287,,.506,.698,.452,.445,.446,.378,,.284,.626,,.059,59,,.052,.412,,0,0,leonaka01
295,Meyers Leonard,C,27,MIA,51,1034,.509,16.3,,.453,.235,.141,.060,.017,.547,,.623,.818,.515,.143,.500,.414,,.833,.943,,.158,29,,.148,.368,,0,0,leoname01
296,Caris LeVert,SG,25,BRK,45,1330,.425,12.5,,.699,.239,.253,.160,.048,.301,,.451,.606,.341,.427,.343,.364,,.247,.463,,.020,15,,.086,.368,,0,0,leverca01
297,Damian Lillard,PG,29,POR,66,2474,.463,16.8,,.500,.295,.079,.062,.064,.500,,.524,.618,.311,.405,.471,.401,,.099,.289,,.014,16,,.036,.417,,3,0,lillada01
298,Nassir Little,PF,19,POR,48,573,.430,11.6,,.609,.397,.166,.033,.013,.391,,.554,.667,.400,.200,.000,.237,,.686,1.000,,.139,18,,.407,.167,,0,0,littlna01
299,Kevon Looney,C,23,GSW,20,262,.367,9.8,,.823,.380,.253,.063,.127,.177,,.431,.700,.200,.400,.100,.071,,.500,1.000,,.051,4,,.429,.167,,1,0,looneke01
300,Brook Lopez,C,31,MIL,68,1817,.435,15.6,,.516,.227,.183,.091,.015,.484,,.549,.697,.423,.459,.400,.314,,.668,.990,,.069,43,,.215,.329,,0,0,lopezbr01
301,Robin Lopez,C,31,MIL,66,958,.492,11.8,,.649,.254,.351,.037,.007,.351,,.577,.684,.486,.636,1.000,.333,,.580,1.000,,.040,10,,.524,.364,,0,0,lopezro01
302,Kevin Love,PF,31,CLE,56,1780,.450,18.3,,.464,.133,.116,.111,.103,.536,,.537,.660,.393,.605,.467,.374,,.586,.932,,.007,3,,.141,.455,,0,0,loveke01
303,Kyle Lowry,PG,33,TOR,58,2098,.416,18.2,,.420,.213,.093,.044,.070,.580,,.504,.643,.347,.400,.357,.352,,.235,.543,,.000,0,,.088,.317,,5,0,lowryky01
304,Timothé Luwawu-Cabarrot,SF,24,BRK,47,853,.435,16.4,,.405,.279,.082,.022,.022,.595,,.505,.587,.273,.333,.500,.388,,.600,1.000,,.007,2,,.406,.446,,1,0,luwawti01
305,Trey Lyles,PF,24,SAS,63,1271,.446,15.4,,.510,.265,.108,.070,.067,.490,,.503,.637,.270,.542,.304,.387,,.750,1.000,,.061,19,,.274,.457,,0,0,lylestr01
306,Daryl Macon,PG,24,MIA,4,14,.333,22.5,,.333,.000,.000,.000,.333,.667,,.000,,,,.000,.500,,,1.000,,.000,0,,.500,1.000,,0,0,maconda01
307,J.P. Macura,SG,24,CLE,1,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,macurjp01
308,Josh Magette,PG,30,ORL,8,38,.333,15.0,,.733,.067,.267,.200,.200,.267,,.364,1.000,.500,.333,.000,.250,,.000,1.000,,.000,0,,.000,,,0,0,magetjo01
309,Ian Mahinmi,C,33,WAS,38,808,.495,6.7,,.876,.481,.352,.029,.014,.124,,.538,.683,.351,.333,.667,.192,,.677,1.000,,.157,27,,.154,.250,,1,0,mahinia01
310,Thon Maker,C,22,DET,60,776,.482,12.0,,.668,.332,.223,.057,.057,.332,,.550,.734,.349,.455,.364,.344,,.761,.955,,.155,27,,.469,.333,,1,0,makerth01
311,Terance Mann,SF,23,LAC,41,362,.468,10.0,,.747,.367,.228,.127,.025,.253,,.508,.690,.389,.300,.000,.350,,.333,.714,,.051,4,,.550,.273,,0,0,mannte01
312,Boban Marjanović,C,31,DAL,44,422,.573,6.6,,.919,.460,.318,.100,.043,.081,,.603,.825,.388,.333,.444,.235,,.521,1.000,,.128,24,,.059,1.000,,0,0,marjabo01
313,Lauri Markkanen,PF,22,CHI,50,1492,.425,15.5,,.464,.274,.149,.027,.014,.536,,.518,.648,.341,.313,.250,.344,,.535,.991,,.096,47,,.142,.422,,2,0,markkla01
314,Caleb Martin,SF,24,CHO,18,317,.440,14.4,,.560,.393,.060,.000,.107,.440,,.362,.424,.200,,.222,.541,,.588,1.000,,.060,3,,.189,.571,,0,0,martica02
315,Cody Martin,SF,24,CHO,48,903,.430,12.0,,.628,.440,.101,.019,.068,.372,,.546,.681,.238,.000,.286,.234,,.535,.944,,.101,16,,.364,.214,,0,0,martico01
316,Jeremiah Martin,PG,23,BRK,9,99,.453,12.8,,.660,.340,.170,.094,.057,.340,,.543,.722,.444,.400,.000,.278,,.211,.600,,.000,0,,.111,.000,,0,0,martije02
317,Kelan Martin,SF,24,MIN,31,495,.392,16.5,,.470,.182,.160,.088,.039,.530,,.541,.727,.414,.625,.000,.260,,.696,.840,,.022,3,,.396,.316,,1,1,martike03
318,Frank Mason III,PG,25,MIL,9,118,.451,14.2,,.588,.275,.196,.039,.078,.412,,.567,.643,.400,1.000,.500,.286,,.235,.667,,.000,0,,.190,.250,,0,0,masonfr01
319,Garrison Mathews,SG,23,WAS,18,227,.429,23.7,,.179,.018,.054,.054,.054,.821,,.500,1.000,.333,.333,.667,.413,,.600,.947,,.000,0,,.239,.455,,0,0,mathega01
320,Wesley Matthews,SG,33,MIL,67,1635,.396,19.9,,.296,.130,.081,.052,.033,.704,,.472,.691,.235,.409,.286,.364,,.610,.935,,.005,2,,.276,.415,,0,0,matthwe02
321,Luc Mbah a Moute,PF,33,HOU,3,25,.400,12.2,,.600,.600,.000,.000,.000,.400,,.667,.667,,,,.000,,.000,,,.000,0,,.000,,,0,0,mbahalu01
322,Patrick McCaw,SF,24,TOR,37,908,.414,13.7,,.562,.315,.142,.062,.043,.438,,.484,.549,.348,.400,.571,.324,,.568,1.000,,.006,1,,.479,.324,,0,0,mccawpa01
323,CJ McCollum,SG,28,POR,70,2556,.451,15.5,,.622,.172,.161,.150,.139,.378,,.494,.597,.381,.490,.503,.379,,.223,.665,,.004,3,,.146,.547,,0,0,mccolcj01
324,T.J. McConnell,PG,27,IND,71,1326,.516,8.7,,.959,.326,.243,.282,.107,.041,,.525,.604,.570,.483,.295,.294,,.232,1.000,,.000,0,,.353,.167,,1,0,mccontj01
325,Jalen McDaniels,SF,22,CHO,16,293,.471,11.6,,.657,.357,.214,.071,.014,.343,,.522,.600,.400,.400,1.000,.375,,.500,1.000,,.057,4,,.583,.429,,1,0,mcdanja01
326,Doug McDermott,PF,28,IND,69,1372,.488,16.8,,.463,.258,.086,.038,.080,.537,,.549,.681,.511,.286,.295,.435,,.856,1.000,,.027,11,,.241,.437,,0,0,mcderdo01
327,JaVale McGee,C,32,LAL,68,1130,.637,3.6,,.980,.686,.239,.049,.007,.020,,.640,.743,.384,.467,.500,.500,,.719,.667,,.392,112,,.000,,,1,0,mcgeeja01
328,Rodney McGruder,SG,28,LAC,56,871,.398,14.8,,.508,.204,.232,.066,.006,.492,,.522,.676,.429,.417,.000,.270,,.729,1.000,,.017,3,,.472,.214,,0,0,mcgruro01
329,Alfonzo McKinnie,SF,27,CLE,40,593,.427,12.2,,.620,.363,.181,.041,.035,.380,,.557,.694,.387,.571,.000,.215,,.678,1.000,,.070,10,,.446,.276,,0,0,mckinal01
330,Jordan McLaughlin,PG,23,MIN,30,590,.489,13.4,,.573,.365,.185,.017,.006,.427,,.569,.646,.394,1.000,.000,.382,,.328,.759,,.045,7,,.118,.444,,4,0,mclaujo01
331,Ben McLemore,SF,26,HOU,71,1619,.444,21.5,,.171,.136,.031,.004,.000,.829,,.656,.743,.235,1.000,,.400,,.869,.967,,.040,20,,.294,.466,,2,0,mclembe01
332,Jordan McRae,SG,28,TOT,37,784,.407,15.0,,.656,.194,.169,.148,.145,.344,,.433,.620,.355,.333,.377,.357,,.394,.689,,.030,10,,.183,.478,,2,0,mcraejo01
332,Jordan McRae,SG,28,WAS,29,654,.420,15.0,,.666,.186,.170,.148,.161,.334,,.441,.678,.352,.319,.373,.377,,.409,.700,,.032,9,,.170,.500,,1,0,mcraejo01
332,Jordan McRae,SG,28,DEN,4,32,.333,19.8,,.333,.167,.000,.000,.167,.667,,.000,.000,,,.000,.500,,,1.000,,.000,0,,.250,.000,,0,0,mcraejo01
332,Jordan McRae,SG,28,DET,4,98,.326,14.4,,.628,.256,.186,.163,.023,.372,,.407,.364,.375,.429,1.000,.188,,.273,.333,,.023,1,,.250,.500,,1,0,mcraejo01
