,,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,% of FG Ast'd,% of FG Ast'd,,Dunks,Dunks,,Corner 3s,Corner 3s,,Heaves,Heaves,-additional
323,Tony Parker*,PG,27,SAS,56,1728,.487,10.0,,.953,.372,.158,.098,.325,.047,,.497,.647,.478,.386,.369,.294,,.271,.900,,.000,0,,.500,.412,,0,0,parketo01
324,Chris Paul,PG,24,NOH,45,1712,.493,14.0,,.801,.192,.141,.173,.295,.199,,.514,.607,.489,.500,.473,.409,,.069,.404,,.000,0,,.047,.833,,1,0,paulch01
325,Sasha Pavlović,SF,26,MIN,71,877,.363,17.3,,.607,.173,.043,.100,.290,.393,,.407,.635,.154,.467,.287,.297,,.405,.829,,.013,4,,.178,.143,,1,0,pavloal01
326,Oleksiy Pecherov,C,24,MIN,44,447,.410,15.0,,.723,.229,.080,.106,.309,.277,,.463,.628,.267,.450,.397,.269,,.603,1.000,,.016,3,,.154,.375,,0,0,pecheol01
327,Kendrick Perkins,C,25,BOS,78,2154,.602,3.8,,.994,.594,.312,.073,.015,.006,,.605,.739,.448,.237,.375,.000,,.678,,,.119,60,,.000,,,1,0,perkike01
328,Morris Peterson,SG,32,NOH,46,973,.385,18.3,,.432,.169,.050,.053,.159,.568,,.415,.569,.400,.188,.333,.363,,.815,.935,,.007,1,,.409,.414,,1,0,petermo01
329,Johan Petro,C,24,DEN,36,436,.535,8.4,,.990,.356,.277,.149,.208,.010,,.540,.750,.357,.467,.476,.000,,.704,,,.089,8,,.000,,,0,0,petrojo01
330,Paul Pierce*,SF,32,BOS,71,2411,.472,13.3,,.697,.321,.065,.141,.171,.303,,.497,.629,.375,.369,.399,.414,,.410,.917,,.025,21,,.103,.444,,0,0,piercpa01
331,Mickaël Piétrus,SF,27,ORL,75,1687,.432,18.6,,.432,.189,.020,.033,.189,.568,,.502,.637,.545,.389,.382,.379,,.564,.862,,.046,22,,.448,.387,,3,0,pietrmi01
332,James Posey,SF,33,NOH,77,1731,.365,18.9,,.299,.186,.041,.032,.041,.701,,.437,.500,.357,.455,.214,.335,,.489,.877,,.006,0,,.260,.333,,1,0,poseyja01
333,Leon Powe,SF,26,CLE,20,236,.429,3.2,,1.000,.714,.204,.061,.020,.000,,.429,.486,.300,.333,.000,,,.571,,,.020,1,,,,,0,0,powele01
334,Josh Powell,PF,27,LAL,63,581,.366,10.8,,.918,.314,.144,.160,.299,.082,,.360,.492,.321,.258,.293,.438,,.641,1.000,,.072,12,,.563,.667,,0,0,poweljo01
335,A.J. Price,PG,23,IND,56,865,.410,17.1,,.508,.172,.105,.102,.130,.492,,.472,.607,.378,.389,.435,.345,,.106,.767,,.000,0,,.213,.243,,1,0,priceaj01
336,Ronnie Price,PG,26,UTA,60,806,.405,13.0,,.740,.351,.070,.079,.240,.260,,.447,.576,.235,.526,.293,.286,,.400,.833,,.058,12,,.095,.833,,1,0,pricero01
337,Tayshaun Prince,SF,29,DET,49,1664,.486,12.5,,.874,.233,.167,.148,.326,.126,,.503,.689,.433,.419,.444,.370,,.494,1.000,,.057,31,,.603,.386,,0,0,princta01
338,Joel Przybilla,C,30,POR,30,681,.523,0.6,,1.000,.942,.047,.012,.000,.000,,.523,.556,.000,.000,,,,.689,,,.128,11,,,,,0,0,przybjo01
339,Chris Quinn,PG,26,NJN,25,223,.357,18.7,,.429,.089,.107,.089,.143,.571,,.417,.600,.500,.600,.125,.313,,.300,.800,,.000,0,,.313,.300,,0,0,quinnch01
340,Vladimir Radmanović,PF,29,TOT,41,891,.377,14.2,,.604,.297,.099,.084,.125,.396,,.442,.556,.222,.478,.324,.278,,.575,.933,,.051,12,,.278,.267,,0,0,radmavl01
340,Vladimir Radmanović,PF,29,CHA,8,133,.333,16.1,,.476,.286,.048,.048,.095,.524,,.350,.417,.500,.500,.000,.318,,.429,1.000,,.000,0,,.318,.286,,0,0,radmavl01
340,Vladimir Radmanović,PF,29,GSW,33,758,.385,13.9,,.628,.299,.108,.091,.130,.372,,.455,.580,.200,.476,.367,.267,,.591,.913,,.061,12,,.267,.261,,0,0,radmavl01
341,Anthony Randolph,C,20,GSW,33,749,.443,8.9,,.984,.408,.184,.097,.294,.016,,.447,.587,.386,.300,.341,.200,,.574,1.000,,.097,30,,.400,.000,,1,0,randoan01
342,Shavlik Randolph,PF,26,TOT,6,53,.333,2.9,,1.000,.722,.222,.000,.056,.000,,.333,.308,.500,,.000,,,.333,,,.111,1,,,,,0,0,randosh01
342,Shavlik Randolph,PF,26,MIA,3,47,.333,2.8,,1.000,.733,.200,.000,.067,.000,,.333,.273,.667,,.000,,,.200,,,.067,1,,,,,0,0,randosh01
342,Shavlik Randolph,PF,26,POR,3,6,.333,3.2,,1.000,.667,.333,.000,.000,.000,,.333,.500,.000,,,,,1.000,,,.333,0,,,,,0,0,randosh01
343,Zach Randolph,PF,28,MEM,81,3051,.488,7.5,,.961,.451,.226,.100,.184,.039,,.496,.580,.447,.366,.423,.288,,.469,.800,,.002,3,,.269,.286,,5,1,randoza01
344,Theo Ratliff,C,36,TOT,49,807,.461,6.2,,1.000,.414,.322,.184,.079,.000,,.461,.651,.327,.357,.250,,,.729,,,.217,29,,,,,0,0,ratlith01
344,Theo Ratliff,C,36,SAS,21,183,.444,5.7,,1.000,.417,.389,.194,.000,.000,,.444,.467,.429,.429,,,,.813,,,.167,5,,,,,0,0,ratlith01
344,Theo Ratliff,C,36,CHA,28,624,.466,6.3,,1.000,.414,.302,.181,.103,.000,,.466,.708,.286,.333,.250,,,.704,,,.233,24,,,,,0,0,ratlith01
345,Michael Redd,SG,30,MIL,18,492,.352,13.5,,.718,.258,.146,.099,.216,.282,,.373,.473,.355,.286,.304,.300,,.439,1.000,,.009,2,,.300,.333,,0,0,reddmi01
346,JJ Redick,SG,25,ORL,82,1808,.439,18.4,,.505,.159,.036,.054,.255,.495,,.473,.602,.600,.433,.383,.405,,.470,.811,,.000,0,,.219,.550,,0,0,redicjj01
347,Chris Richard,PF,25,CHI,18,224,.517,2.6,,1.000,.655,.310,.034,.000,.000,,.517,.579,.444,.000,,,,.667,,,.310,6,,,,,0,0,richach01
348,Jason Richardson,SG,29,PHO,79,2485,.474,13.9,,.599,.315,.100,.057,.127,.401,,.528,.656,.460,.351,.346,.393,,.585,.930,,.055,44,,.315,.405,,0,0,richaja01
349,Quentin Richardson,SF,29,MIA,76,2082,.431,18.0,,.362,.200,.062,.034,.066,.638,,.493,.625,.314,.316,.351,.397,,.350,.951,,.036,18,,.215,.494,,0,0,richaqu01
350,Luke Ridnour,PG,28,MIL,82,1759,.478,15.7,,.736,.173,.074,.153,.335,.264,,.513,.479,.471,.448,.570,.381,,.247,.812,,.000,0,,.320,.431,,2,0,ridnolu01
351,Nate Robinson,PG,25,TOT,56,1115,.436,17.0,,.548,.217,.059,.061,.211,.452,,.474,.495,.414,.467,.471,.390,,.344,.667,,.008,4,,.099,.409,,2,0,robinna01
351,Nate Robinson,PG,25,NYK,30,733,.452,16.2,,.595,.244,.071,.045,.235,.405,,.505,.537,.417,.600,.481,.375,,.307,.725,,.009,3,,.103,.357,,2,0,robinna01
351,Nate Robinson,PG,25,BOS,26,382,.401,18.8,,.446,.159,.032,.096,.159,.554,,.386,.360,.400,.333,.440,.414,,.481,.583,,.006,1,,.092,.500,,0,0,robinna01
352,Sergio Rodríguez,PG,23,TOT,66,1048,.476,11.0,,.741,.405,.137,.063,.137,.259,,.519,.592,.458,.364,.438,.352,,.185,.875,,.000,0,,.220,.550,,0,0,rodrise01
352,Sergio Rodríguez,PG,23,SAC,39,517,.463,10.3,,.779,.395,.174,.074,.137,.221,,.493,.573,.424,.357,.423,.357,,.178,.933,,.000,0,,.238,.700,,0,0,rodrise01
352,Sergio Rodríguez,PG,23,NYK,27,531,.491,11.8,,.696,.416,.093,.050,.137,.304,,.554,.612,.533,.375,.455,.347,,.194,.824,,.000,0,,.204,.400,,0,0,rodrise01
353,Rajon Rondo,PG,23,BOS,81,2963,.508,8.1,,.912,.501,.157,.087,.166,.088,,.536,.658,.394,.443,.353,.213,,.296,.471,,.018,13,,.250,.250,,3,0,rondora01
354,Derrick Rose,PG,21,CHI,78,2871,.489,11.0,,.956,.313,.141,.146,.355,.044,,.500,.558,.531,.483,.443,.267,,.309,.563,,.019,24,,.233,.286,,2,0,rosede01
355,Quinton Ross,SF-SG,28,TOT,52,562,.360,14.6,,.811,.243,.045,.036,.486,.189,,.400,.407,.200,.250,.426,.190,,.889,1.000,,.000,0,,.857,.222,,0,0,rossqu01
355,Quinton Ross,SF,28,DAL,27,301,.411,15.7,,.768,.179,.054,.036,.500,.232,,.465,.400,.333,.000,.536,.231,,.900,1.000,,.000,0,,.846,.273,,0,0,rossqu01
355,Quinton Ross,SG,28,WAS,25,261,.309,13.6,,.855,.309,.036,.036,.473,.145,,.340,.412,.000,.500,.308,.125,,.875,1.000,,.000,0,,.875,.143,,0,0,rossqu01
356,Brandon Roy,SG,25,POR,65,2419,.473,13.6,,.787,.247,.099,.155,.286,.213,,.512,.637,.485,.441,.451,.330,,.263,.822,,.013,13,,.231,.373,,5,0,roybr01
357,Brandon Rush,SG,24,IND,82,2491,.423,16.4,,.570,.219,.071,.074,.205,.430,,.433,.500,.440,.346,.389,.411,,.526,.992,,.036,24,,.374,.522,,0,0,rushbr01
358,Kareem Rush,SG,29,LAC,7,58,.364,14.3,,.727,.182,.091,.273,.182,.273,,.375,.500,1.000,.333,.000,.333,,.333,1.000,,.000,0,,.333,.000,,0,0,rushka01
359,John Salmons,SG,30,TOT,81,2824,.441,14.2,,.688,.260,.065,.158,.205,.312,,.468,.570,.469,.401,.389,.382,,.426,.831,,.016,16,,.272,.393,,0,0,salmojo01
359,John Salmons,SG,30,CHI,51,1695,.420,15.0,,.650,.243,.055,.130,.223,.350,,.441,.556,.433,.408,.336,.380,,.490,.877,,.018,10,,.260,.420,,0,0,salmojo01
359,John Salmons,SG,30,MIL,30,1129,.467,13.2,,.736,.282,.077,.194,.183,.264,,.497,.584,.500,.395,.469,.385,,.364,.756,,.014,6,,.291,.353,,0,0,salmojo01
360,Brian Scalabrine,PF,31,BOS,52,472,.341,19.7,,.424,.118,.024,.012,.271,.576,,.361,.700,.000,.000,.261,.327,,.923,1.000,,.000,0,,.571,.429,,0,0,scalabr01
361,Luis Scola,PF,29,HOU,82,2671,.514,8.4,,.995,.357,.260,.117,.261,.005,,.515,.653,.473,.422,.411,.200,,.626,1.000,,.002,2,,.000,,,2,0,scolalu01
362,Thabo Sefolosha,SG,25,OKC,82,2348,.440,12.5,,.703,.351,.061,.082,.211,.297,,.494,.619,.333,.306,.398,.313,,.641,.976,,.054,23,,.489,.328,,0,0,sefolth01
363,Ramon Sessions,PG,23,MIN,82,1732,.456,8.2,,.973,.414,.198,.155,.205,.027,,.467,.543,.391,.419,.421,.067,,.369,1.000,,.022,12,,.000,,,1,0,sessira01
364,Bobby Simmons,PF,29,NJN,23,395,.359,19.1,,.462,.120,.043,.060,.239,.538,,.407,.500,1.000,.429,.250,.317,,.500,1.000,,.000,0,,.381,.333,,0,0,simmobo01
365,James Singleton,PF-SF,28,TOT,57,977,.382,12.0,,.854,.331,.126,.094,.303,.146,,.415,.524,.313,.500,.312,.189,,.611,.857,,.063,14,,.189,.286,,1,0,singlja01
365,James Singleton,SF,28,DAL,25,211,.375,15.9,,.656,.250,.016,.078,.313,.344,,.452,.563,.000,.400,.400,.227,,.632,.800,,.063,4,,.227,.200,,0,0,singlja01
365,James Singleton,PF,28,WAS,32,766,.384,10.7,,.921,.358,.163,.100,.300,.079,,.406,.515,.323,.526,.281,.133,,.606,1.000,,.063,10,,.133,.500,,1,0,singlja01
366,Brian Skinner,PF,33,LAC,16,123,.400,7.4,,1.000,.440,.200,.120,.240,.000,,.400,.364,.400,1.000,.167,,,.700,,,.000,0,,,,,0,0,skinnbr01
367,Craig Smith,PF,26,LAC,75,1232,.569,3.2,,.987,.700,.181,.048,.058,.013,,.574,.640,.500,.316,.217,.200,,.658,1.000,,.048,19,,.400,.500,,0,0,smithcr01
368,J.R. Smith,SG,24,DEN,75,2082,.414,17.3,,.548,.183,.110,.071,.184,.452,,.477,.646,.447,.342,.379,.338,,.363,.778,,.036,35,,.113,.491,,10,0,smithjr01
369,Jason Smith,PF,23,PHI,56,658,.431,10.8,,.833,.351,.109,.178,.195,.167,,.448,.623,.316,.323,.324,.345,,.615,1.000,,.052,9,,.483,.357,,0,0,smithja02
370,Joe Smith,PF,34,ATL,64,592,.399,11.8,,.964,.254,.161,.078,.472,.036,,.409,.633,.419,.267,.308,.143,,.763,1.000,,.052,10,,1.000,.143,,0,0,smithjo02
371,Josh Smith,PF,24,ATL,81,2871,.505,6.5,,.993,.550,.191,.026,.226,.007,,.508,.658,.372,.346,.279,.000,,.621,,,.144,134,,.286,.000,,1,0,smithjo03
372,Darius Songaila,C,31,NOH,75,1410,.494,12.1,,.988,.275,.117,.125,.471,.012,,.498,.642,.491,.393,.443,.167,,.808,1.000,,.002,0,,.167,.000,,0,0,songada01
373,Marreese Speights,C,22,PHI,62,1016,.477,9.1,,.989,.363,.185,.164,.277,.011,,.483,.559,.500,.342,.455,.000,,.618,,,.090,34,,.000,,,2,0,speigma01
374,Jerry Stackhouse,SG,35,MIL,42,855,.408,17.4,,.589,.130,.051,.184,.225,.411,,.452,.488,.375,.483,.423,.346,,.655,.978,,.016,4,,.492,.391,,1,0,stackje01
375,DeShawn Stevenson,SG,28,TOT,64,883,.282,19.4,,.466,.123,.025,.025,.294,.534,,.355,.550,.000,.000,.333,.218,,.667,.947,,.012,2,,.425,.270,,0,0,stevede01
375,DeShawn Stevenson,SG,28,WAS,40,616,.282,20.5,,.398,.087,.029,.019,.262,.602,,.439,.778,.000,.000,.407,.177,,.556,.909,,.010,1,,.355,.182,,0,0,stevede01
375,DeShawn Stevenson,SG,28,DAL,24,267,.283,17.5,,.583,.183,.017,.033,.350,.417,,.257,.364,.000,.000,.238,.320,,.889,1.000,,.017,1,,.600,.400,,0,0,stevede01
376,Peja Stojaković,SF,32,NOH,62,1947,.404,18.5,,.488,.147,.038,.087,.217,.512,,.435,.525,.462,.367,.396,.375,,.644,.924,,.001,1,,.173,.393,,0,0,stojape01
377,Amar'e Stoudemire,PF,27,PHO,82,2838,.557,7.1,,.995,.428,.264,.110,.193,.005,,.559,.675,.518,.468,.410,.167,,.612,1.000,,.164,187,,.167,.000,,2,0,stoudam01
378,Rodney Stuckey,PG,23,DET,73,2499,.405,10.2,,.929,.360,.139,.165,.265,.071,,.418,.486,.364,.377,.381,.228,,.313,.667,,.006,5,,.190,.267,,3,0,stuckro01
379,DaJuan Summers,SF,22,DET,44,405,.354,14.4,,.677,.292,.062,.054,.269,.323,,.352,.500,.250,.143,.257,.357,,.645,.933,,.046,6,,.452,.421,,0,0,summeda01
380,Jermaine Taylor,SG,23,HOU,31,303,.378,9.1,,.815,.487,.134,.067,.126,.185,,.412,.517,.250,.250,.267,.227,,.375,1.000,,.050,5,,.455,.200,,0,0,tayloje02
381,Jeff Teague,PG,21,ATL,71,719,.396,10.5,,.859,.366,.256,.044,.194,.141,,.426,.554,.345,.100,.364,.219,,.277,.571,,.040,9,,.094,.333,,3,0,teaguje01
382,Sebastian Telfair,PG,24,TOT,43,659,.413,15.4,,.721,.249,.030,.134,.308,.279,,.483,.520,.500,.407,.484,.232,,.343,.923,,.000,0,,.268,.467,,1,0,telfase01
382,Sebastian Telfair,PG,24,LAC,39,582,.404,15.3,,.717,.247,.030,.145,.295,.283,,.471,.537,.400,.417,.449,.234,,.339,.909,,.000,0,,.255,.500,,1,0,telfase01
382,Sebastian Telfair,PG,24,CLE,4,77,.457,15.9,,.743,.257,.029,.086,.371,.257,,.538,.444,1.000,.333,.615,.222,,.357,1.000,,.000,0,,.333,.333,,0,0,telfase01
383,Garrett Temple,SG,23,TOT,27,334,.436,14.4,,.634,.287,.069,.040,.238,.366,,.484,.724,.571,.750,.125,.351,,.226,1.000,,.020,2,,.676,.480,,1,0,templga01
383,Garrett Temple,SG,23,HOU,9,118,.448,13.3,,.586,.345,.103,.000,.138,.414,,.588,.800,.667,,.000,.250,,.200,1.000,,.034,1,,.583,.429,,0,0,templga01
383,Garrett Temple,SG,23,SAC,5,23,.375,18.9,,.750,.250,.000,.125,.375,.250,,.500,1.000,,1.000,.000,.000,,.333,,,.000,0,,.500,.000,,1,0,templga01
383,Garrett Temple,SG,23,SAS,13,193,.438,14.4,,.641,.266,.063,.047,.266,.359,,.439,.647,.500,.667,.176,.435,,.222,1.000,,.016,1,,.739,.529,,0,0,templga01
384,Jason Terry,SG,32,DAL,77,2540,.438,16.5,,.642,.148,.100,.129,.265,.358,,.479,.597,.423,.410,.467,.365,,.503,.882,,.008,8,,.273,.451,,2,0,terryja01
385,Hasheem Thabeet,C,22,MEM,68,883,.588,2.4,,1.000,.771,.107,.099,.023,.000,,.588,.653,.286,.462,.333,,,.584,,,.244,29,,,,,0,0,thabeha01
386,Etan Thomas,C,31,OKC,23,321,.456,4.5,,1.000,.485,.338,.162,.015,.000,,.456,.606,.391,.091,1.000,,,.645,,,.103,5,,,,,0,0,thomaet01
387,Kenny Thomas,PF,32,SAC,26,313,.486,2.8,,1.000,.629,.286,.057,.029,.000,,.486,.591,.300,.500,.000,,,.706,,,.000,0,,,,,0,0,thomake01
388,Kurt Thomas,C,37,MIL,70,1049,.476,12.1,,1.000,.212,.115,.216,.457,.000,,.476,.523,.500,.467,.453,,,.879,,,.000,0,,,,,0,0,thomaku01
389,Tim Thomas,SF,32,DAL,18,285,.462,15.3,,.594,.226,.085,.113,.170,.406,,.524,.750,.556,.250,.389,.372,,.697,1.000,,.038,3,,.279,.500,,0,0,thomati01
390,Tyrus Thomas,PF-C,23,TOT,54,1220,.462,8.2,,.993,.433,.140,.136,.283,.007,,.465,.560,.271,.404,.445,.000,,.665,,,.136,51,,.333,.000,,0,0,thomaty01
390,Tyrus Thomas,PF,23,CHI,29,678,.483,8.3,,.995,.444,.146,.093,.312,.005,,.485,.582,.300,.368,.469,.000,,.727,,,.137,26,,.000,,,0,0,thomaty01
390,Tyrus Thomas,C,23,CHA,25,542,.442,8.2,,.991,.423,.135,.177,.256,.009,,.446,.538,.241,.421,.418,.000,,.600,,,.135,25,,.500,.000,,0,0,thomaty01
391,Jason Thompson,C,23,SAC,75,2357,.472,8.5,,.987,.344,.270,.112,.260,.013,,.477,.615,.415,.386,.397,.100,,.661,1.000,,.056,40,,.100,1.000,,2,0,thompja02
392,Al Thornton,SF,26,TOT,75,2079,.473,10.3,,.954,.374,.095,.161,.324,.046,,.479,.652,.375,.349,.374,.355,,.621,.636,,.056,35,,.065,.500,,1,0,thornal01
392,Al Thornton,SF,26,LAC,51,1405,.478,9.7,,.970,.396,.098,.163,.313,.030,,.482,.648,.444,.333,.361,.357,,.637,1.000,,.061,25,,.143,.500,,1,0,thornal01
392,Al Thornton,SF,26,WAS,24,674,.463,11.6,,.921,.329,.088,.157,.347,.079,,.472,.662,.211,.382,.400,.353,,.585,.333,,.046,10,,.000,,,0,0,thornal01
393,Marcus Thornton,SG,22,NOH,73,1872,.451,13.4,,.646,.361,.061,.074,.149,.354,,.493,.592,.463,.338,.341,.374,,.548,.846,,.022,16,,.173,.537,,3,0,thornma01
394,Jamaal Tinsley,PG,31,MEM,38,589,.371,14.0,,.721,.186,.214,.229,.093,.279,,.446,.692,.433,.281,.385,.179,,.289,1.000,,.000,0,,.128,.200,,1,0,tinslja01
395,Anthony Tolliver,PF,24,TOT,46,1427,.430,15.0,,.661,.254,.089,.067,.252,.339,,.481,.667,.425,.200,.389,.329,,.797,1.000,,.060,26,,.296,.356,,0,0,tollian01
395,Anthony Tolliver,PF,24,POR,2,4,.000,24.3,,.000,.000,.000,.000,.000,1.000,,,,,,,.000,,,,,.000,0,,.000,,,0,0,tollian01
395,Anthony Tolliver,PF,24,GSW,44,1423,.431,15.0,,.663,.254,.089,.067,.252,.337,,.481,.667,.425,.200,.389,.331,,.797,1.000,,.060,26,,.298,.356,,0,0,tollian01
396,Alando Tucker,SF,25,TOT,15,96,.436,9.3,,.821,.462,.128,.051,.179,.179,,.500,.611,.400,.000,.429,.143,,.438,1.000,,.051,0,,.429,.000,,0,0,tuckeal02
396,Alando Tucker,SF,25,PHO,11,71,.433,9.5,,.767,.467,.100,.067,.133,.233,,.522,.571,.667,.000,.500,.143,,.333,1.000,,.067,0,,.429,.000,,0,0,tuckeal02
396,Alando Tucker,SF,25,MIN,4,25,.444,8.6,,1.000,.444,.222,.000,.333,.000,,.444,.750,.000,,.333,,,.750,,,.000,0,,,,,0,0,tuckeal02
397,Ronny Turiaf,C,27,GSW,42,872,.582,5.9,,.993,.582,.144,.103,.164,.007,,.586,.800,.381,.200,.250,.000,,.753,,,.212,31,,.000,,,0,0,turiaro01
398,Hedo Türkoğlu,SF,30,TOR,74,2272,.409,16.6,,.571,.231,.062,.091,.187,.429,,.436,.532,.452,.344,.357,.374,,.310,.787,,.025,14,,.104,.467,,7,0,turkohe01
399,Ime Udoka,SG,32,SAC,69,944,.378,14.6,,.622,.245,.095,.091,.191,.378,,.433,.542,.435,.500,.261,.286,,.462,.962,,.008,2,,.659,.333,,0,0,udokaim01
400,Beno Udrih,PG,27,SAC,79,2477,.493,14.7,,.763,.208,.067,.212,.277,.237,,.530,.709,.464,.506,.429,.377,,.335,.787,,.000,0,,.307,.459,,6,0,udrihbe01
401,Roko Ukić,PG,25,MIL,13,97,.467,14.2,,.600,.267,.133,.167,.033,.400,,.611,.625,.750,.600,.000,.250,,.273,1.000,,.000,0,,.250,.333,,0,0,ukicro01
402,Anderson Varejão,PF,27,CLE,76,2166,.572,4.8,,.989,.645,.176,.079,.090,.011,,.576,.691,.439,.135,.405,.200,,.763,1.000,,.101,43,,.000,,,1,0,varejan01
403,Charlie Villanueva,PF,25,DET,78,1848,.439,14.3,,.659,.212,.162,.164,.121,.341,,.484,.640,.440,.412,.370,.351,,.519,.960,,.042,32,,.241,.324,,2,0,villach01
404,Sasha Vujačić,SG,25,LAL,67,575,.402,19.9,,.506,.104,.012,.061,.329,.494,,.494,.588,.000,.700,.444,.309,,.561,.880,,.006,1,,.247,.350,,0,0,vujacsa01
405,Dwyane Wade*,SG,28,MIA,77,2792,.476,11.2,,.839,.366,.106,.124,.244,.161,,.509,.682,.450,.353,.356,.300,,.279,.260,,.081,115,,.099,.208,,4,0,wadedw01
406,Henry Walker,SG-SF,22,TOT,35,768,.517,14.7,,.500,.341,.073,.009,.078,.500,,.603,.684,.353,.500,.500,.431,,.671,.960,,.138,29,,.250,.448,,0,0,walkebi01
406,Henry Walker,SF,22,BOS,8,29,.500,5.1,,1.000,.500,.333,.000,.167,.000,,.500,.667,.000,,1.000,,,.667,,,.167,1,,,,,0,0,walkebi01
406,Henry Walker,SG,22,NYK,27,739,.518,15.0,,.487,.336,.066,.009,.075,.513,,.609,.684,.400,.500,.471,.431,,.672,.960,,.137,28,,.250,.448,,0,0,walkebi01
407,Ben Wallace*,C,35,DET,69,1975,.541,2.1,,.993,.812,.110,.034,.038,.007,,.545,.608,.281,.100,.364,.000,,.595,,,.202,50,,.000,,,0,0,wallabe01
408,Gerald Wallace,SF,27,CHA,76,3119,.484,7.9,,.852,.572,.077,.025,.177,.148,,.503,.590,.356,.292,.317,.371,,.567,.981,,.074,57,,.664,.398,,0,0,wallage01
409,Rasheed Wallace,C,35,BOS,79,1780,.409,16.3,,.554,.148,.162,.163,.082,.446,,.511,.583,.505,.500,.415,.283,,.527,.988,,.031,15,,.117,.294,,3,0,wallara01
410,Luke Walton,SF,29,LAL,29,272,.357,12.6,,.798,.179,.238,.226,.155,.202,,.343,.400,.350,.316,.308,.412,,.391,.857,,.000,0,,.471,.500,,0,0,waltolu01
411,Hakim Warrick,PF,27,TOT,76,1557,.482,8.2,,.987,.451,.102,.167,.267,.013,,.486,.617,.393,.370,.374,.143,,.621,1.000,,.169,88,,.286,.500,,0,0,warriha01
411,Hakim Warrick,PF,27,MIL,48,1024,.481,8.5,,.984,.442,.103,.161,.278,.016,,.487,.617,.410,.344,.390,.167,,.624,1.000,,.164,59,,.333,.500,,0,0,warriha01
411,Hakim Warrick,PF,27,CHI,28,533,.483,7.8,,.994,.471,.099,.180,.244,.006,,.485,.617,.353,.419,.333,.000,,.614,,,.180,29,,.000,,,0,0,warriha01
412,C.J. Watson,PG,25,GSW,65,1788,.468,15.1,,.725,.231,.078,.089,.328,.275,,.527,.689,.390,.468,.462,.310,,.455,.933,,.004,2,,.400,.293,,1,0,watsocj01
413,Earl Watson,PG,30,IND,79,2322,.426,13.3,,.649,.309,.160,.063,.116,.351,,.500,.611,.464,.333,.344,.288,,.271,.868,,.002,1,,.217,.250,,2,0,watsoea01
414,Kyle Weaver,SG,23,OKC,12,144,.364,19.8,,.424,.091,.030,.030,.273,.576,,.357,1.000,.000,.000,.222,.368,,.600,.857,,.000,0,,.368,.143,,0,0,weaveky01
415,Martell Webster,SF,23,POR,82,2005,.405,16.9,,.480,.236,.034,.033,.177,.520,,.440,.570,.227,.333,.327,.373,,.704,.976,,.070,37,,.416,.391,,1,0,webstma02
416,Sonny Weems,SG,23,TOR,69,1368,.515,11.7,,.967,.297,.129,.144,.397,.033,,.528,.669,.508,.394,.478,.133,,.654,.500,,.096,39,,.133,.000,,2,0,weemsso01
417,David West,PF,29,NOH,81,2949,.505,9.1,,.978,.351,.174,.219,.234,.022,,.510,.614,.465,.431,.463,.259,,.565,1.000,,.019,21,,.296,.250,,0,0,westda01
418,Delonte West,SG,26,CLE,60,1500,.445,11.4,,.823,.321,.126,.211,.165,.177,,.471,.550,.418,.391,.458,.325,,.331,.800,,.032,13,,.351,.296,,1,0,westde01
419,Mario West,SG,25,ATL,39,142,.571,4.2,,.952,.762,.095,.000,.095,.048,,.600,.625,1.000,,.000,.000,,.500,,,.286,6,,.000,,,0,0,westma02
420,Russell Westbrook,PG,21,OKC,82,2813,.418,9.5,,.910,.393,.125,.172,.220,.090,,.438,.533,.359,.340,.388,.221,,.177,.696,,.030,26,,.183,.158,,1,0,westbru01
421,D.J. White,PF,23,OKC,12,102,.610,11.3,,1.000,.268,.049,.317,.366,.000,,.610,.545,.500,.846,.467,,,.640,,,.073,2,,,,,0,0,whitedj01
422,Chris Wilcox,PF,27,DET,34,441,.525,4.7,,1.000,.575,.183,.167,.075,.000,,.525,.681,.364,.350,.111,,,.651,,,.200,21,,,,,0,0,wilcoch01
423,Damien Wilkins,SF,30,MIN,80,1585,.433,12.2,,.840,.302,.123,.160,.255,.160,,.459,.635,.319,.393,.361,.295,,.537,.722,,.052,18,,.426,.192,,3,1,wilkida02
424,Mike Wilks,PG,30,OKC,4,59,.500,16.8,,.750,.083,.083,.250,.333,.250,,.444,1.000,1.000,.333,.250,.667,,.250,1.000,,.000,0,,.667,.500,,0,0,wilksmi01
425,Deron Williams,PG,25,UTA,76,2802,.469,13.0,,.754,.303,.111,.082,.258,.246,,.501,.599,.487,.360,.438,.371,,.455,.521,,.017,15,,.066,.471,,0,0,willide01
426,Jason Williams,PG,34,ORL,82,1703,.444,18.7,,.481,.192,.026,.052,.211,.519,,.512,.610,.545,.455,.433,.380,,.124,.631,,.000,0,,.176,.538,,6,0,willija02
427,Jawad Williams,PG,26,CLE,54,742,.393,16.4,,.549,.204,.068,.117,.160,.451,,.451,.524,.286,.500,.394,.323,,.588,.867,,.019,3,,.301,.393,,0,0,willija04
